name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Staunton city, Virginia",20.0,32.0,30.0,05000US51790,51,790,D,Owner,Severely cost burdened,>95% AMI
"Staunton city, Virginia",600.0,182.0,31.0,05000US51790,51,790,S,Owner,Cost burdened,All
"Staunton city, Virginia",45.0,34.0,32.0,05000US51790,51,790,D,Owner,Cost burdened,<=30% AMI
"Staunton city, Virginia",125.0,88.0,33.0,05000US51790,51,790,D,Owner,Cost burdened,30.1-50% AMI
"Staunton city, Virginia",25.0,39.0,34.0,05000US51790,51,790,D,Owner,Cost burdened,50.1-60% AMI
"Staunton city, Virginia",105.0,74.0,35.0,05000US51790,51,790,D,Owner,Cost burdened,60.1-80% AMI
"Staunton city, Virginia",185.0,140.0,36.0,05000US51790,51,790,D,Owner,Cost burdened,80.1-95% AMI
"Staunton city, Virginia",115.0,81.0,37.0,05000US51790,51,790,D,Owner,Cost burdened,>95% AMI
"Staunton city, Virginia",40.0,51.0,38.0,05000US51790,51,790,S,Owner,No income or no cash rent,All
"Staunton city, Virginia",40.0,51.0,39.0,05000US51790,51,790,D,Owner,No income or no cash rent,<=30% AMI
"Staunton city, Virginia",0.0,161.0,40.0,05000US51790,51,790,D,Owner,No income or no cash rent,30.1-50% AMI
"Staunton city, Virginia",0.0,161.0,41.0,05000US51790,51,790,D,Owner,No income or no cash rent,50.1-60% AMI
"Staunton city, Virginia",0.0,161.0,42.0,05000US51790,51,790,D,Owner,No income or no cash rent,60.1-80% AMI
"Staunton city, Virginia",0.0,161.0,43.0,05000US51790,51,790,D,Owner,No income or no cash rent,80.1-95% AMI
"Staunton city, Virginia",0.0,161.0,44.0,05000US51790,51,790,D,Owner,No income or no cash rent,>95% AMI
"Staunton city, Virginia",4625.0,386.0,45.0,05000US51790,51,790,S,Owner,No housing problems,All
"Staunton city, Virginia",75.0,76.0,46.0,05000US51790,51,790,D,Owner,No housing problems,<=30% AMI
"Staunton city, Virginia",275.0,131.0,47.0,05000US51790,51,790,D,Owner,No housing problems,30.1-50% AMI
"Staunton city, Virginia",175.0,100.0,48.0,05000US51790,51,790,D,Owner,No housing problems,50.1-60% AMI
"Staunton city, Virginia",430.0,164.0,49.0,05000US51790,51,790,D,Owner,No housing problems,60.1-80% AMI
"Staunton city, Virginia",370.0,152.0,50.0,05000US51790,51,790,D,Owner,No housing problems,80.1-95% AMI
"Staunton city, Virginia",3300.0,352.0,51.0,05000US51790,51,790,D,Owner,No housing problems,>95% AMI
"Staunton city, Virginia",3930.0,422.0,52.0,05000US51790,51,790,S,Renter,All,All
"Staunton city, Virginia",75.0,95.0,53.0,05000US51790,51,790,S,Renter,Substandard,All
"Staunton city, Virginia",0.0,161.0,54.0,05000US51790,51,790,D,Renter,Substandard,<=30% AMI
"Staunton city, Virginia",75.0,95.0,55.0,05000US51790,51,790,D,Renter,Substandard,30.1-50% AMI
"Staunton city, Virginia",0.0,161.0,56.0,05000US51790,51,790,D,Renter,Substandard,50.1-60% AMI
"Staunton city, Virginia",0.0,161.0,57.0,05000US51790,51,790,D,Renter,Substandard,60.1-80% AMI
"Staunton city, Virginia",0.0,161.0,58.0,05000US51790,51,790,D,Renter,Substandard,80.1-95% AMI
"Staunton city, Virginia",0.0,161.0,59.0,05000US51790,51,790,D,Renter,Substandard,>95% AMI
"Staunton city, Virginia",50.0,74.0,60.0,05000US51790,51,790,S,Renter,Severely overcrowded,All
"Staunton city, Virginia",0.0,161.0,61.0,05000US51790,51,790,D,Renter,Severely overcrowded,<=30% AMI
"Staunton city, Virginia",50.0,74.0,62.0,05000US51790,51,790,D,Renter,Severely overcrowded,30.1-50% AMI
"Staunton city, Virginia",0.0,161.0,63.0,05000US51790,51,790,D,Renter,Severely overcrowded,50.1-60% AMI
"Staunton city, Virginia",0.0,161.0,64.0,05000US51790,51,790,D,Renter,Severely overcrowded,60.1-80% AMI
"Staunton city, Virginia",0.0,161.0,65.0,05000US51790,51,790,D,Renter,Severely overcrowded,80.1-95% AMI
"Staunton city, Virginia",0.0,161.0,66.0,05000US51790,51,790,D,Renter,Severely overcrowded,>95% AMI
"Staunton city, Virginia",30.0,40.0,67.0,05000US51790,51,790,S,Renter,Overcrowded,All
"Staunton city, Virginia",0.0,161.0,68.0,05000US51790,51,790,D,Renter,Overcrowded,<=30% AMI
"Staunton city, Virginia",15.0,25.0,69.0,05000US51790,51,790,D,Renter,Overcrowded,30.1-50% AMI
"Staunton city, Virginia",0.0,161.0,70.0,05000US51790,51,790,D,Renter,Overcrowded,50.1-60% AMI
"Staunton city, Virginia",20.0,35.0,71.0,05000US51790,51,790,D,Renter,Overcrowded,60.1-80% AMI
"Staunton city, Virginia",0.0,161.0,72.0,05000US51790,51,790,D,Renter,Overcrowded,80.1-95% AMI
"Staunton city, Virginia",0.0,161.0,73.0,05000US51790,51,790,D,Renter,Overcrowded,>95% AMI
"Staunton city, Virginia",555.0,224.0,74.0,05000US51790,51,790,S,Renter,Severely cost burdened,All
"Staunton city, Virginia",435.0,230.0,75.0,05000US51790,51,790,D,Renter,Severely cost burdened,<=30% AMI
"Staunton city, Virginia",120.0,95.0,76.0,05000US51790,51,790,D,Renter,Severely cost burdened,30.1-50% AMI
"Staunton city, Virginia",0.0,161.0,77.0,05000US51790,51,790,D,Renter,Severely cost burdened,50.1-60% AMI
"Staunton city, Virginia",0.0,161.0,78.0,05000US51790,51,790,D,Renter,Severely cost burdened,60.1-80% AMI
"Staunton city, Virginia",0.0,161.0,79.0,05000US51790,51,790,D,Renter,Severely cost burdened,80.1-95% AMI
"Staunton city, Virginia",0.0,161.0,80.0,05000US51790,51,790,D,Renter,Severely cost burdened,>95% AMI
"Staunton city, Virginia",925.0,299.0,81.0,05000US51790,51,790,S,Renter,Cost burdened,All
"Staunton city, Virginia",205.0,133.0,82.0,05000US51790,51,790,D,Renter,Cost burdened,<=30% AMI
"Staunton city, Virginia",410.0,207.0,83.0,05000US51790,51,790,D,Renter,Cost burdened,30.1-50% AMI
"Staunton city, Virginia",60.0,55.0,84.0,05000US51790,51,790,D,Renter,Cost burdened,50.1-60% AMI
"Staunton city, Virginia",225.0,135.0,85.0,05000US51790,51,790,D,Renter,Cost burdened,60.1-80% AMI
"Staunton city, Virginia",0.0,161.0,86.0,05000US51790,51,790,D,Renter,Cost burdened,80.1-95% AMI
"Staunton city, Virginia",30.0,26.0,87.0,05000US51790,51,790,D,Renter,Cost burdened,>95% AMI
"Staunton city, Virginia",355.0,174.0,88.0,05000US51790,51,790,S,Renter,No income or no cash rent,All
"Staunton city, Virginia",290.0,173.0,89.0,05000US51790,51,790,D,Renter,No income or no cash rent,<=30% AMI
"Staunton city, Virginia",30.0,37.0,90.0,05000US51790,51,790,D,Renter,No income or no cash rent,30.1-50% AMI
"Staunton city, Virginia",35.0,47.0,91.0,05000US51790,51,790,D,Renter,No income or no cash rent,50.1-60% AMI
"Staunton city, Virginia",0.0,161.0,92.0,05000US51790,51,790,D,Renter,No income or no cash rent,60.1-80% AMI
"Staunton city, Virginia",0.0,161.0,93.0,05000US51790,51,790,D,Renter,No income or no cash rent,80.1-95% AMI
"Staunton city, Virginia",0.0,161.0,94.0,05000US51790,51,790,D,Renter,No income or no cash rent,>95% AMI
"Staunton city, Virginia",1935.0,396.0,95.0,05000US51790,51,790,S,Renter,No housing problems,All
"Staunton city, Virginia",65.0,53.0,96.0,05000US51790,51,790,D,Renter,No housing problems,<=30% AMI
"Staunton city, Virginia",155.0,91.0,97.0,05000US51790,51,790,D,Renter,No housing problems,30.1-50% AMI
"Staunton city, Virginia",70.0,61.0,98.0,05000US51790,51,790,D,Renter,No housing problems,50.1-60% AMI
"Staunton city, Virginia",500.0,268.0,99.0,05000US51790,51,790,D,Renter,No housing problems,60.1-80% AMI
"Staunton city, Virginia",415.0,167.0,100.0,05000US51790,51,790,D,Renter,No housing problems,80.1-95% AMI
"Staunton city, Virginia",730.0,256.0,101.0,05000US51790,51,790,D,Renter,No housing problems,>95% AMI
