name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Roanoke city, Virginia",175.0,118.0,28.0,05000US51770,51,770,D,Owner,Severely cost burdened,60.1-80% AMI
"Roanoke city, Virginia",20.0,36.0,29.0,05000US51770,51,770,D,Owner,Severely cost burdened,80.1-95% AMI
"Roanoke city, Virginia",55.0,53.0,30.0,05000US51770,51,770,D,Owner,Severely cost burdened,>95% AMI
"Roanoke city, Virginia",3905.0,577.0,31.0,05000US51770,51,770,S,Owner,Cost burdened,All
"Roanoke city, Virginia",465.0,174.0,32.0,05000US51770,51,770,D,Owner,Cost burdened,<=30% AMI
"Roanoke city, Virginia",730.0,223.0,33.0,05000US51770,51,770,D,Owner,Cost burdened,30.1-50% AMI
"Roanoke city, Virginia",505.0,218.0,34.0,05000US51770,51,770,D,Owner,Cost burdened,50.1-60% AMI
"Roanoke city, Virginia",1000.0,329.0,35.0,05000US51770,51,770,D,Owner,Cost burdened,60.1-80% AMI
"Roanoke city, Virginia",495.0,201.0,36.0,05000US51770,51,770,D,Owner,Cost burdened,80.1-95% AMI
"Roanoke city, Virginia",710.0,208.0,37.0,05000US51770,51,770,D,Owner,Cost burdened,>95% AMI
"Roanoke city, Virginia",130.0,99.0,38.0,05000US51770,51,770,S,Owner,No income or no cash rent,All
"Roanoke city, Virginia",130.0,99.0,39.0,05000US51770,51,770,D,Owner,No income or no cash rent,<=30% AMI
"Roanoke city, Virginia",0.0,161.0,40.0,05000US51770,51,770,D,Owner,No income or no cash rent,30.1-50% AMI
"Roanoke city, Virginia",0.0,161.0,41.0,05000US51770,51,770,D,Owner,No income or no cash rent,50.1-60% AMI
"Roanoke city, Virginia",0.0,161.0,42.0,05000US51770,51,770,D,Owner,No income or no cash rent,60.1-80% AMI
"Roanoke city, Virginia",0.0,161.0,43.0,05000US51770,51,770,D,Owner,No income or no cash rent,80.1-95% AMI
"Roanoke city, Virginia",0.0,161.0,44.0,05000US51770,51,770,D,Owner,No income or no cash rent,>95% AMI
"Roanoke city, Virginia",18570.0,896.0,45.0,05000US51770,51,770,S,Owner,No housing problems,All
"Roanoke city, Virginia",560.0,231.0,46.0,05000US51770,51,770,D,Owner,No housing problems,<=30% AMI
"Roanoke city, Virginia",1365.0,327.0,47.0,05000US51770,51,770,D,Owner,No housing problems,30.1-50% AMI
"Roanoke city, Virginia",765.0,272.0,48.0,05000US51770,51,770,D,Owner,No housing problems,50.1-60% AMI
"Roanoke city, Virginia",2230.0,369.0,49.0,05000US51770,51,770,D,Owner,No housing problems,60.1-80% AMI
"Roanoke city, Virginia",1710.0,369.0,50.0,05000US51770,51,770,D,Owner,No housing problems,80.1-95% AMI
"Roanoke city, Virginia",11945.0,811.0,51.0,05000US51770,51,770,D,Owner,No housing problems,>95% AMI
"Roanoke city, Virginia",17055.0,960.0,52.0,05000US51770,51,770,S,Renter,All,All
"Roanoke city, Virginia",220.0,171.0,53.0,05000US51770,51,770,S,Renter,Substandard,All
"Roanoke city, Virginia",20.0,33.0,54.0,05000US51770,51,770,D,Renter,Substandard,<=30% AMI
"Roanoke city, Virginia",65.0,72.0,55.0,05000US51770,51,770,D,Renter,Substandard,30.1-50% AMI
"Roanoke city, Virginia",135.0,151.0,56.0,05000US51770,51,770,D,Renter,Substandard,50.1-60% AMI
"Roanoke city, Virginia",0.0,161.0,57.0,05000US51770,51,770,D,Renter,Substandard,60.1-80% AMI
"Roanoke city, Virginia",0.0,161.0,58.0,05000US51770,51,770,D,Renter,Substandard,80.1-95% AMI
"Roanoke city, Virginia",0.0,161.0,59.0,05000US51770,51,770,D,Renter,Substandard,>95% AMI
"Roanoke city, Virginia",180.0,166.0,60.0,05000US51770,51,770,S,Renter,Severely overcrowded,All
"Roanoke city, Virginia",90.0,107.0,61.0,05000US51770,51,770,D,Renter,Severely overcrowded,<=30% AMI
"Roanoke city, Virginia",0.0,161.0,62.0,05000US51770,51,770,D,Renter,Severely overcrowded,30.1-50% AMI
"Roanoke city, Virginia",20.0,39.0,63.0,05000US51770,51,770,D,Renter,Severely overcrowded,50.1-60% AMI
"Roanoke city, Virginia",0.0,161.0,64.0,05000US51770,51,770,D,Renter,Severely overcrowded,60.1-80% AMI
"Roanoke city, Virginia",0.0,161.0,65.0,05000US51770,51,770,D,Renter,Severely overcrowded,80.1-95% AMI
"Roanoke city, Virginia",65.0,109.0,66.0,05000US51770,51,770,D,Renter,Severely overcrowded,>95% AMI
"Roanoke city, Virginia",225.0,140.0,67.0,05000US51770,51,770,S,Renter,Overcrowded,All
"Roanoke city, Virginia",15.0,33.0,68.0,05000US51770,51,770,D,Renter,Overcrowded,<=30% AMI
"Roanoke city, Virginia",65.0,67.0,69.0,05000US51770,51,770,D,Renter,Overcrowded,30.1-50% AMI
"Roanoke city, Virginia",0.0,161.0,70.0,05000US51770,51,770,D,Renter,Overcrowded,50.1-60% AMI
"Roanoke city, Virginia",20.0,33.0,71.0,05000US51770,51,770,D,Renter,Overcrowded,60.1-80% AMI
"Roanoke city, Virginia",40.0,49.0,72.0,05000US51770,51,770,D,Renter,Overcrowded,80.1-95% AMI
"Roanoke city, Virginia",85.0,108.0,73.0,05000US51770,51,770,D,Renter,Overcrowded,>95% AMI
"Roanoke city, Virginia",3605.0,575.0,74.0,05000US51770,51,770,S,Renter,Severely cost burdened,All
"Roanoke city, Virginia",2855.0,538.0,75.0,05000US51770,51,770,D,Renter,Severely cost burdened,<=30% AMI
"Roanoke city, Virginia",640.0,256.0,76.0,05000US51770,51,770,D,Renter,Severely cost burdened,30.1-50% AMI
"Roanoke city, Virginia",0.0,161.0,77.0,05000US51770,51,770,D,Renter,Severely cost burdened,50.1-60% AMI
"Roanoke city, Virginia",45.0,51.0,78.0,05000US51770,51,770,D,Renter,Severely cost burdened,60.1-80% AMI
"Roanoke city, Virginia",25.0,44.0,79.0,05000US51770,51,770,D,Renter,Severely cost burdened,80.1-95% AMI
"Roanoke city, Virginia",40.0,48.0,80.0,05000US51770,51,770,D,Renter,Severely cost burdened,>95% AMI
"Roanoke city, Virginia",3180.0,538.0,81.0,05000US51770,51,770,S,Renter,Cost burdened,All
"Roanoke city, Virginia",530.0,203.0,82.0,05000US51770,51,770,D,Renter,Cost burdened,<=30% AMI
"Roanoke city, Virginia",1675.0,435.0,83.0,05000US51770,51,770,D,Renter,Cost burdened,30.1-50% AMI
"Roanoke city, Virginia",445.0,231.0,84.0,05000US51770,51,770,D,Renter,Cost burdened,50.1-60% AMI
"Roanoke city, Virginia",280.0,151.0,85.0,05000US51770,51,770,D,Renter,Cost burdened,60.1-80% AMI
"Roanoke city, Virginia",60.0,68.0,86.0,05000US51770,51,770,D,Renter,Cost burdened,80.1-95% AMI
"Roanoke city, Virginia",190.0,110.0,87.0,05000US51770,51,770,D,Renter,Cost burdened,>95% AMI
"Roanoke city, Virginia",1020.0,340.0,88.0,05000US51770,51,770,S,Renter,No income or no cash rent,All
"Roanoke city, Virginia",635.0,297.0,89.0,05000US51770,51,770,D,Renter,No income or no cash rent,<=30% AMI
"Roanoke city, Virginia",115.0,104.0,90.0,05000US51770,51,770,D,Renter,No income or no cash rent,30.1-50% AMI
"Roanoke city, Virginia",15.0,26.0,91.0,05000US51770,51,770,D,Renter,No income or no cash rent,50.1-60% AMI
"Roanoke city, Virginia",85.0,84.0,92.0,05000US51770,51,770,D,Renter,No income or no cash rent,60.1-80% AMI
"Roanoke city, Virginia",35.0,45.0,93.0,05000US51770,51,770,D,Renter,No income or no cash rent,80.1-95% AMI
"Roanoke city, Virginia",135.0,98.0,94.0,05000US51770,51,770,D,Renter,No income or no cash rent,>95% AMI
"Roanoke city, Virginia",8625.0,796.0,95.0,05000US51770,51,770,S,Renter,No housing problems,All
"Roanoke city, Virginia",645.0,236.0,96.0,05000US51770,51,770,D,Renter,No housing problems,<=30% AMI
"Roanoke city, Virginia",1015.0,325.0,97.0,05000US51770,51,770,D,Renter,No housing problems,30.1-50% AMI
"Roanoke city, Virginia",675.0,292.0,98.0,05000US51770,51,770,D,Renter,No housing problems,50.1-60% AMI
"Roanoke city, Virginia",2260.0,506.0,99.0,05000US51770,51,770,D,Renter,No housing problems,60.1-80% AMI
"Roanoke city, Virginia",835.0,230.0,100.0,05000US51770,51,770,D,Renter,No housing problems,80.1-95% AMI
"Roanoke city, Virginia",3185.0,532.0,101.0,05000US51770,51,770,D,Renter,No housing problems,>95% AMI
