name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problem_Severity,Household_Income
"Winchester city, Virginia",0.0,161.0,62.0,05000US51840,51,840,D,Renter,Severely overcrowded,30.1-50% AMI
"Winchester city, Virginia",0.0,161.0,63.0,05000US51840,51,840,D,Renter,Severely overcrowded,50.1-60% AMI
"Winchester city, Virginia",0.0,161.0,64.0,05000US51840,51,840,D,Renter,Severely overcrowded,60.1-80% AMI
"Winchester city, Virginia",0.0,161.0,65.0,05000US51840,51,840,D,Renter,Severely overcrowded,80.1-95% AMI
"Winchester city, Virginia",0.0,161.0,66.0,05000US51840,51,840,D,Renter,Severely overcrowded,>95% AMI
"Winchester city, Virginia",145.0,172.0,67.0,05000US51840,51,840,S,Renter,Overcrowded,All
"Winchester city, Virginia",0.0,161.0,68.0,05000US51840,51,840,D,Renter,Overcrowded,<=30% AMI
"Winchester city, Virginia",100.0,159.0,69.0,05000US51840,51,840,D,Renter,Overcrowded,30.1-50% AMI
"Winchester city, Virginia",0.0,161.0,70.0,05000US51840,51,840,D,Renter,Overcrowded,50.1-60% AMI
"Winchester city, Virginia",0.0,161.0,71.0,05000US51840,51,840,D,Renter,Overcrowded,60.1-80% AMI
"Winchester city, Virginia",0.0,161.0,72.0,05000US51840,51,840,D,Renter,Overcrowded,80.1-95% AMI
"Winchester city, Virginia",45.0,65.0,73.0,05000US51840,51,840,D,Renter,Overcrowded,>95% AMI
"Winchester city, Virginia",1010.0,284.0,74.0,05000US51840,51,840,S,Renter,Severely cost burdened,All
"Winchester city, Virginia",645.0,215.0,75.0,05000US51840,51,840,D,Renter,Severely cost burdened,<=30% AMI
"Winchester city, Virginia",305.0,166.0,76.0,05000US51840,51,840,D,Renter,Severely cost burdened,30.1-50% AMI
"Winchester city, Virginia",60.0,87.0,77.0,05000US51840,51,840,D,Renter,Severely cost burdened,50.1-60% AMI
"Winchester city, Virginia",0.0,161.0,78.0,05000US51840,51,840,D,Renter,Severely cost burdened,60.1-80% AMI
"Winchester city, Virginia",0.0,161.0,79.0,05000US51840,51,840,D,Renter,Severely cost burdened,80.1-95% AMI
"Winchester city, Virginia",0.0,161.0,80.0,05000US51840,51,840,D,Renter,Severely cost burdened,>95% AMI
"Winchester city, Virginia",1010.0,273.0,81.0,05000US51840,51,840,S,Renter,Cost burdened,All
"Winchester city, Virginia",55.0,83.0,82.0,05000US51840,51,840,D,Renter,Cost burdened,<=30% AMI
"Winchester city, Virginia",190.0,112.0,83.0,05000US51840,51,840,D,Renter,Cost burdened,30.1-50% AMI
"Winchester city, Virginia",450.0,248.0,84.0,05000US51840,51,840,D,Renter,Cost burdened,50.1-60% AMI
"Winchester city, Virginia",265.0,147.0,85.0,05000US51840,51,840,D,Renter,Cost burdened,60.1-80% AMI
"Winchester city, Virginia",0.0,161.0,86.0,05000US51840,51,840,D,Renter,Cost burdened,80.1-95% AMI
"Winchester city, Virginia",50.0,65.0,87.0,05000US51840,51,840,D,Renter,Cost burdened,>95% AMI
"Winchester city, Virginia",330.0,178.0,88.0,05000US51840,51,840,S,Renter,No income or no cash rent,All
"Winchester city, Virginia",165.0,102.0,89.0,05000US51840,51,840,D,Renter,No income or no cash rent,<=30% AMI
"Winchester city, Virginia",15.0,28.0,90.0,05000US51840,51,840,D,Renter,No income or no cash rent,30.1-50% AMI
"Winchester city, Virginia",30.0,50.0,91.0,05000US51840,51,840,D,Renter,No income or no cash rent,50.1-60% AMI
"Winchester city, Virginia",0.0,161.0,92.0,05000US51840,51,840,D,Renter,No income or no cash rent,60.1-80% AMI
"Winchester city, Virginia",55.0,82.0,93.0,05000US51840,51,840,D,Renter,No income or no cash rent,80.1-95% AMI
"Winchester city, Virginia",70.0,77.0,94.0,05000US51840,51,840,D,Renter,No income or no cash rent,>95% AMI
"Winchester city, Virginia",2435.0,408.0,95.0,05000US51840,51,840,S,Renter,No housing problems,All
"Winchester city, Virginia",70.0,78.0,96.0,05000US51840,51,840,D,Renter,No housing problems,<=30% AMI
"Winchester city, Virginia",45.0,62.0,97.0,05000US51840,51,840,D,Renter,No housing problems,30.1-50% AMI
"Winchester city, Virginia",55.0,67.0,98.0,05000US51840,51,840,D,Renter,No housing problems,50.1-60% AMI
"Winchester city, Virginia",395.0,204.0,99.0,05000US51840,51,840,D,Renter,No housing problems,60.1-80% AMI
"Winchester city, Virginia",460.0,195.0,100.0,05000US51840,51,840,D,Renter,No housing problems,80.1-95% AMI
"Winchester city, Virginia",1415.0,370.0,101.0,05000US51840,51,840,D,Renter,No housing problems,>95% AMI
