name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Newport News city, Virginia",9540.0,732.0,1.0,05000US51700,51,700,T,All,All,All,All
"Newport News city, Virginia",25.0,45.0,2.0,05000US51700,51,700,S,Substandard,All,All,All
"Newport News city, Virginia",9515.0,718.0,3.0,05000US51700,51,700,S,Standard,All,All,All
"Newport News city, Virginia",2790.0,425.0,4.0,05000US51700,51,700,S,Standard,VHUD50,All,All
"Newport News city, Virginia",650.0,199.0,5.0,05000US51700,51,700,S,Standard,VHUD50,30% AMI or less,All
"Newport News city, Virginia",55.0,55.0,6.0,05000US51700,51,700,D,Standard,VHUD50,30% AMI or less,0 or 1
"Newport News city, Virginia",310.0,129.0,7.0,05000US51700,51,700,D,Standard,VHUD50,30% AMI or less,2
"Newport News city, Virginia",285.0,133.0,8.0,05000US51700,51,700,D,Standard,VHUD50,30% AMI or less,3 or more
"Newport News city, Virginia",420.0,190.0,9.0,05000US51700,51,700,S,Standard,VHUD50,30.1-50% AMI,All
"Newport News city, Virginia",35.0,58.0,10.0,05000US51700,51,700,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Newport News city, Virginia",125.0,78.0,11.0,05000US51700,51,700,D,Standard,VHUD50,30.1-50% AMI,2
"Newport News city, Virginia",260.0,166.0,12.0,05000US51700,51,700,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Newport News city, Virginia",705.0,217.0,13.0,05000US51700,51,700,S,Standard,VHUD50,50.1-80% AMI,All
"Newport News city, Virginia",0.0,161.0,14.0,05000US51700,51,700,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Newport News city, Virginia",375.0,167.0,15.0,05000US51700,51,700,D,Standard,VHUD50,50.1-80% AMI,2
"Newport News city, Virginia",335.0,130.0,16.0,05000US51700,51,700,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Newport News city, Virginia",175.0,107.0,17.0,05000US51700,51,700,S,Standard,VHUD50,80.1-95% AMI,All
"Newport News city, Virginia",0.0,161.0,18.0,05000US51700,51,700,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Newport News city, Virginia",35.0,43.0,19.0,05000US51700,51,700,D,Standard,VHUD50,80.1-95% AMI,2
"Newport News city, Virginia",140.0,103.0,20.0,05000US51700,51,700,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Newport News city, Virginia",840.0,271.0,21.0,05000US51700,51,700,S,Standard,VHUD50,95.1% AMI and above,All
"Newport News city, Virginia",0.0,161.0,22.0,05000US51700,51,700,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Newport News city, Virginia",210.0,187.0,23.0,05000US51700,51,700,D,Standard,VHUD50,95.1% AMI and above,2
"Newport News city, Virginia",625.0,253.0,24.0,05000US51700,51,700,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Newport News city, Virginia",3050.0,447.0,25.0,05000US51700,51,700,S,Standard,VHUD80,All,All
"Newport News city, Virginia",430.0,162.0,26.0,05000US51700,51,700,S,Standard,VHUD80,30% AMI or less,All
"Newport News city, Virginia",0.0,161.0,27.0,05000US51700,51,700,D,Standard,VHUD80,30% AMI or less,0 or 1
"Newport News city, Virginia",125.0,97.0,28.0,05000US51700,51,700,D,Standard,VHUD80,30% AMI or less,2
"Newport News city, Virginia",305.0,136.0,29.0,05000US51700,51,700,D,Standard,VHUD80,30% AMI or less,3 or more
"Newport News city, Virginia",400.0,176.0,30.0,05000US51700,51,700,S,Standard,VHUD80,30.1-50% AMI,All
"Newport News city, Virginia",15.0,30.0,31.0,05000US51700,51,700,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Newport News city, Virginia",50.0,54.0,32.0,05000US51700,51,700,D,Standard,VHUD80,30.1-50% AMI,2
"Newport News city, Virginia",330.0,175.0,33.0,05000US51700,51,700,D,Standard,VHUD80,30.1-50% AMI,3 or more
"Newport News city, Virginia",870.0,264.0,34.0,05000US51700,51,700,S,Standard,VHUD80,50.1-80% AMI,All
"Newport News city, Virginia",45.0,58.0,35.0,05000US51700,51,700,D,Standard,VHUD80,50.1-80% AMI,0 or 1
"Newport News city, Virginia",140.0,141.0,36.0,05000US51700,51,700,D,Standard,VHUD80,50.1-80% AMI,2
"Newport News city, Virginia",685.0,220.0,37.0,05000US51700,51,700,D,Standard,VHUD80,50.1-80% AMI,3 or more
"Newport News city, Virginia",235.0,132.0,38.0,05000US51700,51,700,S,Standard,VHUD80,80.1-95% AMI,All
"Newport News city, Virginia",0.0,161.0,39.0,05000US51700,51,700,D,Standard,VHUD80,80.1-95% AMI,0 or 1
"Newport News city, Virginia",20.0,32.0,40.0,05000US51700,51,700,D,Standard,VHUD80,80.1-95% AMI,2
"Newport News city, Virginia",215.0,131.0,41.0,05000US51700,51,700,D,Standard,VHUD80,80.1-95% AMI,3 or more
"Newport News city, Virginia",1120.0,262.0,42.0,05000US51700,51,700,S,Standard,VHUD80,95.1% AMI and above,All
"Newport News city, Virginia",25.0,44.0,43.0,05000US51700,51,700,D,Standard,VHUD80,95.1% AMI and above,0 or 1
"Newport News city, Virginia",170.0,118.0,44.0,05000US51700,51,700,D,Standard,VHUD80,95.1% AMI and above,2
"Newport News city, Virginia",925.0,210.0,45.0,05000US51700,51,700,D,Standard,VHUD80,95.1% AMI and above,3 or more
"Newport News city, Virginia",1310.0,302.0,46.0,05000US51700,51,700,S,Standard,VHUD100,All,All
"Newport News city, Virginia",110.0,76.0,47.0,05000US51700,51,700,S,Standard,VHUD100,30% AMI or less,All
"Newport News city, Virginia",0.0,161.0,48.0,05000US51700,51,700,D,Standard,VHUD100,30% AMI or less,0 or 1
"Newport News city, Virginia",30.0,37.0,49.0,05000US51700,51,700,D,Standard,VHUD100,30% AMI or less,2
