name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Norfolk city, Virginia",10225.0,657.0,1.0,05000US51710,51,710,T,All,All,All,All
"Norfolk city, Virginia",55.0,53.0,2.0,05000US51710,51,710,S,Substandard,All,All,All
"Norfolk city, Virginia",10170.0,656.0,3.0,05000US51710,51,710,S,Standard,All,All,All
"Norfolk city, Virginia",2425.0,401.0,4.0,05000US51710,51,710,S,Standard,VHUD50,All,All
"Norfolk city, Virginia",665.0,218.0,5.0,05000US51710,51,710,S,Standard,VHUD50,30% AMI or less,All
"Norfolk city, Virginia",30.0,38.0,6.0,05000US51710,51,710,D,Standard,VHUD50,30% AMI or less,0 or 1
"Norfolk city, Virginia",350.0,172.0,7.0,05000US51710,51,710,D,Standard,VHUD50,30% AMI or less,2
"Norfolk city, Virginia",285.0,125.0,8.0,05000US51710,51,710,D,Standard,VHUD50,30% AMI or less,3 or more
"Norfolk city, Virginia",465.0,199.0,9.0,05000US51710,51,710,S,Standard,VHUD50,30.1-50% AMI,All
"Norfolk city, Virginia",0.0,161.0,10.0,05000US51710,51,710,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Norfolk city, Virginia",115.0,72.0,11.0,05000US51710,51,710,D,Standard,VHUD50,30.1-50% AMI,2
"Norfolk city, Virginia",350.0,183.0,12.0,05000US51710,51,710,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Norfolk city, Virginia",690.0,225.0,13.0,05000US51710,51,710,S,Standard,VHUD50,50.1-80% AMI,All
"Norfolk city, Virginia",20.0,39.0,14.0,05000US51710,51,710,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Norfolk city, Virginia",220.0,101.0,15.0,05000US51710,51,710,D,Standard,VHUD50,50.1-80% AMI,2
"Norfolk city, Virginia",445.0,185.0,16.0,05000US51710,51,710,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Norfolk city, Virginia",210.0,102.0,17.0,05000US51710,51,710,S,Standard,VHUD50,80.1-95% AMI,All
