name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Prince George County, Virginia",1980.0,326.0,1.0,05000US51149,51,149,T,All,All,All,All
"Prince George County, Virginia",0.0,161.0,2.0,05000US51149,51,149,S,Substandard,All,All,All
"Prince George County, Virginia",1980.0,326.0,3.0,05000US51149,51,149,S,Standard,All,All,All
"Prince George County, Virginia",910.0,265.0,4.0,05000US51149,51,149,S,Standard,VHUD50,All,All
"Prince George County, Virginia",160.0,120.0,5.0,05000US51149,51,149,S,Standard,VHUD50,30% AMI or less,All
"Prince George County, Virginia",0.0,161.0,6.0,05000US51149,51,149,D,Standard,VHUD50,30% AMI or less,0 or 1
"Prince George County, Virginia",60.0,63.0,7.0,05000US51149,51,149,D,Standard,VHUD50,30% AMI or less,2
"Prince George County, Virginia",100.0,105.0,8.0,05000US51149,51,149,D,Standard,VHUD50,30% AMI or less,3 or more
"Prince George County, Virginia",95.0,75.0,9.0,05000US51149,51,149,S,Standard,VHUD50,30.1-50% AMI,All
"Prince George County, Virginia",0.0,161.0,10.0,05000US51149,51,149,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Prince George County, Virginia",15.0,23.0,11.0,05000US51149,51,149,D,Standard,VHUD50,30.1-50% AMI,2
"Prince George County, Virginia",80.0,70.0,12.0,05000US51149,51,149,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Prince George County, Virginia",335.0,192.0,13.0,05000US51149,51,149,S,Standard,VHUD50,50.1-80% AMI,All
"Prince George County, Virginia",20.0,38.0,14.0,05000US51149,51,149,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Prince George County, Virginia",175.0,155.0,15.0,05000US51149,51,149,D,Standard,VHUD50,50.1-80% AMI,2
"Prince George County, Virginia",140.0,90.0,16.0,05000US51149,51,149,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Prince George County, Virginia",130.0,99.0,17.0,05000US51149,51,149,S,Standard,VHUD50,80.1-95% AMI,All
"Prince George County, Virginia",20.0,41.0,18.0,05000US51149,51,149,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Prince George County, Virginia",65.0,78.0,19.0,05000US51149,51,149,D,Standard,VHUD50,80.1-95% AMI,2
"Prince George County, Virginia",45.0,37.0,20.0,05000US51149,51,149,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Prince George County, Virginia",185.0,123.0,21.0,05000US51149,51,149,S,Standard,VHUD50,95.1% AMI and above,All
"Prince George County, Virginia",0.0,161.0,22.0,05000US51149,51,149,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Prince George County, Virginia",25.0,32.0,23.0,05000US51149,51,149,D,Standard,VHUD50,95.1% AMI and above,2
"Prince George County, Virginia",160.0,111.0,24.0,05000US51149,51,149,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Prince George County, Virginia",650.0,200.0,25.0,05000US51149,51,149,S,Standard,VHUD80,All,All
"Prince George County, Virginia",40.0,42.0,26.0,05000US51149,51,149,S,Standard,VHUD80,30% AMI or less,All
"Prince George County, Virginia",0.0,161.0,27.0,05000US51149,51,149,D,Standard,VHUD80,30% AMI or less,0 or 1
"Prince George County, Virginia",4.0,10.0,28.0,05000US51149,51,149,D,Standard,VHUD80,30% AMI or less,2
"Prince George County, Virginia",35.0,41.0,29.0,05000US51149,51,149,D,Standard,VHUD80,30% AMI or less,3 or more
"Prince George County, Virginia",175.0,99.0,30.0,05000US51149,51,149,S,Standard,VHUD80,30.1-50% AMI,All
"Prince George County, Virginia",0.0,161.0,31.0,05000US51149,51,149,D,Standard,VHUD80,30.1-50% AMI,0 or 1
"Prince George County, Virginia",10.0,16.0,32.0,05000US51149,51,149,D,Standard,VHUD80,30.1-50% AMI,2
"Prince George County, Virginia",165.0,102.0,33.0,05000US51149,51,149,D,Standard,VHUD80,30.1-50% AMI,3 or more
"Prince George County, Virginia",95.0,70.0,34.0,05000US51149,51,149,S,Standard,VHUD80,50.1-80% AMI,All
"Prince George County, Virginia",0.0,161.0,35.0,05000US51149,51,149,D,Standard,VHUD80,50.1-80% AMI,0 or 1
"Prince George County, Virginia",0.0,161.0,36.0,05000US51149,51,149,D,Standard,VHUD80,50.1-80% AMI,2
"Prince George County, Virginia",95.0,70.0,37.0,05000US51149,51,149,D,Standard,VHUD80,50.1-80% AMI,3 or more
"Prince George County, Virginia",35.0,48.0,38.0,05000US51149,51,149,S,Standard,VHUD80,80.1-95% AMI,All
"Prince George County, Virginia",0.0,161.0,39.0,05000US51149,51,149,D,Standard,VHUD80,80.1-95% AMI,0 or 1
"Prince George County, Virginia",0.0,161.0,40.0,05000US51149,51,149,D,Standard,VHUD80,80.1-95% AMI,2
"Prince George County, Virginia",35.0,48.0,41.0,05000US51149,51,149,D,Standard,VHUD80,80.1-95% AMI,3 or more
"Prince George County, Virginia",305.0,135.0,42.0,05000US51149,51,149,S,Standard,VHUD80,95.1% AMI and above,All
"Prince George County, Virginia",0.0,161.0,43.0,05000US51149,51,149,D,Standard,VHUD80,95.1% AMI and above,0 or 1
"Prince George County, Virginia",15.0,25.0,44.0,05000US51149,51,149,D,Standard,VHUD80,95.1% AMI and above,2
"Prince George County, Virginia",290.0,128.0,45.0,05000US51149,51,149,D,Standard,VHUD80,95.1% AMI and above,3 or more
"Prince George County, Virginia",205.0,118.0,46.0,05000US51149,51,149,S,Standard,VHUD100,All,All
"Prince George County, Virginia",0.0,161.0,47.0,05000US51149,51,149,S,Standard,VHUD100,30% AMI or less,All
"Prince George County, Virginia",0.0,161.0,48.0,05000US51149,51,149,D,Standard,VHUD100,30% AMI or less,0 or 1
"Prince George County, Virginia",0.0,161.0,49.0,05000US51149,51,149,D,Standard,VHUD100,30% AMI or less,2
"Prince George County, Virginia",0.0,161.0,50.0,05000US51149,51,149,D,Standard,VHUD100,30% AMI or less,3 or more
"Prince George County, Virginia",0.0,161.0,51.0,05000US51149,51,149,S,Standard,VHUD100,30.1-50% AMI,All
"Prince George County, Virginia",0.0,161.0,52.0,05000US51149,51,149,D,Standard,VHUD100,30.1-50% AMI,0 or 1
"Prince George County, Virginia",0.0,161.0,53.0,05000US51149,51,149,D,Standard,VHUD100,30.1-50% AMI,2
"Prince George County, Virginia",0.0,161.0,54.0,05000US51149,51,149,D,Standard,VHUD100,30.1-50% AMI,3 or more
"Prince George County, Virginia",30.0,28.0,55.0,05000US51149,51,149,S,Standard,VHUD100,50.1-80% AMI,All
"Prince George County, Virginia",0.0,161.0,56.0,05000US51149,51,149,D,Standard,VHUD100,50.1-80% AMI,0 or 1
"Prince George County, Virginia",0.0,161.0,57.0,05000US51149,51,149,D,Standard,VHUD100,50.1-80% AMI,2
"Prince George County, Virginia",30.0,28.0,58.0,05000US51149,51,149,D,Standard,VHUD100,50.1-80% AMI,3 or more
"Prince George County, Virginia",0.0,161.0,59.0,05000US51149,51,149,S,Standard,VHUD100,80.1-95% AMI,All
"Prince George County, Virginia",0.0,161.0,60.0,05000US51149,51,149,D,Standard,VHUD100,80.1-95% AMI,0 or 1
"Prince George County, Virginia",0.0,161.0,61.0,05000US51149,51,149,D,Standard,VHUD100,80.1-95% AMI,2
"Prince George County, Virginia",0.0,161.0,62.0,05000US51149,51,149,D,Standard,VHUD100,80.1-95% AMI,3 or more
"Prince George County, Virginia",175.0,112.0,63.0,05000US51149,51,149,S,Standard,VHUD100,95.1% AMI and above,All
"Prince George County, Virginia",0.0,161.0,64.0,05000US51149,51,149,D,Standard,VHUD100,95.1% AMI and above,0 or 1
"Prince George County, Virginia",0.0,161.0,65.0,05000US51149,51,149,D,Standard,VHUD100,95.1% AMI and above,2
"Prince George County, Virginia",175.0,112.0,66.0,05000US51149,51,149,D,Standard,VHUD100,95.1% AMI and above,3 or more
"Prince George County, Virginia",215.0,128.0,67.0,05000US51149,51,149,S,Standard,Greater than VHUD100,All,All
