name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Fairfax County, Virginia",39900.0,1361.0,1.0,05000US51059,51,059,T,All,All,All,All
"Fairfax County, Virginia",150.0,110.0,2.0,05000US51059,51,059,S,Substandard,All,All,All
"Fairfax County, Virginia",39750.0,1344.0,3.0,05000US51059,51,059,S,Standard,All,All,All
"Fairfax County, Virginia",1760.0,318.0,4.0,05000US51059,51,059,S,Standard,VHUD50,All,All
"Fairfax County, Virginia",275.0,112.0,5.0,05000US51059,51,059,S,Standard,VHUD50,30% AMI or less,All
"Fairfax County, Virginia",0.0,161.0,6.0,05000US51059,51,059,D,Standard,VHUD50,30% AMI or less,0 or 1
"Fairfax County, Virginia",160.0,107.0,7.0,05000US51059,51,059,D,Standard,VHUD50,30% AMI or less,2
"Fairfax County, Virginia",115.0,75.0,8.0,05000US51059,51,059,D,Standard,VHUD50,30% AMI or less,3 or more
"Fairfax County, Virginia",360.0,162.0,9.0,05000US51059,51,059,S,Standard,VHUD50,30.1-50% AMI,All
"Fairfax County, Virginia",45.0,50.0,10.0,05000US51059,51,059,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Fairfax County, Virginia",180.0,130.0,11.0,05000US51059,51,059,D,Standard,VHUD50,30.1-50% AMI,2
"Fairfax County, Virginia",135.0,88.0,12.0,05000US51059,51,059,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Fairfax County, Virginia",440.0,177.0,13.0,05000US51059,51,059,S,Standard,VHUD50,50.1-80% AMI,All
"Fairfax County, Virginia",75.0,90.0,14.0,05000US51059,51,059,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Fairfax County, Virginia",75.0,58.0,15.0,05000US51059,51,059,D,Standard,VHUD50,50.1-80% AMI,2
"Fairfax County, Virginia",290.0,151.0,16.0,05000US51059,51,059,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Fairfax County, Virginia",220.0,105.0,17.0,05000US51059,51,059,S,Standard,VHUD50,80.1-95% AMI,All
"Fairfax County, Virginia",20.0,32.0,18.0,05000US51059,51,059,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Fairfax County, Virginia",20.0,38.0,19.0,05000US51059,51,059,D,Standard,VHUD50,80.1-95% AMI,2
"Fairfax County, Virginia",180.0,91.0,20.0,05000US51059,51,059,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Fairfax County, Virginia",470.0,144.0,21.0,05000US51059,51,059,S,Standard,VHUD50,95.1% AMI and above,All
"Fairfax County, Virginia",45.0,51.0,22.0,05000US51059,51,059,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Fairfax County, Virginia",125.0,94.0,23.0,05000US51059,51,059,D,Standard,VHUD50,95.1% AMI and above,2
"Fairfax County, Virginia",300.0,134.0,24.0,05000US51059,51,059,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Fairfax County, Virginia",1950.0,372.0,25.0,05000US51059,51,059,S,Standard,VHUD80,All,All
"Fairfax County, Virginia",455.0,167.0,26.0,05000US51059,51,059,S,Standard,VHUD80,30% AMI or less,All
"Fairfax County, Virginia",50.0,61.0,27.0,05000US51059,51,059,D,Standard,VHUD80,30% AMI or less,0 or 1
"Fairfax County, Virginia",235.0,144.0,28.0,05000US51059,51,059,D,Standard,VHUD80,30% AMI or less,2
