name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Substandard_Housing,Affordability,Household_Income,Bedrooms
"Bedford County, Virginia",7190.0,592.0,1.0,05000US51019,51,019,T,All,All,All,All
"Bedford County, Virginia",40.0,51.0,2.0,05000US51019,51,019,S,Substandard,All,All,All
"Bedford County, Virginia",7150.0,591.0,3.0,05000US51019,51,019,S,Standard,All,All,All
"Bedford County, Virginia",1870.0,447.0,4.0,05000US51019,51,019,S,Standard,VHUD50,All,All
"Bedford County, Virginia",365.0,165.0,5.0,05000US51019,51,019,S,Standard,VHUD50,30% AMI or less,All
"Bedford County, Virginia",15.0,23.0,6.0,05000US51019,51,019,D,Standard,VHUD50,30% AMI or less,0 or 1
"Bedford County, Virginia",120.0,70.0,7.0,05000US51019,51,019,D,Standard,VHUD50,30% AMI or less,2
"Bedford County, Virginia",230.0,143.0,8.0,05000US51019,51,019,D,Standard,VHUD50,30% AMI or less,3 or more
"Bedford County, Virginia",460.0,175.0,9.0,05000US51019,51,019,S,Standard,VHUD50,30.1-50% AMI,All
"Bedford County, Virginia",0.0,161.0,10.0,05000US51019,51,019,D,Standard,VHUD50,30.1-50% AMI,0 or 1
"Bedford County, Virginia",165.0,107.0,11.0,05000US51019,51,019,D,Standard,VHUD50,30.1-50% AMI,2
"Bedford County, Virginia",295.0,143.0,12.0,05000US51019,51,019,D,Standard,VHUD50,30.1-50% AMI,3 or more
"Bedford County, Virginia",225.0,114.0,13.0,05000US51019,51,019,S,Standard,VHUD50,50.1-80% AMI,All
"Bedford County, Virginia",0.0,161.0,14.0,05000US51019,51,019,D,Standard,VHUD50,50.1-80% AMI,0 or 1
"Bedford County, Virginia",50.0,53.0,15.0,05000US51019,51,019,D,Standard,VHUD50,50.1-80% AMI,2
"Bedford County, Virginia",170.0,95.0,16.0,05000US51019,51,019,D,Standard,VHUD50,50.1-80% AMI,3 or more
"Bedford County, Virginia",100.0,77.0,17.0,05000US51019,51,019,S,Standard,VHUD50,80.1-95% AMI,All
"Bedford County, Virginia",0.0,161.0,18.0,05000US51019,51,019,D,Standard,VHUD50,80.1-95% AMI,0 or 1
"Bedford County, Virginia",50.0,59.0,19.0,05000US51019,51,019,D,Standard,VHUD50,80.1-95% AMI,2
"Bedford County, Virginia",50.0,50.0,20.0,05000US51019,51,019,D,Standard,VHUD50,80.1-95% AMI,3 or more
"Bedford County, Virginia",720.0,351.0,21.0,05000US51019,51,019,S,Standard,VHUD50,95.1% AMI and above,All
"Bedford County, Virginia",0.0,161.0,22.0,05000US51019,51,019,D,Standard,VHUD50,95.1% AMI and above,0 or 1
"Bedford County, Virginia",245.0,118.0,23.0,05000US51019,51,019,D,Standard,VHUD50,95.1% AMI and above,2
"Bedford County, Virginia",475.0,331.0,24.0,05000US51019,51,019,D,Standard,VHUD50,95.1% AMI and above,3 or more
"Bedford County, Virginia",1600.0,284.0,25.0,05000US51019,51,019,S,Standard,VHUD80,All,All
"Bedford County, Virginia",30.0,35.0,26.0,05000US51019,51,019,S,Standard,VHUD80,30% AMI or less,All
"Bedford County, Virginia",0.0,161.0,27.0,05000US51019,51,019,D,Standard,VHUD80,30% AMI or less,0 or 1
"Bedford County, Virginia",0.0,161.0,28.0,05000US51019,51,019,D,Standard,VHUD80,30% AMI or less,2
"Bedford County, Virginia",30.0,35.0,29.0,05000US51019,51,019,D,Standard,VHUD80,30% AMI or less,3 or more
"Bedford County, Virginia",225.0,115.0,30.0,05000US51019,51,019,S,Standard,VHUD80,30.1-50% AMI,All
"Bedford County, Virginia",0.0,161.0,31.0,05000US51019,51,019,D,Standard,VHUD80,30.1-50% AMI,0 or 1
