name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Mecklenburg County, Virginia",12755.0,602.0,1.0,05000US51117,51,117,T,All,All,All,All
"Mecklenburg County, Virginia",9295.0,534.0,2.0,05000US51117,51,117,S,Owner,All,All,All
"Mecklenburg County, Virginia",2665.0,376.0,3.0,05000US51117,51,117,S,Owner,Yes,All,All
"Mecklenburg County, Virginia",510.0,213.0,4.0,05000US51117,51,117,S,Owner,Yes,"Family, 1 parent",All
"Mecklenburg County, Virginia",460.0,196.0,5.0,05000US51117,51,117,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Mecklenburg County, Virginia",50.0,49.0,6.0,05000US51117,51,117,D,Owner,Yes,"Family, 1 parent",5 or more
"Mecklenburg County, Virginia",1040.0,256.0,7.0,05000US51117,51,117,S,Owner,Yes,"Family, 2 parents",All
"Mecklenburg County, Virginia",945.0,247.0,8.0,05000US51117,51,117,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Mecklenburg County, Virginia",95.0,80.0,9.0,05000US51117,51,117,D,Owner,Yes,"Family, 2 parents",5 or more
"Mecklenburg County, Virginia",1115.0,246.0,10.0,05000US51117,51,117,S,Owner,Yes,Non-family,All
"Mecklenburg County, Virginia",1115.0,246.0,11.0,05000US51117,51,117,D,Owner,Yes,Non-family,4 or fewer
"Mecklenburg County, Virginia",0.0,161.0,12.0,05000US51117,51,117,D,Owner,Yes,Non-family,5 or more
"Mecklenburg County, Virginia",6545.0,503.0,13.0,05000US51117,51,117,S,Owner,No,All,All
"Mecklenburg County, Virginia",840.0,227.0,14.0,05000US51117,51,117,S,Owner,No,"Family, 1 parent",All
"Mecklenburg County, Virginia",835.0,226.0,15.0,05000US51117,51,117,D,Owner,No,"Family, 1 parent",4 or fewer
"Mecklenburg County, Virginia",4.0,7.0,16.0,05000US51117,51,117,D,Owner,No,"Family, 1 parent",5 or more
"Mecklenburg County, Virginia",3990.0,433.0,17.0,05000US51117,51,117,S,Owner,No,"Family, 2 parents",All
"Mecklenburg County, Virginia",3790.0,429.0,18.0,05000US51117,51,117,D,Owner,No,"Family, 2 parents",4 or fewer
"Mecklenburg County, Virginia",200.0,122.0,19.0,05000US51117,51,117,D,Owner,No,"Family, 2 parents",5 or more
"Mecklenburg County, Virginia",1715.0,341.0,20.0,05000US51117,51,117,S,Owner,No,Non-family,All
"Mecklenburg County, Virginia",1715.0,341.0,21.0,05000US51117,51,117,D,Owner,No,Non-family,4 or fewer
"Mecklenburg County, Virginia",0.0,161.0,22.0,05000US51117,51,117,D,Owner,No,Non-family,5 or more
"Mecklenburg County, Virginia",85.0,74.0,23.0,05000US51117,51,117,S,Owner,N/A,All,All
"Mecklenburg County, Virginia",0.0,161.0,24.0,05000US51117,51,117,S,Owner,N/A,"Family, 1 parent",All
"Mecklenburg County, Virginia",0.0,161.0,25.0,05000US51117,51,117,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Mecklenburg County, Virginia",0.0,161.0,26.0,05000US51117,51,117,D,Owner,N/A,"Family, 1 parent",5 or more
"Mecklenburg County, Virginia",50.0,58.0,27.0,05000US51117,51,117,S,Owner,N/A,"Family, 2 parents",All
"Mecklenburg County, Virginia",50.0,58.0,28.0,05000US51117,51,117,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Mecklenburg County, Virginia",0.0,161.0,29.0,05000US51117,51,117,D,Owner,N/A,"Family, 2 parents",5 or more
"Mecklenburg County, Virginia",35.0,44.0,30.0,05000US51117,51,117,S,Owner,N/A,Non-family,All
"Mecklenburg County, Virginia",35.0,44.0,31.0,05000US51117,51,117,D,Owner,N/A,Non-family,4 or fewer
"Mecklenburg County, Virginia",0.0,161.0,32.0,05000US51117,51,117,D,Owner,N/A,Non-family,5 or more
