name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Fairfax city, Virginia",0.0,161.0,37.0,05000US51600,51,600,D,Renter,Yes,"Family, 1 parent",5 or more
"Fairfax city, Virginia",390.0,167.0,38.0,05000US51600,51,600,S,Renter,Yes,"Family, 2 parents",All
"Fairfax city, Virginia",245.0,135.0,39.0,05000US51600,51,600,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Fairfax city, Virginia",145.0,113.0,40.0,05000US51600,51,600,D,Renter,Yes,"Family, 2 parents",5 or more
"Fairfax city, Virginia",375.0,154.0,41.0,05000US51600,51,600,S,Renter,Yes,Non-family,All
"Fairfax city, Virginia",375.0,154.0,42.0,05000US51600,51,600,D,Renter,Yes,Non-family,4 or fewer
"Fairfax city, Virginia",0.0,161.0,43.0,05000US51600,51,600,D,Renter,Yes,Non-family,5 or more
"Fairfax city, Virginia",1075.0,243.0,44.0,05000US51600,51,600,S,Renter,No,All,All
"Fairfax city, Virginia",125.0,75.0,45.0,05000US51600,51,600,S,Renter,No,"Family, 1 parent",All
"Fairfax city, Virginia",100.0,76.0,46.0,05000US51600,51,600,D,Renter,No,"Family, 1 parent",4 or fewer
"Fairfax city, Virginia",25.0,39.0,47.0,05000US51600,51,600,D,Renter,No,"Family, 1 parent",5 or more
"Fairfax city, Virginia",255.0,143.0,48.0,05000US51600,51,600,S,Renter,No,"Family, 2 parents",All
"Fairfax city, Virginia",255.0,143.0,49.0,05000US51600,51,600,D,Renter,No,"Family, 2 parents",4 or fewer
"Fairfax city, Virginia",0.0,161.0,50.0,05000US51600,51,600,D,Renter,No,"Family, 2 parents",5 or more
"Fairfax city, Virginia",695.0,196.0,51.0,05000US51600,51,600,S,Renter,No,Non-family,All
"Fairfax city, Virginia",695.0,196.0,52.0,05000US51600,51,600,D,Renter,No,Non-family,4 or fewer
"Fairfax city, Virginia",0.0,161.0,53.0,05000US51600,51,600,D,Renter,No,Non-family,5 or more
"Fairfax city, Virginia",15.0,29.0,54.0,05000US51600,51,600,S,Renter,N/A,All,All
"Fairfax city, Virginia",10.0,23.0,55.0,05000US51600,51,600,S,Renter,N/A,"Family, 1 parent",All
"Fairfax city, Virginia",10.0,23.0,56.0,05000US51600,51,600,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Fairfax city, Virginia",0.0,161.0,57.0,05000US51600,51,600,D,Renter,N/A,"Family, 1 parent",5 or more
"Fairfax city, Virginia",0.0,161.0,58.0,05000US51600,51,600,S,Renter,N/A,"Family, 2 parents",All
"Fairfax city, Virginia",0.0,161.0,59.0,05000US51600,51,600,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Fairfax city, Virginia",0.0,161.0,60.0,05000US51600,51,600,D,Renter,N/A,"Family, 2 parents",5 or more
"Fairfax city, Virginia",4.0,11.0,61.0,05000US51600,51,600,S,Renter,N/A,Non-family,All
"Fairfax city, Virginia",4.0,11.0,62.0,05000US51600,51,600,D,Renter,N/A,Non-family,4 or fewer
"Fairfax city, Virginia",0.0,161.0,63.0,05000US51600,51,600,D,Renter,N/A,Non-family,5 or more
