name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Salem city, Virginia",9680.0,383.0,1.0,05000US51775,51,775,T,All,All,All,All
"Salem city, Virginia",6740.0,358.0,2.0,05000US51775,51,775,S,Owner,All,All,All
"Salem city, Virginia",1295.0,248.0,3.0,05000US51775,51,775,S,Owner,Yes,All,All
"Salem city, Virginia",225.0,167.0,4.0,05000US51775,51,775,S,Owner,Yes,"Family, 1 parent",All
"Salem city, Virginia",225.0,167.0,5.0,05000US51775,51,775,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Salem city, Virginia",0.0,161.0,6.0,05000US51775,51,775,D,Owner,Yes,"Family, 1 parent",5 or more
"Salem city, Virginia",525.0,188.0,7.0,05000US51775,51,775,S,Owner,Yes,"Family, 2 parents",All
"Salem city, Virginia",490.0,186.0,8.0,05000US51775,51,775,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Salem city, Virginia",35.0,46.0,9.0,05000US51775,51,775,D,Owner,Yes,"Family, 2 parents",5 or more
"Salem city, Virginia",545.0,174.0,10.0,05000US51775,51,775,S,Owner,Yes,Non-family,All
"Salem city, Virginia",545.0,174.0,11.0,05000US51775,51,775,D,Owner,Yes,Non-family,4 or fewer
"Salem city, Virginia",0.0,161.0,12.0,05000US51775,51,775,D,Owner,Yes,Non-family,5 or more
"Salem city, Virginia",5380.0,401.0,13.0,05000US51775,51,775,S,Owner,No,All,All
"Salem city, Virginia",680.0,232.0,14.0,05000US51775,51,775,S,Owner,No,"Family, 1 parent",All
"Salem city, Virginia",680.0,232.0,15.0,05000US51775,51,775,D,Owner,No,"Family, 1 parent",4 or fewer
"Salem city, Virginia",0.0,161.0,16.0,05000US51775,51,775,D,Owner,No,"Family, 1 parent",5 or more
"Salem city, Virginia",3455.0,323.0,17.0,05000US51775,51,775,S,Owner,No,"Family, 2 parents",All
"Salem city, Virginia",3225.0,307.0,18.0,05000US51775,51,775,D,Owner,No,"Family, 2 parents",4 or fewer
"Salem city, Virginia",225.0,111.0,19.0,05000US51775,51,775,D,Owner,No,"Family, 2 parents",5 or more
"Salem city, Virginia",1245.0,280.0,20.0,05000US51775,51,775,S,Owner,No,Non-family,All
"Salem city, Virginia",1245.0,280.0,21.0,05000US51775,51,775,D,Owner,No,Non-family,4 or fewer
"Salem city, Virginia",0.0,161.0,22.0,05000US51775,51,775,D,Owner,No,Non-family,5 or more
"Salem city, Virginia",65.0,101.0,23.0,05000US51775,51,775,S,Owner,N/A,All,All
"Salem city, Virginia",0.0,161.0,24.0,05000US51775,51,775,S,Owner,N/A,"Family, 1 parent",All
"Salem city, Virginia",0.0,161.0,25.0,05000US51775,51,775,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Salem city, Virginia",0.0,161.0,26.0,05000US51775,51,775,D,Owner,N/A,"Family, 1 parent",5 or more
"Salem city, Virginia",0.0,161.0,27.0,05000US51775,51,775,S,Owner,N/A,"Family, 2 parents",All
"Salem city, Virginia",0.0,161.0,28.0,05000US51775,51,775,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Salem city, Virginia",0.0,161.0,29.0,05000US51775,51,775,D,Owner,N/A,"Family, 2 parents",5 or more
"Salem city, Virginia",65.0,101.0,30.0,05000US51775,51,775,S,Owner,N/A,Non-family,All
"Salem city, Virginia",65.0,101.0,31.0,05000US51775,51,775,D,Owner,N/A,Non-family,4 or fewer
"Salem city, Virginia",0.0,161.0,32.0,05000US51775,51,775,D,Owner,N/A,Non-family,5 or more
"Salem city, Virginia",2940.0,389.0,33.0,05000US51775,51,775,S,Renter,All,All,All
"Salem city, Virginia",1150.0,285.0,34.0,05000US51775,51,775,S,Renter,Yes,All,All
"Salem city, Virginia",460.0,213.0,35.0,05000US51775,51,775,S,Renter,Yes,"Family, 1 parent",All
"Salem city, Virginia",460.0,213.0,36.0,05000US51775,51,775,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Salem city, Virginia",0.0,161.0,37.0,05000US51775,51,775,D,Renter,Yes,"Family, 1 parent",5 or more
"Salem city, Virginia",120.0,95.0,38.0,05000US51775,51,775,S,Renter,Yes,"Family, 2 parents",All
"Salem city, Virginia",105.0,93.0,39.0,05000US51775,51,775,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Salem city, Virginia",15.0,22.0,40.0,05000US51775,51,775,D,Renter,Yes,"Family, 2 parents",5 or more
"Salem city, Virginia",570.0,224.0,41.0,05000US51775,51,775,S,Renter,Yes,Non-family,All
"Salem city, Virginia",570.0,224.0,42.0,05000US51775,51,775,D,Renter,Yes,Non-family,4 or fewer
"Salem city, Virginia",0.0,161.0,43.0,05000US51775,51,775,D,Renter,Yes,Non-family,5 or more
"Salem city, Virginia",1575.0,301.0,44.0,05000US51775,51,775,S,Renter,No,All,All
"Salem city, Virginia",515.0,258.0,45.0,05000US51775,51,775,S,Renter,No,"Family, 1 parent",All
"Salem city, Virginia",515.0,258.0,46.0,05000US51775,51,775,D,Renter,No,"Family, 1 parent",4 or fewer
"Salem city, Virginia",0.0,161.0,47.0,05000US51775,51,775,D,Renter,No,"Family, 1 parent",5 or more
"Salem city, Virginia",220.0,116.0,48.0,05000US51775,51,775,S,Renter,No,"Family, 2 parents",All
"Salem city, Virginia",170.0,97.0,49.0,05000US51775,51,775,D,Renter,No,"Family, 2 parents",4 or fewer
"Salem city, Virginia",50.0,59.0,50.0,05000US51775,51,775,D,Renter,No,"Family, 2 parents",5 or more
"Salem city, Virginia",845.0,236.0,51.0,05000US51775,51,775,S,Renter,No,Non-family,All
"Salem city, Virginia",845.0,236.0,52.0,05000US51775,51,775,D,Renter,No,Non-family,4 or fewer
"Salem city, Virginia",0.0,161.0,53.0,05000US51775,51,775,D,Renter,No,Non-family,5 or more
"Salem city, Virginia",215.0,151.0,54.0,05000US51775,51,775,S,Renter,N/A,All,All
"Salem city, Virginia",70.0,55.0,55.0,05000US51775,51,775,S,Renter,N/A,"Family, 1 parent",All
"Salem city, Virginia",70.0,55.0,56.0,05000US51775,51,775,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Salem city, Virginia",0.0,161.0,57.0,05000US51775,51,775,D,Renter,N/A,"Family, 1 parent",5 or more
"Salem city, Virginia",40.0,50.0,58.0,05000US51775,51,775,S,Renter,N/A,"Family, 2 parents",All
"Salem city, Virginia",40.0,50.0,59.0,05000US51775,51,775,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Salem city, Virginia",0.0,161.0,60.0,05000US51775,51,775,D,Renter,N/A,"Family, 2 parents",5 or more
"Salem city, Virginia",105.0,126.0,61.0,05000US51775,51,775,S,Renter,N/A,Non-family,All
"Salem city, Virginia",105.0,126.0,62.0,05000US51775,51,775,D,Renter,N/A,Non-family,4 or fewer
"Salem city, Virginia",0.0,161.0,63.0,05000US51775,51,775,D,Renter,N/A,Non-family,5 or more
