name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Tazewell County, Virginia",17755.0,507.0,1.0,05000US51185,51,185,T,All,All,All,All
"Tazewell County, Virginia",13110.0,549.0,2.0,05000US51185,51,185,S,Owner,All,All,All
"Tazewell County, Virginia",1900.0,326.0,3.0,05000US51185,51,185,S,Owner,Yes,All,All
"Tazewell County, Virginia",315.0,137.0,4.0,05000US51185,51,185,S,Owner,Yes,"Family, 1 parent",All
"Tazewell County, Virginia",315.0,137.0,5.0,05000US51185,51,185,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Tazewell County, Virginia",0.0,161.0,6.0,05000US51185,51,185,D,Owner,Yes,"Family, 1 parent",5 or more
"Tazewell County, Virginia",865.0,210.0,7.0,05000US51185,51,185,S,Owner,Yes,"Family, 2 parents",All
"Tazewell County, Virginia",815.0,211.0,8.0,05000US51185,51,185,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Tazewell County, Virginia",50.0,61.0,9.0,05000US51185,51,185,D,Owner,Yes,"Family, 2 parents",5 or more
"Tazewell County, Virginia",720.0,235.0,10.0,05000US51185,51,185,S,Owner,Yes,Non-family,All
"Tazewell County, Virginia",720.0,235.0,11.0,05000US51185,51,185,D,Owner,Yes,Non-family,4 or fewer
"Tazewell County, Virginia",0.0,161.0,12.0,05000US51185,51,185,D,Owner,Yes,Non-family,5 or more
"Tazewell County, Virginia",11090.0,579.0,13.0,05000US51185,51,185,S,Owner,No,All,All
"Tazewell County, Virginia",1285.0,316.0,14.0,05000US51185,51,185,S,Owner,No,"Family, 1 parent",All
"Tazewell County, Virginia",1220.0,312.0,15.0,05000US51185,51,185,D,Owner,No,"Family, 1 parent",4 or fewer
"Tazewell County, Virginia",60.0,58.0,16.0,05000US51185,51,185,D,Owner,No,"Family, 1 parent",5 or more
"Tazewell County, Virginia",7340.0,534.0,17.0,05000US51185,51,185,S,Owner,No,"Family, 2 parents",All
"Tazewell County, Virginia",6770.0,511.0,18.0,05000US51185,51,185,D,Owner,No,"Family, 2 parents",4 or fewer
"Tazewell County, Virginia",570.0,180.0,19.0,05000US51185,51,185,D,Owner,No,"Family, 2 parents",5 or more
"Tazewell County, Virginia",2465.0,358.0,20.0,05000US51185,51,185,S,Owner,No,Non-family,All
"Tazewell County, Virginia",2465.0,358.0,21.0,05000US51185,51,185,D,Owner,No,Non-family,4 or fewer
"Tazewell County, Virginia",0.0,161.0,22.0,05000US51185,51,185,D,Owner,No,Non-family,5 or more
"Tazewell County, Virginia",125.0,106.0,23.0,05000US51185,51,185,S,Owner,N/A,All,All
"Tazewell County, Virginia",0.0,161.0,24.0,05000US51185,51,185,S,Owner,N/A,"Family, 1 parent",All
"Tazewell County, Virginia",0.0,161.0,25.0,05000US51185,51,185,D,Owner,N/A,"Family, 1 parent",4 or fewer
