name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Shenandoah County, Virginia",16750.0,464.0,1.0,05000US51171,51,171,T,All,All,All,All
"Shenandoah County, Virginia",11760.0,517.0,2.0,05000US51171,51,171,S,Owner,All,All,All
"Shenandoah County, Virginia",3145.0,441.0,3.0,05000US51171,51,171,S,Owner,Yes,All,All
"Shenandoah County, Virginia",325.0,125.0,4.0,05000US51171,51,171,S,Owner,Yes,"Family, 1 parent",All
"Shenandoah County, Virginia",225.0,105.0,5.0,05000US51171,51,171,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Shenandoah County, Virginia",100.0,73.0,6.0,05000US51171,51,171,D,Owner,Yes,"Family, 1 parent",5 or more
"Shenandoah County, Virginia",1695.0,348.0,7.0,05000US51171,51,171,S,Owner,Yes,"Family, 2 parents",All
"Shenandoah County, Virginia",1405.0,330.0,8.0,05000US51171,51,171,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Shenandoah County, Virginia",290.0,161.0,9.0,05000US51171,51,171,D,Owner,Yes,"Family, 2 parents",5 or more
"Shenandoah County, Virginia",1120.0,310.0,10.0,05000US51171,51,171,S,Owner,Yes,Non-family,All
"Shenandoah County, Virginia",1120.0,310.0,11.0,05000US51171,51,171,D,Owner,Yes,Non-family,4 or fewer
"Shenandoah County, Virginia",0.0,161.0,12.0,05000US51171,51,171,D,Owner,Yes,Non-family,5 or more
"Shenandoah County, Virginia",8595.0,570.0,13.0,05000US51171,51,171,S,Owner,No,All,All
"Shenandoah County, Virginia",750.0,195.0,14.0,05000US51171,51,171,S,Owner,No,"Family, 1 parent",All
"Shenandoah County, Virginia",680.0,175.0,15.0,05000US51171,51,171,D,Owner,No,"Family, 1 parent",4 or fewer
"Shenandoah County, Virginia",70.0,69.0,16.0,05000US51171,51,171,D,Owner,No,"Family, 1 parent",5 or more
"Shenandoah County, Virginia",5680.0,508.0,17.0,05000US51171,51,171,S,Owner,No,"Family, 2 parents",All
"Shenandoah County, Virginia",5245.0,516.0,18.0,05000US51171,51,171,D,Owner,No,"Family, 2 parents",4 or fewer
"Shenandoah County, Virginia",435.0,190.0,19.0,05000US51171,51,171,D,Owner,No,"Family, 2 parents",5 or more
"Shenandoah County, Virginia",2165.0,347.0,20.0,05000US51171,51,171,S,Owner,No,Non-family,All
"Shenandoah County, Virginia",2165.0,347.0,21.0,05000US51171,51,171,D,Owner,No,Non-family,4 or fewer
"Shenandoah County, Virginia",0.0,161.0,22.0,05000US51171,51,171,D,Owner,No,Non-family,5 or more
"Shenandoah County, Virginia",25.0,42.0,23.0,05000US51171,51,171,S,Owner,N/A,All,All
"Shenandoah County, Virginia",0.0,161.0,24.0,05000US51171,51,171,S,Owner,N/A,"Family, 1 parent",All
"Shenandoah County, Virginia",0.0,161.0,25.0,05000US51171,51,171,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Shenandoah County, Virginia",0.0,161.0,26.0,05000US51171,51,171,D,Owner,N/A,"Family, 1 parent",5 or more
"Shenandoah County, Virginia",0.0,161.0,27.0,05000US51171,51,171,S,Owner,N/A,"Family, 2 parents",All
"Shenandoah County, Virginia",0.0,161.0,28.0,05000US51171,51,171,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Shenandoah County, Virginia",0.0,161.0,29.0,05000US51171,51,171,D,Owner,N/A,"Family, 2 parents",5 or more
"Shenandoah County, Virginia",25.0,42.0,30.0,05000US51171,51,171,S,Owner,N/A,Non-family,All
