name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Chesterfield County, Virginia",108690.0,1007.0,1.0,05000US51041,51,041,T,All,All,All,All
"Chesterfield County, Virginia",85810.0,1315.0,2.0,05000US51041,51,041,S,Owner,All,All,All
"Chesterfield County, Virginia",18525.0,1068.0,3.0,05000US51041,51,041,S,Owner,Yes,All,All
"Chesterfield County, Virginia",3655.0,531.0,4.0,05000US51041,51,041,S,Owner,Yes,"Family, 1 parent",All
"Chesterfield County, Virginia",3220.0,489.0,5.0,05000US51041,51,041,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Chesterfield County, Virginia",435.0,207.0,6.0,05000US51041,51,041,D,Owner,Yes,"Family, 1 parent",5 or more
"Chesterfield County, Virginia",9230.0,790.0,7.0,05000US51041,51,041,S,Owner,Yes,"Family, 2 parents",All
"Chesterfield County, Virginia",7345.0,704.0,8.0,05000US51041,51,041,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Chesterfield County, Virginia",1885.0,398.0,9.0,05000US51041,51,041,D,Owner,Yes,"Family, 2 parents",5 or more
"Chesterfield County, Virginia",5640.0,597.0,10.0,05000US51041,51,041,S,Owner,Yes,Non-family,All
"Chesterfield County, Virginia",5590.0,607.0,11.0,05000US51041,51,041,D,Owner,Yes,Non-family,4 or fewer
"Chesterfield County, Virginia",50.0,80.0,12.0,05000US51041,51,041,D,Owner,Yes,Non-family,5 or more
"Chesterfield County, Virginia",66980.0,1499.0,13.0,05000US51041,51,041,S,Owner,No,All,All
"Chesterfield County, Virginia",6835.0,714.0,14.0,05000US51041,51,041,S,Owner,No,"Family, 1 parent",All
"Chesterfield County, Virginia",6045.0,619.0,15.0,05000US51041,51,041,D,Owner,No,"Family, 1 parent",4 or fewer
"Chesterfield County, Virginia",790.0,338.0,16.0,05000US51041,51,041,D,Owner,No,"Family, 1 parent",5 or more
"Chesterfield County, Virginia",48225.0,1363.0,17.0,05000US51041,51,041,S,Owner,No,"Family, 2 parents",All
