name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Dinwiddie County, Virginia",9455.0,353.0,1.0,05000US51053,51,053,T,All,All,All,All
"Dinwiddie County, Virginia",7490.0,360.0,2.0,05000US51053,51,053,S,Owner,All,All,All
"Dinwiddie County, Virginia",1695.0,314.0,3.0,05000US51053,51,053,S,Owner,Yes,All,All
"Dinwiddie County, Virginia",415.0,163.0,4.0,05000US51053,51,053,S,Owner,Yes,"Family, 1 parent",All
"Dinwiddie County, Virginia",385.0,165.0,5.0,05000US51053,51,053,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Dinwiddie County, Virginia",30.0,33.0,6.0,05000US51053,51,053,D,Owner,Yes,"Family, 1 parent",5 or more
"Dinwiddie County, Virginia",750.0,272.0,7.0,05000US51053,51,053,S,Owner,Yes,"Family, 2 parents",All
"Dinwiddie County, Virginia",575.0,221.0,8.0,05000US51053,51,053,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Dinwiddie County, Virginia",170.0,115.0,9.0,05000US51053,51,053,D,Owner,Yes,"Family, 2 parents",5 or more
"Dinwiddie County, Virginia",530.0,149.0,10.0,05000US51053,51,053,S,Owner,Yes,Non-family,All
"Dinwiddie County, Virginia",530.0,149.0,11.0,05000US51053,51,053,D,Owner,Yes,Non-family,4 or fewer
"Dinwiddie County, Virginia",0.0,161.0,12.0,05000US51053,51,053,D,Owner,Yes,Non-family,5 or more
"Dinwiddie County, Virginia",5795.0,395.0,13.0,05000US51053,51,053,S,Owner,No,All,All
"Dinwiddie County, Virginia",705.0,240.0,14.0,05000US51053,51,053,S,Owner,No,"Family, 1 parent",All
"Dinwiddie County, Virginia",700.0,240.0,15.0,05000US51053,51,053,D,Owner,No,"Family, 1 parent",4 or fewer
"Dinwiddie County, Virginia",10.0,13.0,16.0,05000US51053,51,053,D,Owner,No,"Family, 1 parent",5 or more
"Dinwiddie County, Virginia",3880.0,332.0,17.0,05000US51053,51,053,S,Owner,No,"Family, 2 parents",All
"Dinwiddie County, Virginia",3590.0,311.0,18.0,05000US51053,51,053,D,Owner,No,"Family, 2 parents",4 or fewer
"Dinwiddie County, Virginia",290.0,121.0,19.0,05000US51053,51,053,D,Owner,No,"Family, 2 parents",5 or more
"Dinwiddie County, Virginia",1210.0,282.0,20.0,05000US51053,51,053,S,Owner,No,Non-family,All
"Dinwiddie County, Virginia",1210.0,282.0,21.0,05000US51053,51,053,D,Owner,No,Non-family,4 or fewer
"Dinwiddie County, Virginia",0.0,161.0,22.0,05000US51053,51,053,D,Owner,No,Non-family,5 or more
"Dinwiddie County, Virginia",0.0,161.0,23.0,05000US51053,51,053,S,Owner,N/A,All,All
"Dinwiddie County, Virginia",0.0,161.0,24.0,05000US51053,51,053,S,Owner,N/A,"Family, 1 parent",All
"Dinwiddie County, Virginia",0.0,161.0,25.0,05000US51053,51,053,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Dinwiddie County, Virginia",0.0,161.0,26.0,05000US51053,51,053,D,Owner,N/A,"Family, 1 parent",5 or more
"Dinwiddie County, Virginia",0.0,161.0,27.0,05000US51053,51,053,S,Owner,N/A,"Family, 2 parents",All
"Dinwiddie County, Virginia",0.0,161.0,28.0,05000US51053,51,053,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Dinwiddie County, Virginia",0.0,161.0,29.0,05000US51053,51,053,D,Owner,N/A,"Family, 2 parents",5 or more
"Dinwiddie County, Virginia",0.0,161.0,30.0,05000US51053,51,053,S,Owner,N/A,Non-family,All
"Dinwiddie County, Virginia",0.0,161.0,31.0,05000US51053,51,053,D,Owner,N/A,Non-family,4 or fewer
"Dinwiddie County, Virginia",0.0,161.0,32.0,05000US51053,51,053,D,Owner,N/A,Non-family,5 or more
"Dinwiddie County, Virginia",1965.0,371.0,33.0,05000US51053,51,053,S,Renter,All,All,All
"Dinwiddie County, Virginia",490.0,156.0,34.0,05000US51053,51,053,S,Renter,Yes,All,All
"Dinwiddie County, Virginia",260.0,129.0,35.0,05000US51053,51,053,S,Renter,Yes,"Family, 1 parent",All
"Dinwiddie County, Virginia",185.0,108.0,36.0,05000US51053,51,053,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Dinwiddie County, Virginia",75.0,88.0,37.0,05000US51053,51,053,D,Renter,Yes,"Family, 1 parent",5 or more
"Dinwiddie County, Virginia",90.0,63.0,38.0,05000US51053,51,053,S,Renter,Yes,"Family, 2 parents",All
"Dinwiddie County, Virginia",45.0,43.0,39.0,05000US51053,51,053,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Dinwiddie County, Virginia",45.0,42.0,40.0,05000US51053,51,053,D,Renter,Yes,"Family, 2 parents",5 or more
"Dinwiddie County, Virginia",145.0,81.0,41.0,05000US51053,51,053,S,Renter,Yes,Non-family,All
"Dinwiddie County, Virginia",130.0,71.0,42.0,05000US51053,51,053,D,Renter,Yes,Non-family,4 or fewer
"Dinwiddie County, Virginia",15.0,30.0,43.0,05000US51053,51,053,D,Renter,Yes,Non-family,5 or more
"Dinwiddie County, Virginia",1235.0,322.0,44.0,05000US51053,51,053,S,Renter,No,All,All
"Dinwiddie County, Virginia",340.0,168.0,45.0,05000US51053,51,053,S,Renter,No,"Family, 1 parent",All
"Dinwiddie County, Virginia",325.0,165.0,46.0,05000US51053,51,053,D,Renter,No,"Family, 1 parent",4 or fewer
"Dinwiddie County, Virginia",15.0,25.0,47.0,05000US51053,51,053,D,Renter,No,"Family, 1 parent",5 or more
"Dinwiddie County, Virginia",330.0,193.0,48.0,05000US51053,51,053,S,Renter,No,"Family, 2 parents",All
"Dinwiddie County, Virginia",230.0,154.0,49.0,05000US51053,51,053,D,Renter,No,"Family, 2 parents",4 or fewer
"Dinwiddie County, Virginia",95.0,92.0,50.0,05000US51053,51,053,D,Renter,No,"Family, 2 parents",5 or more
"Dinwiddie County, Virginia",565.0,235.0,51.0,05000US51053,51,053,S,Renter,No,Non-family,All
"Dinwiddie County, Virginia",565.0,235.0,52.0,05000US51053,51,053,D,Renter,No,Non-family,4 or fewer
"Dinwiddie County, Virginia",0.0,161.0,53.0,05000US51053,51,053,D,Renter,No,Non-family,5 or more
"Dinwiddie County, Virginia",235.0,136.0,54.0,05000US51053,51,053,S,Renter,N/A,All,All
"Dinwiddie County, Virginia",20.0,38.0,55.0,05000US51053,51,053,S,Renter,N/A,"Family, 1 parent",All
"Dinwiddie County, Virginia",20.0,38.0,56.0,05000US51053,51,053,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Dinwiddie County, Virginia",0.0,161.0,57.0,05000US51053,51,053,D,Renter,N/A,"Family, 1 parent",5 or more
"Dinwiddie County, Virginia",45.0,48.0,58.0,05000US51053,51,053,S,Renter,N/A,"Family, 2 parents",All
"Dinwiddie County, Virginia",45.0,48.0,59.0,05000US51053,51,053,D,Renter,N/A,"Family, 2 parents",4 or fewer
