name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Prince George County, Virginia",10530.0,398.0,1.0,05000US51149,51,149,T,All,All,All,All
"Prince George County, Virginia",7530.0,490.0,2.0,05000US51149,51,149,S,Owner,All,All,All
"Prince George County, Virginia",1545.0,352.0,3.0,05000US51149,51,149,S,Owner,Yes,All,All
"Prince George County, Virginia",305.0,165.0,4.0,05000US51149,51,149,S,Owner,Yes,"Family, 1 parent",All
"Prince George County, Virginia",305.0,165.0,5.0,05000US51149,51,149,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Prince George County, Virginia",0.0,161.0,6.0,05000US51149,51,149,D,Owner,Yes,"Family, 1 parent",5 or more
"Prince George County, Virginia",785.0,258.0,7.0,05000US51149,51,149,S,Owner,Yes,"Family, 2 parents",All
"Prince George County, Virginia",625.0,228.0,8.0,05000US51149,51,149,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Prince George County, Virginia",155.0,121.0,9.0,05000US51149,51,149,D,Owner,Yes,"Family, 2 parents",5 or more
"Prince George County, Virginia",455.0,236.0,10.0,05000US51149,51,149,S,Owner,Yes,Non-family,All
"Prince George County, Virginia",455.0,236.0,11.0,05000US51149,51,149,D,Owner,Yes,Non-family,4 or fewer
"Prince George County, Virginia",0.0,161.0,12.0,05000US51149,51,149,D,Owner,Yes,Non-family,5 or more
"Prince George County, Virginia",5925.0,473.0,13.0,05000US51149,51,149,S,Owner,No,All,All
"Prince George County, Virginia",665.0,233.0,14.0,05000US51149,51,149,S,Owner,No,"Family, 1 parent",All
"Prince George County, Virginia",580.0,217.0,15.0,05000US51149,51,149,D,Owner,No,"Family, 1 parent",4 or fewer
"Prince George County, Virginia",90.0,130.0,16.0,05000US51149,51,149,D,Owner,No,"Family, 1 parent",5 or more
"Prince George County, Virginia",4475.0,461.0,17.0,05000US51149,51,149,S,Owner,No,"Family, 2 parents",All
"Prince George County, Virginia",4030.0,421.0,18.0,05000US51149,51,149,D,Owner,No,"Family, 2 parents",4 or fewer
"Prince George County, Virginia",445.0,201.0,19.0,05000US51149,51,149,D,Owner,No,"Family, 2 parents",5 or more
"Prince George County, Virginia",785.0,259.0,20.0,05000US51149,51,149,S,Owner,No,Non-family,All
