name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Fauquier County, Virginia",22120.0,645.0,1.0,05000US51061,51,061,T,All,All,All,All
"Fauquier County, Virginia",17635.0,729.0,2.0,05000US51061,51,061,S,Owner,All,All,All
"Fauquier County, Virginia",4795.0,661.0,3.0,05000US51061,51,061,S,Owner,Yes,All,All
"Fauquier County, Virginia",590.0,215.0,4.0,05000US51061,51,061,S,Owner,Yes,"Family, 1 parent",All
"Fauquier County, Virginia",575.0,215.0,5.0,05000US51061,51,061,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Fauquier County, Virginia",15.0,23.0,6.0,05000US51061,51,061,D,Owner,Yes,"Family, 1 parent",5 or more
"Fauquier County, Virginia",2575.0,492.0,7.0,05000US51061,51,061,S,Owner,Yes,"Family, 2 parents",All
"Fauquier County, Virginia",2175.0,439.0,8.0,05000US51061,51,061,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Fauquier County, Virginia",400.0,167.0,9.0,05000US51061,51,061,D,Owner,Yes,"Family, 2 parents",5 or more
"Fauquier County, Virginia",1630.0,429.0,10.0,05000US51061,51,061,S,Owner,Yes,Non-family,All
"Fauquier County, Virginia",1630.0,429.0,11.0,05000US51061,51,061,D,Owner,Yes,Non-family,4 or fewer
"Fauquier County, Virginia",0.0,161.0,12.0,05000US51061,51,061,D,Owner,Yes,Non-family,5 or more
"Fauquier County, Virginia",12800.0,768.0,13.0,05000US51061,51,061,S,Owner,No,All,All
"Fauquier County, Virginia",1515.0,440.0,14.0,05000US51061,51,061,S,Owner,No,"Family, 1 parent",All
"Fauquier County, Virginia",1255.0,416.0,15.0,05000US51061,51,061,D,Owner,No,"Family, 1 parent",4 or fewer
"Fauquier County, Virginia",260.0,141.0,16.0,05000US51061,51,061,D,Owner,No,"Family, 1 parent",5 or more
"Fauquier County, Virginia",8850.0,612.0,17.0,05000US51061,51,061,S,Owner,No,"Family, 2 parents",All
