name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Bedford County, Virginia",0.0,161.0,53.0,05000US51019,51,019,D,Renter,No,Non-family,5 or more
"Bedford County, Virginia",765.0,256.0,54.0,05000US51019,51,019,S,Renter,N/A,All,All
"Bedford County, Virginia",80.0,80.0,55.0,05000US51019,51,019,S,Renter,N/A,"Family, 1 parent",All
"Bedford County, Virginia",80.0,80.0,56.0,05000US51019,51,019,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Bedford County, Virginia",0.0,161.0,57.0,05000US51019,51,019,D,Renter,N/A,"Family, 1 parent",5 or more
"Bedford County, Virginia",215.0,147.0,58.0,05000US51019,51,019,S,Renter,N/A,"Family, 2 parents",All
"Bedford County, Virginia",215.0,147.0,59.0,05000US51019,51,019,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Bedford County, Virginia",0.0,161.0,60.0,05000US51019,51,019,D,Renter,N/A,"Family, 2 parents",5 or more
"Bedford County, Virginia",470.0,219.0,61.0,05000US51019,51,019,S,Renter,N/A,Non-family,All
"Bedford County, Virginia",470.0,219.0,62.0,05000US51019,51,019,D,Renter,N/A,Non-family,4 or fewer
"Bedford County, Virginia",0.0,161.0,63.0,05000US51019,51,019,D,Renter,N/A,Non-family,5 or more
