name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Fairfax County, Virginia",365095.0,2044.0,1.0,05000US51059,51,059,T,All,All,All,All
"Fairfax County, Virginia",272625.0,2648.0,2.0,05000US51059,51,059,S,Owner,All,All,All
"Fairfax County, Virginia",80235.0,1941.0,3.0,05000US51059,51,059,S,Owner,Yes,All,All
"Fairfax County, Virginia",12550.0,986.0,4.0,05000US51059,51,059,S,Owner,Yes,"Family, 1 parent",All
"Fairfax County, Virginia",11045.0,984.0,5.0,05000US51059,51,059,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Fairfax County, Virginia",1505.0,425.0,6.0,05000US51059,51,059,D,Owner,Yes,"Family, 1 parent",5 or more
"Fairfax County, Virginia",42400.0,1584.0,7.0,05000US51059,51,059,S,Owner,Yes,"Family, 2 parents",All
"Fairfax County, Virginia",32525.0,1481.0,8.0,05000US51059,51,059,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Fairfax County, Virginia",9875.0,805.0,9.0,05000US51059,51,059,D,Owner,Yes,"Family, 2 parents",5 or more
"Fairfax County, Virginia",25285.0,1401.0,10.0,05000US51059,51,059,S,Owner,Yes,Non-family,All
"Fairfax County, Virginia",25265.0,1400.0,11.0,05000US51059,51,059,D,Owner,Yes,Non-family,4 or fewer
"Fairfax County, Virginia",25.0,42.0,12.0,05000US51059,51,059,D,Owner,Yes,Non-family,5 or more
"Fairfax County, Virginia",191245.0,2584.0,13.0,05000US51059,51,059,S,Owner,No,All,All
"Fairfax County, Virginia",17725.0,1342.0,14.0,05000US51059,51,059,S,Owner,No,"Family, 1 parent",All
"Fairfax County, Virginia",16005.0,1278.0,15.0,05000US51059,51,059,D,Owner,No,"Family, 1 parent",4 or fewer
"Fairfax County, Virginia",1720.0,439.0,16.0,05000US51059,51,059,D,Owner,No,"Family, 1 parent",5 or more
"Fairfax County, Virginia",130760.0,2150.0,17.0,05000US51059,51,059,S,Owner,No,"Family, 2 parents",All
"Fairfax County, Virginia",115070.0,1959.0,18.0,05000US51059,51,059,D,Owner,No,"Family, 2 parents",4 or fewer
"Fairfax County, Virginia",15690.0,1011.0,19.0,05000US51059,51,059,D,Owner,No,"Family, 2 parents",5 or more
"Fairfax County, Virginia",42755.0,1544.0,20.0,05000US51059,51,059,S,Owner,No,Non-family,All
"Fairfax County, Virginia",42695.0,1537.0,21.0,05000US51059,51,059,D,Owner,No,Non-family,4 or fewer
"Fairfax County, Virginia",65.0,62.0,22.0,05000US51059,51,059,D,Owner,No,Non-family,5 or more
"Fairfax County, Virginia",1145.0,382.0,23.0,05000US51059,51,059,S,Owner,N/A,All,All
"Fairfax County, Virginia",395.0,225.0,24.0,05000US51059,51,059,S,Owner,N/A,"Family, 1 parent",All
"Fairfax County, Virginia",395.0,225.0,25.0,05000US51059,51,059,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Fairfax County, Virginia",0.0,161.0,26.0,05000US51059,51,059,D,Owner,N/A,"Family, 1 parent",5 or more
"Fairfax County, Virginia",185.0,148.0,27.0,05000US51059,51,059,S,Owner,N/A,"Family, 2 parents",All
"Fairfax County, Virginia",185.0,148.0,28.0,05000US51059,51,059,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Fairfax County, Virginia",0.0,161.0,29.0,05000US51059,51,059,D,Owner,N/A,"Family, 2 parents",5 or more
