name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Botetourt County, Virginia",12770.0,284.0,1.0,05000US51023,51,023,T,All,All,All,All
"Botetourt County, Virginia",11400.0,361.0,2.0,05000US51023,51,023,S,Owner,All,All,All
"Botetourt County, Virginia",2235.0,366.0,3.0,05000US51023,51,023,S,Owner,Yes,All,All
"Botetourt County, Virginia",335.0,160.0,4.0,05000US51023,51,023,S,Owner,Yes,"Family, 1 parent",All
"Botetourt County, Virginia",335.0,160.0,5.0,05000US51023,51,023,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Botetourt County, Virginia",0.0,161.0,6.0,05000US51023,51,023,D,Owner,Yes,"Family, 1 parent",5 or more
"Botetourt County, Virginia",1145.0,281.0,7.0,05000US51023,51,023,S,Owner,Yes,"Family, 2 parents",All
"Botetourt County, Virginia",905.0,240.0,8.0,05000US51023,51,023,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Botetourt County, Virginia",240.0,132.0,9.0,05000US51023,51,023,D,Owner,Yes,"Family, 2 parents",5 or more
"Botetourt County, Virginia",755.0,204.0,10.0,05000US51023,51,023,S,Owner,Yes,Non-family,All
"Botetourt County, Virginia",755.0,204.0,11.0,05000US51023,51,023,D,Owner,Yes,Non-family,4 or fewer
"Botetourt County, Virginia",0.0,161.0,12.0,05000US51023,51,023,D,Owner,Yes,Non-family,5 or more
"Botetourt County, Virginia",9085.0,410.0,13.0,05000US51023,51,023,S,Owner,No,All,All
"Botetourt County, Virginia",685.0,235.0,14.0,05000US51023,51,023,S,Owner,No,"Family, 1 parent",All
"Botetourt County, Virginia",585.0,201.0,15.0,05000US51023,51,023,D,Owner,No,"Family, 1 parent",4 or fewer
"Botetourt County, Virginia",100.0,105.0,16.0,05000US51023,51,023,D,Owner,No,"Family, 1 parent",5 or more
"Botetourt County, Virginia",6660.0,429.0,17.0,05000US51023,51,023,S,Owner,No,"Family, 2 parents",All
"Botetourt County, Virginia",6130.0,447.0,18.0,05000US51023,51,023,D,Owner,No,"Family, 2 parents",4 or fewer
"Botetourt County, Virginia",525.0,177.0,19.0,05000US51023,51,023,D,Owner,No,"Family, 2 parents",5 or more
"Botetourt County, Virginia",1740.0,331.0,20.0,05000US51023,51,023,S,Owner,No,Non-family,All
"Botetourt County, Virginia",1740.0,331.0,21.0,05000US51023,51,023,D,Owner,No,Non-family,4 or fewer
"Botetourt County, Virginia",0.0,161.0,22.0,05000US51023,51,023,D,Owner,No,Non-family,5 or more
"Botetourt County, Virginia",75.0,81.0,23.0,05000US51023,51,023,S,Owner,N/A,All,All
"Botetourt County, Virginia",0.0,161.0,24.0,05000US51023,51,023,S,Owner,N/A,"Family, 1 parent",All
"Botetourt County, Virginia",0.0,161.0,25.0,05000US51023,51,023,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Botetourt County, Virginia",0.0,161.0,26.0,05000US51023,51,023,D,Owner,N/A,"Family, 1 parent",5 or more
"Botetourt County, Virginia",4.0,9.0,27.0,05000US51023,51,023,S,Owner,N/A,"Family, 2 parents",All
"Botetourt County, Virginia",4.0,9.0,28.0,05000US51023,51,023,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Botetourt County, Virginia",0.0,161.0,29.0,05000US51023,51,023,D,Owner,N/A,"Family, 2 parents",5 or more
"Botetourt County, Virginia",70.0,80.0,30.0,05000US51023,51,023,S,Owner,N/A,Non-family,All
"Botetourt County, Virginia",70.0,80.0,31.0,05000US51023,51,023,D,Owner,N/A,Non-family,4 or fewer
"Botetourt County, Virginia",0.0,161.0,32.0,05000US51023,51,023,D,Owner,N/A,Non-family,5 or more
"Botetourt County, Virginia",1375.0,319.0,33.0,05000US51023,51,023,S,Renter,All,All,All
"Botetourt County, Virginia",470.0,191.0,34.0,05000US51023,51,023,S,Renter,Yes,All,All
"Botetourt County, Virginia",235.0,144.0,35.0,05000US51023,51,023,S,Renter,Yes,"Family, 1 parent",All
"Botetourt County, Virginia",195.0,135.0,36.0,05000US51023,51,023,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Botetourt County, Virginia",40.0,65.0,37.0,05000US51023,51,023,D,Renter,Yes,"Family, 1 parent",5 or more
"Botetourt County, Virginia",60.0,67.0,38.0,05000US51023,51,023,S,Renter,Yes,"Family, 2 parents",All
"Botetourt County, Virginia",60.0,67.0,39.0,05000US51023,51,023,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Botetourt County, Virginia",0.0,161.0,40.0,05000US51023,51,023,D,Renter,Yes,"Family, 2 parents",5 or more
"Botetourt County, Virginia",170.0,115.0,41.0,05000US51023,51,023,S,Renter,Yes,Non-family,All
"Botetourt County, Virginia",170.0,115.0,42.0,05000US51023,51,023,D,Renter,Yes,Non-family,4 or fewer
"Botetourt County, Virginia",0.0,161.0,43.0,05000US51023,51,023,D,Renter,Yes,Non-family,5 or more
"Botetourt County, Virginia",710.0,210.0,44.0,05000US51023,51,023,S,Renter,No,All,All
"Botetourt County, Virginia",265.0,163.0,45.0,05000US51023,51,023,S,Renter,No,"Family, 1 parent",All
"Botetourt County, Virginia",265.0,163.0,46.0,05000US51023,51,023,D,Renter,No,"Family, 1 parent",4 or fewer
"Botetourt County, Virginia",0.0,161.0,47.0,05000US51023,51,023,D,Renter,No,"Family, 1 parent",5 or more
"Botetourt County, Virginia",195.0,119.0,48.0,05000US51023,51,023,S,Renter,No,"Family, 2 parents",All
"Botetourt County, Virginia",175.0,115.0,49.0,05000US51023,51,023,D,Renter,No,"Family, 2 parents",4 or fewer
"Botetourt County, Virginia",20.0,34.0,50.0,05000US51023,51,023,D,Renter,No,"Family, 2 parents",5 or more
"Botetourt County, Virginia",245.0,127.0,51.0,05000US51023,51,023,S,Renter,No,Non-family,All
"Botetourt County, Virginia",245.0,127.0,52.0,05000US51023,51,023,D,Renter,No,Non-family,4 or fewer
"Botetourt County, Virginia",0.0,161.0,53.0,05000US51023,51,023,D,Renter,No,Non-family,5 or more
"Botetourt County, Virginia",200.0,134.0,54.0,05000US51023,51,023,S,Renter,N/A,All,All
"Botetourt County, Virginia",40.0,49.0,55.0,05000US51023,51,023,S,Renter,N/A,"Family, 1 parent",All
"Botetourt County, Virginia",40.0,49.0,56.0,05000US51023,51,023,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Botetourt County, Virginia",0.0,161.0,57.0,05000US51023,51,023,D,Renter,N/A,"Family, 1 parent",5 or more
"Botetourt County, Virginia",45.0,63.0,58.0,05000US51023,51,023,S,Renter,N/A,"Family, 2 parents",All
"Botetourt County, Virginia",45.0,63.0,59.0,05000US51023,51,023,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Botetourt County, Virginia",0.0,161.0,60.0,05000US51023,51,023,D,Renter,N/A,"Family, 2 parents",5 or more
"Botetourt County, Virginia",110.0,107.0,61.0,05000US51023,51,023,S,Renter,N/A,Non-family,All
"Botetourt County, Virginia",110.0,107.0,62.0,05000US51023,51,023,D,Renter,N/A,Non-family,4 or fewer
"Botetourt County, Virginia",0.0,161.0,63.0,05000US51023,51,023,D,Renter,N/A,Non-family,5 or more
