name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Alexandria city, Virginia",62310.0,993.0,1.0,05000US51510,51,510,T,All,All,All,All
"Alexandria city, Virginia",29620.0,1046.0,2.0,05000US51510,51,510,S,Owner,All,All,All
"Alexandria city, Virginia",8595.0,783.0,3.0,05000US51510,51,510,S,Owner,Yes,All,All
"Alexandria city, Virginia",725.0,242.0,4.0,05000US51510,51,510,S,Owner,Yes,"Family, 1 parent",All
"Alexandria city, Virginia",630.0,237.0,5.0,05000US51510,51,510,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Alexandria city, Virginia",95.0,66.0,6.0,05000US51510,51,510,D,Owner,Yes,"Family, 1 parent",5 or more
"Alexandria city, Virginia",2885.0,471.0,7.0,05000US51510,51,510,S,Owner,Yes,"Family, 2 parents",All
"Alexandria city, Virginia",2440.0,393.0,8.0,05000US51510,51,510,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Alexandria city, Virginia",445.0,195.0,9.0,05000US51510,51,510,D,Owner,Yes,"Family, 2 parents",5 or more
"Alexandria city, Virginia",4980.0,574.0,10.0,05000US51510,51,510,S,Owner,Yes,Non-family,All
"Alexandria city, Virginia",4980.0,574.0,11.0,05000US51510,51,510,D,Owner,Yes,Non-family,4 or fewer
"Alexandria city, Virginia",0.0,161.0,12.0,05000US51510,51,510,D,Owner,Yes,Non-family,5 or more
"Alexandria city, Virginia",20970.0,979.0,13.0,05000US51510,51,510,S,Owner,No,All,All
"Alexandria city, Virginia",1235.0,254.0,14.0,05000US51510,51,510,S,Owner,No,"Family, 1 parent",All
"Alexandria city, Virginia",1185.0,249.0,15.0,05000US51510,51,510,D,Owner,No,"Family, 1 parent",4 or fewer
"Alexandria city, Virginia",50.0,69.0,16.0,05000US51510,51,510,D,Owner,No,"Family, 1 parent",5 or more
"Alexandria city, Virginia",10540.0,659.0,17.0,05000US51510,51,510,S,Owner,No,"Family, 2 parents",All
"Alexandria city, Virginia",9925.0,697.0,18.0,05000US51510,51,510,D,Owner,No,"Family, 2 parents",4 or fewer
"Alexandria city, Virginia",620.0,239.0,19.0,05000US51510,51,510,D,Owner,No,"Family, 2 parents",5 or more
"Alexandria city, Virginia",9195.0,761.0,20.0,05000US51510,51,510,S,Owner,No,Non-family,All
"Alexandria city, Virginia",9195.0,761.0,21.0,05000US51510,51,510,D,Owner,No,Non-family,4 or fewer
"Alexandria city, Virginia",0.0,161.0,22.0,05000US51510,51,510,D,Owner,No,Non-family,5 or more
"Alexandria city, Virginia",55.0,54.0,23.0,05000US51510,51,510,S,Owner,N/A,All,All
"Alexandria city, Virginia",0.0,161.0,24.0,05000US51510,51,510,S,Owner,N/A,"Family, 1 parent",All
"Alexandria city, Virginia",0.0,161.0,25.0,05000US51510,51,510,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Alexandria city, Virginia",0.0,161.0,26.0,05000US51510,51,510,D,Owner,N/A,"Family, 1 parent",5 or more
"Alexandria city, Virginia",0.0,161.0,27.0,05000US51510,51,510,S,Owner,N/A,"Family, 2 parents",All
"Alexandria city, Virginia",0.0,161.0,28.0,05000US51510,51,510,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Alexandria city, Virginia",0.0,161.0,29.0,05000US51510,51,510,D,Owner,N/A,"Family, 2 parents",5 or more
"Alexandria city, Virginia",55.0,54.0,30.0,05000US51510,51,510,S,Owner,N/A,Non-family,All
"Alexandria city, Virginia",55.0,54.0,31.0,05000US51510,51,510,D,Owner,N/A,Non-family,4 or fewer
"Alexandria city, Virginia",0.0,161.0,32.0,05000US51510,51,510,D,Owner,N/A,Non-family,5 or more
"Alexandria city, Virginia",32690.0,1290.0,33.0,05000US51510,51,510,S,Renter,All,All,All
"Alexandria city, Virginia",13315.0,1121.0,34.0,05000US51510,51,510,S,Renter,Yes,All,All
"Alexandria city, Virginia",2775.0,641.0,35.0,05000US51510,51,510,S,Renter,Yes,"Family, 1 parent",All
"Alexandria city, Virginia",2605.0,611.0,36.0,05000US51510,51,510,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Alexandria city, Virginia",170.0,102.0,37.0,05000US51510,51,510,D,Renter,Yes,"Family, 1 parent",5 or more
"Alexandria city, Virginia",2895.0,549.0,38.0,05000US51510,51,510,S,Renter,Yes,"Family, 2 parents",All
"Alexandria city, Virginia",2310.0,513.0,39.0,05000US51510,51,510,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Alexandria city, Virginia",585.0,247.0,40.0,05000US51510,51,510,D,Renter,Yes,"Family, 2 parents",5 or more
"Alexandria city, Virginia",7645.0,905.0,41.0,05000US51510,51,510,S,Renter,Yes,Non-family,All
"Alexandria city, Virginia",7645.0,905.0,42.0,05000US51510,51,510,D,Renter,Yes,Non-family,4 or fewer
"Alexandria city, Virginia",0.0,161.0,43.0,05000US51510,51,510,D,Renter,Yes,Non-family,5 or more
"Alexandria city, Virginia",18355.0,1259.0,44.0,05000US51510,51,510,S,Renter,No,All,All
"Alexandria city, Virginia",2130.0,552.0,45.0,05000US51510,51,510,S,Renter,No,"Family, 1 parent",All
"Alexandria city, Virginia",2050.0,541.0,46.0,05000US51510,51,510,D,Renter,No,"Family, 1 parent",4 or fewer
"Alexandria city, Virginia",80.0,70.0,47.0,05000US51510,51,510,D,Renter,No,"Family, 1 parent",5 or more
"Alexandria city, Virginia",4380.0,712.0,48.0,05000US51510,51,510,S,Renter,No,"Family, 2 parents",All
"Alexandria city, Virginia",4110.0,648.0,49.0,05000US51510,51,510,D,Renter,No,"Family, 2 parents",4 or fewer
"Alexandria city, Virginia",275.0,189.0,50.0,05000US51510,51,510,D,Renter,No,"Family, 2 parents",5 or more
"Alexandria city, Virginia",11845.0,925.0,51.0,05000US51510,51,510,S,Renter,No,Non-family,All
"Alexandria city, Virginia",11845.0,925.0,52.0,05000US51510,51,510,D,Renter,No,Non-family,4 or fewer
"Alexandria city, Virginia",0.0,161.0,53.0,05000US51510,51,510,D,Renter,No,Non-family,5 or more
"Alexandria city, Virginia",1020.0,303.0,54.0,05000US51510,51,510,S,Renter,N/A,All,All
"Alexandria city, Virginia",200.0,160.0,55.0,05000US51510,51,510,S,Renter,N/A,"Family, 1 parent",All
"Alexandria city, Virginia",200.0,160.0,56.0,05000US51510,51,510,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Alexandria city, Virginia",0.0,161.0,57.0,05000US51510,51,510,D,Renter,N/A,"Family, 1 parent",5 or more
"Alexandria city, Virginia",140.0,96.0,58.0,05000US51510,51,510,S,Renter,N/A,"Family, 2 parents",All
"Alexandria city, Virginia",140.0,96.0,59.0,05000US51510,51,510,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Alexandria city, Virginia",0.0,161.0,60.0,05000US51510,51,510,D,Renter,N/A,"Family, 2 parents",5 or more
"Alexandria city, Virginia",680.0,249.0,61.0,05000US51510,51,510,S,Renter,N/A,Non-family,All
"Alexandria city, Virginia",680.0,249.0,62.0,05000US51510,51,510,D,Renter,N/A,Non-family,4 or fewer
"Alexandria city, Virginia",0.0,161.0,63.0,05000US51510,51,510,D,Renter,N/A,Non-family,5 or more
