name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Hampton city, Virginia",54650.0,823.0,1.0,05000US51650,51,650,T,All,All,All,All
"Hampton city, Virginia",33030.0,1005.0,2.0,05000US51650,51,650,S,Owner,All,All,All
"Hampton city, Virginia",9585.0,835.0,3.0,05000US51650,51,650,S,Owner,Yes,All,All
"Hampton city, Virginia",2170.0,554.0,4.0,05000US51650,51,650,S,Owner,Yes,"Family, 1 parent",All
"Hampton city, Virginia",1900.0,530.0,5.0,05000US51650,51,650,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Hampton city, Virginia",270.0,172.0,6.0,05000US51650,51,650,D,Owner,Yes,"Family, 1 parent",5 or more
"Hampton city, Virginia",4055.0,514.0,7.0,05000US51650,51,650,S,Owner,Yes,"Family, 2 parents",All
"Hampton city, Virginia",3495.0,489.0,8.0,05000US51650,51,650,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Hampton city, Virginia",560.0,213.0,9.0,05000US51650,51,650,D,Owner,Yes,"Family, 2 parents",5 or more
"Hampton city, Virginia",3355.0,533.0,10.0,05000US51650,51,650,S,Owner,Yes,Non-family,All
"Hampton city, Virginia",3355.0,533.0,11.0,05000US51650,51,650,D,Owner,Yes,Non-family,4 or fewer
"Hampton city, Virginia",0.0,161.0,12.0,05000US51650,51,650,D,Owner,Yes,Non-family,5 or more
"Hampton city, Virginia",23375.0,922.0,13.0,05000US51650,51,650,S,Owner,No,All,All
"Hampton city, Virginia",3000.0,484.0,14.0,05000US51650,51,650,S,Owner,No,"Family, 1 parent",All
"Hampton city, Virginia",2795.0,474.0,15.0,05000US51650,51,650,D,Owner,No,"Family, 1 parent",4 or fewer
"Hampton city, Virginia",205.0,154.0,16.0,05000US51650,51,650,D,Owner,No,"Family, 1 parent",5 or more
"Hampton city, Virginia",14300.0,756.0,17.0,05000US51650,51,650,S,Owner,No,"Family, 2 parents",All
"Hampton city, Virginia",12705.0,817.0,18.0,05000US51650,51,650,D,Owner,No,"Family, 2 parents",4 or fewer
"Hampton city, Virginia",1595.0,410.0,19.0,05000US51650,51,650,D,Owner,No,"Family, 2 parents",5 or more
"Hampton city, Virginia",6075.0,586.0,20.0,05000US51650,51,650,S,Owner,No,Non-family,All
"Hampton city, Virginia",6050.0,598.0,21.0,05000US51650,51,650,D,Owner,No,Non-family,4 or fewer
"Hampton city, Virginia",25.0,42.0,22.0,05000US51650,51,650,D,Owner,No,Non-family,5 or more
"Hampton city, Virginia",75.0,73.0,23.0,05000US51650,51,650,S,Owner,N/A,All,All
"Hampton city, Virginia",0.0,161.0,24.0,05000US51650,51,650,S,Owner,N/A,"Family, 1 parent",All
"Hampton city, Virginia",0.0,161.0,25.0,05000US51650,51,650,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Hampton city, Virginia",0.0,161.0,26.0,05000US51650,51,650,D,Owner,N/A,"Family, 1 parent",5 or more
"Hampton city, Virginia",0.0,161.0,27.0,05000US51650,51,650,S,Owner,N/A,"Family, 2 parents",All
"Hampton city, Virginia",0.0,161.0,28.0,05000US51650,51,650,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Hampton city, Virginia",0.0,161.0,29.0,05000US51650,51,650,D,Owner,N/A,"Family, 2 parents",5 or more
"Hampton city, Virginia",75.0,73.0,30.0,05000US51650,51,650,S,Owner,N/A,Non-family,All
"Hampton city, Virginia",75.0,73.0,31.0,05000US51650,51,650,D,Owner,N/A,Non-family,4 or fewer
"Hampton city, Virginia",0.0,161.0,32.0,05000US51650,51,650,D,Owner,N/A,Non-family,5 or more
"Hampton city, Virginia",21620.0,1063.0,33.0,05000US51650,51,650,S,Renter,All,All,All
"Hampton city, Virginia",9025.0,902.0,34.0,05000US51650,51,650,S,Renter,Yes,All,All
"Hampton city, Virginia",3270.0,504.0,35.0,05000US51650,51,650,S,Renter,Yes,"Family, 1 parent",All
"Hampton city, Virginia",2850.0,488.0,36.0,05000US51650,51,650,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Hampton city, Virginia",420.0,207.0,37.0,05000US51650,51,650,D,Renter,Yes,"Family, 1 parent",5 or more
"Hampton city, Virginia",1495.0,420.0,38.0,05000US51650,51,650,S,Renter,Yes,"Family, 2 parents",All
"Hampton city, Virginia",1105.0,347.0,39.0,05000US51650,51,650,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Hampton city, Virginia",390.0,198.0,40.0,05000US51650,51,650,D,Renter,Yes,"Family, 2 parents",5 or more
"Hampton city, Virginia",4255.0,641.0,41.0,05000US51650,51,650,S,Renter,Yes,Non-family,All
"Hampton city, Virginia",4255.0,641.0,42.0,05000US51650,51,650,D,Renter,Yes,Non-family,4 or fewer
"Hampton city, Virginia",0.0,161.0,43.0,05000US51650,51,650,D,Renter,Yes,Non-family,5 or more
"Hampton city, Virginia",11215.0,1014.0,44.0,05000US51650,51,650,S,Renter,No,All,All
"Hampton city, Virginia",2165.0,460.0,45.0,05000US51650,51,650,S,Renter,No,"Family, 1 parent",All
"Hampton city, Virginia",2090.0,461.0,46.0,05000US51650,51,650,D,Renter,No,"Family, 1 parent",4 or fewer
"Hampton city, Virginia",75.0,76.0,47.0,05000US51650,51,650,D,Renter,No,"Family, 1 parent",5 or more
"Hampton city, Virginia",3135.0,524.0,48.0,05000US51650,51,650,S,Renter,No,"Family, 2 parents",All
"Hampton city, Virginia",2720.0,516.0,49.0,05000US51650,51,650,D,Renter,No,"Family, 2 parents",4 or fewer
"Hampton city, Virginia",415.0,195.0,50.0,05000US51650,51,650,D,Renter,No,"Family, 2 parents",5 or more
"Hampton city, Virginia",5915.0,787.0,51.0,05000US51650,51,650,S,Renter,No,Non-family,All
"Hampton city, Virginia",5865.0,787.0,52.0,05000US51650,51,650,D,Renter,No,Non-family,4 or fewer
"Hampton city, Virginia",50.0,72.0,53.0,05000US51650,51,650,D,Renter,No,Non-family,5 or more
