name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Smyth County, Virginia",13355.0,418.0,1.0,05000US51173,51,173,T,All,All,All,All
"Smyth County, Virginia",9870.0,489.0,2.0,05000US51173,51,173,S,Owner,All,All,All
"Smyth County, Virginia",1480.0,294.0,3.0,05000US51173,51,173,S,Owner,Yes,All,All
"Smyth County, Virginia",240.0,145.0,4.0,05000US51173,51,173,S,Owner,Yes,"Family, 1 parent",All
"Smyth County, Virginia",225.0,141.0,5.0,05000US51173,51,173,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Smyth County, Virginia",15.0,28.0,6.0,05000US51173,51,173,D,Owner,Yes,"Family, 1 parent",5 or more
"Smyth County, Virginia",530.0,207.0,7.0,05000US51173,51,173,S,Owner,Yes,"Family, 2 parents",All
"Smyth County, Virginia",460.0,201.0,8.0,05000US51173,51,173,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Smyth County, Virginia",75.0,73.0,9.0,05000US51173,51,173,D,Owner,Yes,"Family, 2 parents",5 or more
"Smyth County, Virginia",705.0,189.0,10.0,05000US51173,51,173,S,Owner,Yes,Non-family,All
"Smyth County, Virginia",705.0,189.0,11.0,05000US51173,51,173,D,Owner,Yes,Non-family,4 or fewer
"Smyth County, Virginia",0.0,161.0,12.0,05000US51173,51,173,D,Owner,Yes,Non-family,5 or more
"Smyth County, Virginia",8380.0,501.0,13.0,05000US51173,51,173,S,Owner,No,All,All
"Smyth County, Virginia",1425.0,289.0,14.0,05000US51173,51,173,S,Owner,No,"Family, 1 parent",All
"Smyth County, Virginia",1330.0,267.0,15.0,05000US51173,51,173,D,Owner,No,"Family, 1 parent",4 or fewer
"Smyth County, Virginia",100.0,84.0,16.0,05000US51173,51,173,D,Owner,No,"Family, 1 parent",5 or more
"Smyth County, Virginia",5015.0,466.0,17.0,05000US51173,51,173,S,Owner,No,"Family, 2 parents",All
"Smyth County, Virginia",4725.0,438.0,18.0,05000US51173,51,173,D,Owner,No,"Family, 2 parents",4 or fewer
"Smyth County, Virginia",290.0,139.0,19.0,05000US51173,51,173,D,Owner,No,"Family, 2 parents",5 or more
"Smyth County, Virginia",1940.0,321.0,20.0,05000US51173,51,173,S,Owner,No,Non-family,All
"Smyth County, Virginia",1940.0,321.0,21.0,05000US51173,51,173,D,Owner,No,Non-family,4 or fewer
"Smyth County, Virginia",0.0,161.0,22.0,05000US51173,51,173,D,Owner,No,Non-family,5 or more
"Smyth County, Virginia",10.0,22.0,23.0,05000US51173,51,173,S,Owner,N/A,All,All
"Smyth County, Virginia",10.0,22.0,24.0,05000US51173,51,173,S,Owner,N/A,"Family, 1 parent",All
"Smyth County, Virginia",10.0,22.0,25.0,05000US51173,51,173,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Smyth County, Virginia",0.0,161.0,26.0,05000US51173,51,173,D,Owner,N/A,"Family, 1 parent",5 or more
"Smyth County, Virginia",0.0,161.0,27.0,05000US51173,51,173,S,Owner,N/A,"Family, 2 parents",All
"Smyth County, Virginia",0.0,161.0,28.0,05000US51173,51,173,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Smyth County, Virginia",0.0,161.0,29.0,05000US51173,51,173,D,Owner,N/A,"Family, 2 parents",5 or more
"Smyth County, Virginia",0.0,161.0,30.0,05000US51173,51,173,S,Owner,N/A,Non-family,All
"Smyth County, Virginia",0.0,161.0,31.0,05000US51173,51,173,D,Owner,N/A,Non-family,4 or fewer
"Smyth County, Virginia",0.0,161.0,32.0,05000US51173,51,173,D,Owner,N/A,Non-family,5 or more
"Smyth County, Virginia",3485.0,454.0,33.0,05000US51173,51,173,S,Renter,All,All,All
"Smyth County, Virginia",895.0,290.0,34.0,05000US51173,51,173,S,Renter,Yes,All,All
"Smyth County, Virginia",275.0,141.0,35.0,05000US51173,51,173,S,Renter,Yes,"Family, 1 parent",All
"Smyth County, Virginia",265.0,141.0,36.0,05000US51173,51,173,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Smyth County, Virginia",4.0,17.0,37.0,05000US51173,51,173,D,Renter,Yes,"Family, 1 parent",5 or more
"Smyth County, Virginia",235.0,192.0,38.0,05000US51173,51,173,S,Renter,Yes,"Family, 2 parents",All
"Smyth County, Virginia",225.0,190.0,39.0,05000US51173,51,173,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Smyth County, Virginia",10.0,16.0,40.0,05000US51173,51,173,D,Renter,Yes,"Family, 2 parents",5 or more
"Smyth County, Virginia",385.0,168.0,41.0,05000US51173,51,173,S,Renter,Yes,Non-family,All
"Smyth County, Virginia",385.0,168.0,42.0,05000US51173,51,173,D,Renter,Yes,Non-family,4 or fewer
"Smyth County, Virginia",0.0,161.0,43.0,05000US51173,51,173,D,Renter,Yes,Non-family,5 or more
"Smyth County, Virginia",1795.0,348.0,44.0,05000US51173,51,173,S,Renter,No,All,All
"Smyth County, Virginia",350.0,159.0,45.0,05000US51173,51,173,S,Renter,No,"Family, 1 parent",All
"Smyth County, Virginia",315.0,146.0,46.0,05000US51173,51,173,D,Renter,No,"Family, 1 parent",4 or fewer
"Smyth County, Virginia",35.0,63.0,47.0,05000US51173,51,173,D,Renter,No,"Family, 1 parent",5 or more
"Smyth County, Virginia",725.0,238.0,48.0,05000US51173,51,173,S,Renter,No,"Family, 2 parents",All
"Smyth County, Virginia",535.0,199.0,49.0,05000US51173,51,173,D,Renter,No,"Family, 2 parents",4 or fewer
"Smyth County, Virginia",190.0,123.0,50.0,05000US51173,51,173,D,Renter,No,"Family, 2 parents",5 or more
"Smyth County, Virginia",715.0,249.0,51.0,05000US51173,51,173,S,Renter,No,Non-family,All
"Smyth County, Virginia",715.0,249.0,52.0,05000US51173,51,173,D,Renter,No,Non-family,4 or fewer
"Smyth County, Virginia",0.0,161.0,53.0,05000US51173,51,173,D,Renter,No,Non-family,5 or more
"Smyth County, Virginia",800.0,224.0,54.0,05000US51173,51,173,S,Renter,N/A,All,All
"Smyth County, Virginia",195.0,123.0,55.0,05000US51173,51,173,S,Renter,N/A,"Family, 1 parent",All
"Smyth County, Virginia",170.0,114.0,56.0,05000US51173,51,173,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Smyth County, Virginia",30.0,45.0,57.0,05000US51173,51,173,D,Renter,N/A,"Family, 1 parent",5 or more
"Smyth County, Virginia",205.0,110.0,58.0,05000US51173,51,173,S,Renter,N/A,"Family, 2 parents",All
"Smyth County, Virginia",180.0,95.0,59.0,05000US51173,51,173,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Smyth County, Virginia",30.0,49.0,60.0,05000US51173,51,173,D,Renter,N/A,"Family, 2 parents",5 or more
