name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Manassas city, Virginia",11705.0,435.0,1.0,05000US51683,51,683,T,All,All,All,All
"Manassas city, Virginia",8160.0,518.0,2.0,05000US51683,51,683,S,Owner,All,All,All
"Manassas city, Virginia",2665.0,440.0,3.0,05000US51683,51,683,S,Owner,Yes,All,All
"Manassas city, Virginia",480.0,197.0,4.0,05000US51683,51,683,S,Owner,Yes,"Family, 1 parent",All
"Manassas city, Virginia",380.0,167.0,5.0,05000US51683,51,683,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Manassas city, Virginia",100.0,92.0,6.0,05000US51683,51,683,D,Owner,Yes,"Family, 1 parent",5 or more
"Manassas city, Virginia",1485.0,340.0,7.0,05000US51683,51,683,S,Owner,Yes,"Family, 2 parents",All
"Manassas city, Virginia",1025.0,327.0,8.0,05000US51683,51,683,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Manassas city, Virginia",460.0,198.0,9.0,05000US51683,51,683,D,Owner,Yes,"Family, 2 parents",5 or more
"Manassas city, Virginia",700.0,248.0,10.0,05000US51683,51,683,S,Owner,Yes,Non-family,All
"Manassas city, Virginia",700.0,248.0,11.0,05000US51683,51,683,D,Owner,Yes,Non-family,4 or fewer
"Manassas city, Virginia",0.0,161.0,12.0,05000US51683,51,683,D,Owner,Yes,Non-family,5 or more
"Manassas city, Virginia",5485.0,496.0,13.0,05000US51683,51,683,S,Owner,No,All,All
"Manassas city, Virginia",620.0,259.0,14.0,05000US51683,51,683,S,Owner,No,"Family, 1 parent",All
"Manassas city, Virginia",530.0,234.0,15.0,05000US51683,51,683,D,Owner,No,"Family, 1 parent",4 or fewer
"Manassas city, Virginia",90.0,116.0,16.0,05000US51683,51,683,D,Owner,No,"Family, 1 parent",5 or more
"Manassas city, Virginia",4155.0,483.0,17.0,05000US51683,51,683,S,Owner,No,"Family, 2 parents",All
"Manassas city, Virginia",3260.0,469.0,18.0,05000US51683,51,683,D,Owner,No,"Family, 2 parents",4 or fewer
"Manassas city, Virginia",890.0,246.0,19.0,05000US51683,51,683,D,Owner,No,"Family, 2 parents",5 or more
"Manassas city, Virginia",710.0,230.0,20.0,05000US51683,51,683,S,Owner,No,Non-family,All
"Manassas city, Virginia",710.0,230.0,21.0,05000US51683,51,683,D,Owner,No,Non-family,4 or fewer
"Manassas city, Virginia",0.0,161.0,22.0,05000US51683,51,683,D,Owner,No,Non-family,5 or more
"Manassas city, Virginia",15.0,27.0,23.0,05000US51683,51,683,S,Owner,N/A,All,All
"Manassas city, Virginia",0.0,161.0,24.0,05000US51683,51,683,S,Owner,N/A,"Family, 1 parent",All
"Manassas city, Virginia",0.0,161.0,25.0,05000US51683,51,683,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Manassas city, Virginia",0.0,161.0,26.0,05000US51683,51,683,D,Owner,N/A,"Family, 1 parent",5 or more
