name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Henry County, Virginia",22955.0,567.0,1.0,05000US51089,51,089,T,All,All,All,All
"Henry County, Virginia",17735.0,631.0,2.0,05000US51089,51,089,S,Owner,All,All,All
"Henry County, Virginia",3395.0,530.0,3.0,05000US51089,51,089,S,Owner,Yes,All,All
"Henry County, Virginia",635.0,250.0,4.0,05000US51089,51,089,S,Owner,Yes,"Family, 1 parent",All
"Henry County, Virginia",600.0,247.0,5.0,05000US51089,51,089,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Henry County, Virginia",35.0,44.0,6.0,05000US51089,51,089,D,Owner,Yes,"Family, 1 parent",5 or more
"Henry County, Virginia",1395.0,342.0,7.0,05000US51089,51,089,S,Owner,Yes,"Family, 2 parents",All
"Henry County, Virginia",1175.0,295.0,8.0,05000US51089,51,089,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Henry County, Virginia",220.0,133.0,9.0,05000US51089,51,089,D,Owner,Yes,"Family, 2 parents",5 or more
"Henry County, Virginia",1365.0,285.0,10.0,05000US51089,51,089,S,Owner,Yes,Non-family,All
"Henry County, Virginia",1365.0,285.0,11.0,05000US51089,51,089,D,Owner,Yes,Non-family,4 or fewer
"Henry County, Virginia",0.0,161.0,12.0,05000US51089,51,089,D,Owner,Yes,Non-family,5 or more
"Henry County, Virginia",14290.0,700.0,13.0,05000US51089,51,089,S,Owner,No,All,All
"Henry County, Virginia",1915.0,401.0,14.0,05000US51089,51,089,S,Owner,No,"Family, 1 parent",All
"Henry County, Virginia",1735.0,377.0,15.0,05000US51089,51,089,D,Owner,No,"Family, 1 parent",4 or fewer
"Henry County, Virginia",180.0,161.0,16.0,05000US51089,51,089,D,Owner,No,"Family, 1 parent",5 or more
"Henry County, Virginia",8725.0,658.0,17.0,05000US51089,51,089,S,Owner,No,"Family, 2 parents",All
"Henry County, Virginia",8370.0,648.0,18.0,05000US51089,51,089,D,Owner,No,"Family, 2 parents",4 or fewer
"Henry County, Virginia",360.0,152.0,19.0,05000US51089,51,089,D,Owner,No,"Family, 2 parents",5 or more
"Henry County, Virginia",3650.0,575.0,20.0,05000US51089,51,089,S,Owner,No,Non-family,All
