name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Petersburg city, Virginia",12445.0,526.0,1.0,05000US51730,51,730,T,All,All,All,All
"Petersburg city, Virginia",6355.0,473.0,2.0,05000US51730,51,730,S,Owner,All,All,All
"Petersburg city, Virginia",1515.0,281.0,3.0,05000US51730,51,730,S,Owner,Yes,All,All
"Petersburg city, Virginia",370.0,155.0,4.0,05000US51730,51,730,S,Owner,Yes,"Family, 1 parent",All
"Petersburg city, Virginia",335.0,148.0,5.0,05000US51730,51,730,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Petersburg city, Virginia",40.0,40.0,6.0,05000US51730,51,730,D,Owner,Yes,"Family, 1 parent",5 or more
"Petersburg city, Virginia",465.0,153.0,7.0,05000US51730,51,730,S,Owner,Yes,"Family, 2 parents",All
"Petersburg city, Virginia",435.0,153.0,8.0,05000US51730,51,730,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Petersburg city, Virginia",30.0,34.0,9.0,05000US51730,51,730,D,Owner,Yes,"Family, 2 parents",5 or more
"Petersburg city, Virginia",680.0,198.0,10.0,05000US51730,51,730,S,Owner,Yes,Non-family,All
"Petersburg city, Virginia",680.0,198.0,11.0,05000US51730,51,730,D,Owner,Yes,Non-family,4 or fewer
"Petersburg city, Virginia",0.0,161.0,12.0,05000US51730,51,730,D,Owner,Yes,Non-family,5 or more
"Petersburg city, Virginia",4795.0,420.0,13.0,05000US51730,51,730,S,Owner,No,All,All
"Petersburg city, Virginia",1065.0,202.0,14.0,05000US51730,51,730,S,Owner,No,"Family, 1 parent",All
"Petersburg city, Virginia",975.0,214.0,15.0,05000US51730,51,730,D,Owner,No,"Family, 1 parent",4 or fewer
"Petersburg city, Virginia",90.0,56.0,16.0,05000US51730,51,730,D,Owner,No,"Family, 1 parent",5 or more
"Petersburg city, Virginia",2070.0,292.0,17.0,05000US51730,51,730,S,Owner,No,"Family, 2 parents",All
"Petersburg city, Virginia",1950.0,275.0,18.0,05000US51730,51,730,D,Owner,No,"Family, 2 parents",4 or fewer
"Petersburg city, Virginia",120.0,89.0,19.0,05000US51730,51,730,D,Owner,No,"Family, 2 parents",5 or more
"Petersburg city, Virginia",1660.0,307.0,20.0,05000US51730,51,730,S,Owner,No,Non-family,All
"Petersburg city, Virginia",1660.0,307.0,21.0,05000US51730,51,730,D,Owner,No,Non-family,4 or fewer
"Petersburg city, Virginia",0.0,161.0,22.0,05000US51730,51,730,D,Owner,No,Non-family,5 or more
"Petersburg city, Virginia",40.0,49.0,23.0,05000US51730,51,730,S,Owner,N/A,All,All
"Petersburg city, Virginia",0.0,161.0,24.0,05000US51730,51,730,S,Owner,N/A,"Family, 1 parent",All
"Petersburg city, Virginia",0.0,161.0,25.0,05000US51730,51,730,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Petersburg city, Virginia",0.0,161.0,26.0,05000US51730,51,730,D,Owner,N/A,"Family, 1 parent",5 or more
"Petersburg city, Virginia",0.0,161.0,27.0,05000US51730,51,730,S,Owner,N/A,"Family, 2 parents",All
"Petersburg city, Virginia",0.0,161.0,28.0,05000US51730,51,730,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Petersburg city, Virginia",0.0,161.0,29.0,05000US51730,51,730,D,Owner,N/A,"Family, 2 parents",5 or more
"Petersburg city, Virginia",40.0,49.0,30.0,05000US51730,51,730,S,Owner,N/A,Non-family,All
"Petersburg city, Virginia",40.0,49.0,31.0,05000US51730,51,730,D,Owner,N/A,Non-family,4 or fewer
"Petersburg city, Virginia",0.0,161.0,32.0,05000US51730,51,730,D,Owner,N/A,Non-family,5 or more
"Petersburg city, Virginia",6095.0,610.0,33.0,05000US51730,51,730,S,Renter,All,All,All
"Petersburg city, Virginia",2805.0,489.0,34.0,05000US51730,51,730,S,Renter,Yes,All,All
"Petersburg city, Virginia",1080.0,284.0,35.0,05000US51730,51,730,S,Renter,Yes,"Family, 1 parent",All
"Petersburg city, Virginia",890.0,279.0,36.0,05000US51730,51,730,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Petersburg city, Virginia",190.0,98.0,37.0,05000US51730,51,730,D,Renter,Yes,"Family, 1 parent",5 or more
"Petersburg city, Virginia",420.0,204.0,38.0,05000US51730,51,730,S,Renter,Yes,"Family, 2 parents",All
"Petersburg city, Virginia",400.0,199.0,39.0,05000US51730,51,730,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Petersburg city, Virginia",20.0,36.0,40.0,05000US51730,51,730,D,Renter,Yes,"Family, 2 parents",5 or more
"Petersburg city, Virginia",1305.0,352.0,41.0,05000US51730,51,730,S,Renter,Yes,Non-family,All
"Petersburg city, Virginia",1305.0,352.0,42.0,05000US51730,51,730,D,Renter,Yes,Non-family,4 or fewer
"Petersburg city, Virginia",0.0,161.0,43.0,05000US51730,51,730,D,Renter,Yes,Non-family,5 or more
"Petersburg city, Virginia",3140.0,411.0,44.0,05000US51730,51,730,S,Renter,No,All,All
"Petersburg city, Virginia",950.0,233.0,45.0,05000US51730,51,730,S,Renter,No,"Family, 1 parent",All
"Petersburg city, Virginia",900.0,240.0,46.0,05000US51730,51,730,D,Renter,No,"Family, 1 parent",4 or fewer
"Petersburg city, Virginia",50.0,55.0,47.0,05000US51730,51,730,D,Renter,No,"Family, 1 parent",5 or more
"Petersburg city, Virginia",780.0,277.0,48.0,05000US51730,51,730,S,Renter,No,"Family, 2 parents",All
"Petersburg city, Virginia",645.0,261.0,49.0,05000US51730,51,730,D,Renter,No,"Family, 2 parents",4 or fewer
"Petersburg city, Virginia",135.0,132.0,50.0,05000US51730,51,730,D,Renter,No,"Family, 2 parents",5 or more
"Petersburg city, Virginia",1405.0,315.0,51.0,05000US51730,51,730,S,Renter,No,Non-family,All
"Petersburg city, Virginia",1405.0,315.0,52.0,05000US51730,51,730,D,Renter,No,Non-family,4 or fewer
"Petersburg city, Virginia",0.0,161.0,53.0,05000US51730,51,730,D,Renter,No,Non-family,5 or more
"Petersburg city, Virginia",150.0,77.0,54.0,05000US51730,51,730,S,Renter,N/A,All,All
"Petersburg city, Virginia",0.0,161.0,55.0,05000US51730,51,730,S,Renter,N/A,"Family, 1 parent",All
"Petersburg city, Virginia",0.0,161.0,56.0,05000US51730,51,730,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Petersburg city, Virginia",0.0,161.0,57.0,05000US51730,51,730,D,Renter,N/A,"Family, 1 parent",5 or more
"Petersburg city, Virginia",35.0,39.0,58.0,05000US51730,51,730,S,Renter,N/A,"Family, 2 parents",All
"Petersburg city, Virginia",35.0,39.0,59.0,05000US51730,51,730,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Petersburg city, Virginia",0.0,161.0,60.0,05000US51730,51,730,D,Renter,N/A,"Family, 2 parents",5 or more
"Petersburg city, Virginia",115.0,66.0,61.0,05000US51730,51,730,S,Renter,N/A,Non-family,All
"Petersburg city, Virginia",115.0,66.0,62.0,05000US51730,51,730,D,Renter,N/A,Non-family,4 or fewer
"Petersburg city, Virginia",0.0,161.0,63.0,05000US51730,51,730,D,Renter,N/A,Non-family,5 or more
