name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Scott County, Virginia",10055.0,307.0,1.0,05000US51169,51,169,T,All,All,All,All
"Scott County, Virginia",7620.0,353.0,2.0,05000US51169,51,169,S,Owner,All,All,All
"Scott County, Virginia",1125.0,316.0,3.0,05000US51169,51,169,S,Owner,Yes,All,All
"Scott County, Virginia",170.0,138.0,4.0,05000US51169,51,169,S,Owner,Yes,"Family, 1 parent",All
"Scott County, Virginia",95.0,65.0,5.0,05000US51169,51,169,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Scott County, Virginia",80.0,123.0,6.0,05000US51169,51,169,D,Owner,Yes,"Family, 1 parent",5 or more
"Scott County, Virginia",420.0,166.0,7.0,05000US51169,51,169,S,Owner,Yes,"Family, 2 parents",All
"Scott County, Virginia",380.0,158.0,8.0,05000US51169,51,169,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Scott County, Virginia",40.0,60.0,9.0,05000US51169,51,169,D,Owner,Yes,"Family, 2 parents",5 or more
"Scott County, Virginia",535.0,214.0,10.0,05000US51169,51,169,S,Owner,Yes,Non-family,All
"Scott County, Virginia",535.0,214.0,11.0,05000US51169,51,169,D,Owner,Yes,Non-family,4 or fewer
"Scott County, Virginia",0.0,161.0,12.0,05000US51169,51,169,D,Owner,Yes,Non-family,5 or more
"Scott County, Virginia",6490.0,343.0,13.0,05000US51169,51,169,S,Owner,No,All,All
"Scott County, Virginia",600.0,213.0,14.0,05000US51169,51,169,S,Owner,No,"Family, 1 parent",All
"Scott County, Virginia",545.0,193.0,15.0,05000US51169,51,169,D,Owner,No,"Family, 1 parent",4 or fewer
"Scott County, Virginia",55.0,81.0,16.0,05000US51169,51,169,D,Owner,No,"Family, 1 parent",5 or more
"Scott County, Virginia",4345.0,368.0,17.0,05000US51169,51,169,S,Owner,No,"Family, 2 parents",All
"Scott County, Virginia",4040.0,372.0,18.0,05000US51169,51,169,D,Owner,No,"Family, 2 parents",4 or fewer
"Scott County, Virginia",305.0,155.0,19.0,05000US51169,51,169,D,Owner,No,"Family, 2 parents",5 or more
"Scott County, Virginia",1540.0,308.0,20.0,05000US51169,51,169,S,Owner,No,Non-family,All
"Scott County, Virginia",1540.0,308.0,21.0,05000US51169,51,169,D,Owner,No,Non-family,4 or fewer
"Scott County, Virginia",0.0,161.0,22.0,05000US51169,51,169,D,Owner,No,Non-family,5 or more
"Scott County, Virginia",4.0,11.0,23.0,05000US51169,51,169,S,Owner,N/A,All,All
"Scott County, Virginia",0.0,161.0,24.0,05000US51169,51,169,S,Owner,N/A,"Family, 1 parent",All
"Scott County, Virginia",0.0,161.0,25.0,05000US51169,51,169,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Scott County, Virginia",0.0,161.0,26.0,05000US51169,51,169,D,Owner,N/A,"Family, 1 parent",5 or more
"Scott County, Virginia",4.0,11.0,27.0,05000US51169,51,169,S,Owner,N/A,"Family, 2 parents",All
"Scott County, Virginia",4.0,11.0,28.0,05000US51169,51,169,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Scott County, Virginia",0.0,161.0,29.0,05000US51169,51,169,D,Owner,N/A,"Family, 2 parents",5 or more
"Scott County, Virginia",0.0,161.0,30.0,05000US51169,51,169,S,Owner,N/A,Non-family,All
"Scott County, Virginia",0.0,161.0,31.0,05000US51169,51,169,D,Owner,N/A,Non-family,4 or fewer
"Scott County, Virginia",0.0,161.0,32.0,05000US51169,51,169,D,Owner,N/A,Non-family,5 or more
"Scott County, Virginia",2435.0,402.0,33.0,05000US51169,51,169,S,Renter,All,All,All
"Scott County, Virginia",770.0,269.0,34.0,05000US51169,51,169,S,Renter,Yes,All,All
"Scott County, Virginia",225.0,137.0,35.0,05000US51169,51,169,S,Renter,Yes,"Family, 1 parent",All
"Scott County, Virginia",210.0,138.0,36.0,05000US51169,51,169,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Scott County, Virginia",15.0,25.0,37.0,05000US51169,51,169,D,Renter,Yes,"Family, 1 parent",5 or more
"Scott County, Virginia",185.0,126.0,38.0,05000US51169,51,169,S,Renter,Yes,"Family, 2 parents",All
"Scott County, Virginia",60.0,51.0,39.0,05000US51169,51,169,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Scott County, Virginia",120.0,131.0,40.0,05000US51169,51,169,D,Renter,Yes,"Family, 2 parents",5 or more
"Scott County, Virginia",365.0,194.0,41.0,05000US51169,51,169,S,Renter,Yes,Non-family,All
"Scott County, Virginia",240.0,137.0,42.0,05000US51169,51,169,D,Renter,Yes,Non-family,4 or fewer
"Scott County, Virginia",125.0,103.0,43.0,05000US51169,51,169,D,Renter,Yes,Non-family,5 or more
"Scott County, Virginia",1080.0,409.0,44.0,05000US51169,51,169,S,Renter,No,All,All
"Scott County, Virginia",170.0,109.0,45.0,05000US51169,51,169,S,Renter,No,"Family, 1 parent",All
"Scott County, Virginia",170.0,109.0,46.0,05000US51169,51,169,D,Renter,No,"Family, 1 parent",4 or fewer
"Scott County, Virginia",0.0,161.0,47.0,05000US51169,51,169,D,Renter,No,"Family, 1 parent",5 or more
"Scott County, Virginia",190.0,123.0,48.0,05000US51169,51,169,S,Renter,No,"Family, 2 parents",All
"Scott County, Virginia",190.0,123.0,49.0,05000US51169,51,169,D,Renter,No,"Family, 2 parents",4 or fewer
"Scott County, Virginia",0.0,161.0,50.0,05000US51169,51,169,D,Renter,No,"Family, 2 parents",5 or more
"Scott County, Virginia",725.0,391.0,51.0,05000US51169,51,169,S,Renter,No,Non-family,All
"Scott County, Virginia",725.0,391.0,52.0,05000US51169,51,169,D,Renter,No,Non-family,4 or fewer
"Scott County, Virginia",0.0,161.0,53.0,05000US51169,51,169,D,Renter,No,Non-family,5 or more
"Scott County, Virginia",585.0,192.0,54.0,05000US51169,51,169,S,Renter,N/A,All,All
