name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Isle of Wight County, Virginia",0.0,161.0,27.0,05000US51093,51,093,S,Owner,N/A,"Family, 2 parents",All
"Isle of Wight County, Virginia",0.0,161.0,28.0,05000US51093,51,093,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Isle of Wight County, Virginia",0.0,161.0,29.0,05000US51093,51,093,D,Owner,N/A,"Family, 2 parents",5 or more
"Isle of Wight County, Virginia",0.0,161.0,30.0,05000US51093,51,093,S,Owner,N/A,Non-family,All
"Isle of Wight County, Virginia",0.0,161.0,31.0,05000US51093,51,093,D,Owner,N/A,Non-family,4 or fewer
"Isle of Wight County, Virginia",0.0,161.0,32.0,05000US51093,51,093,D,Owner,N/A,Non-family,5 or more
"Isle of Wight County, Virginia",2550.0,457.0,33.0,05000US51093,51,093,S,Renter,All,All,All
"Isle of Wight County, Virginia",1020.0,304.0,34.0,05000US51093,51,093,S,Renter,Yes,All,All
"Isle of Wight County, Virginia",330.0,189.0,35.0,05000US51093,51,093,S,Renter,Yes,"Family, 1 parent",All
"Isle of Wight County, Virginia",330.0,189.0,36.0,05000US51093,51,093,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Isle of Wight County, Virginia",0.0,161.0,37.0,05000US51093,51,093,D,Renter,Yes,"Family, 1 parent",5 or more
"Isle of Wight County, Virginia",145.0,103.0,38.0,05000US51093,51,093,S,Renter,Yes,"Family, 2 parents",All
"Isle of Wight County, Virginia",65.0,62.0,39.0,05000US51093,51,093,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Isle of Wight County, Virginia",80.0,100.0,40.0,05000US51093,51,093,D,Renter,Yes,"Family, 2 parents",5 or more
"Isle of Wight County, Virginia",540.0,261.0,41.0,05000US51093,51,093,S,Renter,Yes,Non-family,All
"Isle of Wight County, Virginia",540.0,261.0,42.0,05000US51093,51,093,D,Renter,Yes,Non-family,4 or fewer
"Isle of Wight County, Virginia",0.0,161.0,43.0,05000US51093,51,093,D,Renter,Yes,Non-family,5 or more
"Isle of Wight County, Virginia",1240.0,313.0,44.0,05000US51093,51,093,S,Renter,No,All,All
"Isle of Wight County, Virginia",275.0,177.0,45.0,05000US51093,51,093,S,Renter,No,"Family, 1 parent",All
"Isle of Wight County, Virginia",275.0,177.0,46.0,05000US51093,51,093,D,Renter,No,"Family, 1 parent",4 or fewer
"Isle of Wight County, Virginia",0.0,161.0,47.0,05000US51093,51,093,D,Renter,No,"Family, 1 parent",5 or more
"Isle of Wight County, Virginia",495.0,206.0,48.0,05000US51093,51,093,S,Renter,No,"Family, 2 parents",All
"Isle of Wight County, Virginia",365.0,178.0,49.0,05000US51093,51,093,D,Renter,No,"Family, 2 parents",4 or fewer
"Isle of Wight County, Virginia",130.0,115.0,50.0,05000US51093,51,093,D,Renter,No,"Family, 2 parents",5 or more
"Isle of Wight County, Virginia",470.0,191.0,51.0,05000US51093,51,093,S,Renter,No,Non-family,All
"Isle of Wight County, Virginia",470.0,191.0,52.0,05000US51093,51,093,D,Renter,No,Non-family,4 or fewer
"Isle of Wight County, Virginia",0.0,161.0,53.0,05000US51093,51,093,D,Renter,No,Non-family,5 or more
"Isle of Wight County, Virginia",290.0,145.0,54.0,05000US51093,51,093,S,Renter,N/A,All,All
"Isle of Wight County, Virginia",90.0,64.0,55.0,05000US51093,51,093,S,Renter,N/A,"Family, 1 parent",All
"Isle of Wight County, Virginia",90.0,64.0,56.0,05000US51093,51,093,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Isle of Wight County, Virginia",0.0,161.0,57.0,05000US51093,51,093,D,Renter,N/A,"Family, 1 parent",5 or more
"Isle of Wight County, Virginia",75.0,86.0,58.0,05000US51093,51,093,S,Renter,N/A,"Family, 2 parents",All
"Isle of Wight County, Virginia",75.0,86.0,59.0,05000US51093,51,093,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Isle of Wight County, Virginia",0.0,161.0,60.0,05000US51093,51,093,D,Renter,N/A,"Family, 2 parents",5 or more
"Isle of Wight County, Virginia",125.0,85.0,61.0,05000US51093,51,093,S,Renter,N/A,Non-family,All
"Isle of Wight County, Virginia",125.0,85.0,62.0,05000US51093,51,093,D,Renter,N/A,Non-family,4 or fewer
"Isle of Wight County, Virginia",0.0,161.0,63.0,05000US51093,51,093,D,Renter,N/A,Non-family,5 or more
