name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Loudoun County, Virginia",85655.0,1209.0,1.0,05000US51107,51,107,T,All,All,All,All
"Loudoun County, Virginia",71545.0,1186.0,2.0,05000US51107,51,107,S,Owner,All,All,All
"Loudoun County, Virginia",26380.0,1197.0,3.0,05000US51107,51,107,S,Owner,Yes,All,All
"Loudoun County, Virginia",2655.0,489.0,4.0,05000US51107,51,107,S,Owner,Yes,"Family, 1 parent",All
"Loudoun County, Virginia",2210.0,467.0,5.0,05000US51107,51,107,D,Owner,Yes,"Family, 1 parent",4 or fewer
"Loudoun County, Virginia",445.0,198.0,6.0,05000US51107,51,107,D,Owner,Yes,"Family, 1 parent",5 or more
"Loudoun County, Virginia",14675.0,1006.0,7.0,05000US51107,51,107,S,Owner,Yes,"Family, 2 parents",All
"Loudoun County, Virginia",11820.0,901.0,8.0,05000US51107,51,107,D,Owner,Yes,"Family, 2 parents",4 or fewer
"Loudoun County, Virginia",2855.0,388.0,9.0,05000US51107,51,107,D,Owner,Yes,"Family, 2 parents",5 or more
"Loudoun County, Virginia",9050.0,936.0,10.0,05000US51107,51,107,S,Owner,Yes,Non-family,All
"Loudoun County, Virginia",9050.0,936.0,11.0,05000US51107,51,107,D,Owner,Yes,Non-family,4 or fewer
"Loudoun County, Virginia",0.0,161.0,12.0,05000US51107,51,107,D,Owner,Yes,Non-family,5 or more
"Loudoun County, Virginia",44720.0,1215.0,13.0,05000US51107,51,107,S,Owner,No,All,All
"Loudoun County, Virginia",3065.0,514.0,14.0,05000US51107,51,107,S,Owner,No,"Family, 1 parent",All
"Loudoun County, Virginia",2895.0,498.0,15.0,05000US51107,51,107,D,Owner,No,"Family, 1 parent",4 or fewer
"Loudoun County, Virginia",170.0,110.0,16.0,05000US51107,51,107,D,Owner,No,"Family, 1 parent",5 or more
"Loudoun County, Virginia",33720.0,1121.0,17.0,05000US51107,51,107,S,Owner,No,"Family, 2 parents",All
"Loudoun County, Virginia",28740.0,1115.0,18.0,05000US51107,51,107,D,Owner,No,"Family, 2 parents",4 or fewer
"Loudoun County, Virginia",4980.0,565.0,19.0,05000US51107,51,107,D,Owner,No,"Family, 2 parents",5 or more
"Loudoun County, Virginia",7935.0,748.0,20.0,05000US51107,51,107,S,Owner,No,Non-family,All
"Loudoun County, Virginia",7885.0,743.0,21.0,05000US51107,51,107,D,Owner,No,Non-family,4 or fewer
"Loudoun County, Virginia",45.0,76.0,22.0,05000US51107,51,107,D,Owner,No,Non-family,5 or more
"Loudoun County, Virginia",445.0,231.0,23.0,05000US51107,51,107,S,Owner,N/A,All,All
"Loudoun County, Virginia",30.0,46.0,24.0,05000US51107,51,107,S,Owner,N/A,"Family, 1 parent",All
"Loudoun County, Virginia",30.0,46.0,25.0,05000US51107,51,107,D,Owner,N/A,"Family, 1 parent",4 or fewer
"Loudoun County, Virginia",0.0,161.0,26.0,05000US51107,51,107,D,Owner,N/A,"Family, 1 parent",5 or more
"Loudoun County, Virginia",30.0,38.0,27.0,05000US51107,51,107,S,Owner,N/A,"Family, 2 parents",All
"Loudoun County, Virginia",10.0,18.0,28.0,05000US51107,51,107,D,Owner,N/A,"Family, 2 parents",4 or fewer
"Loudoun County, Virginia",20.0,35.0,29.0,05000US51107,51,107,D,Owner,N/A,"Family, 2 parents",5 or more
"Loudoun County, Virginia",385.0,233.0,30.0,05000US51107,51,107,S,Owner,N/A,Non-family,All
"Loudoun County, Virginia",385.0,233.0,31.0,05000US51107,51,107,D,Owner,N/A,Non-family,4 or fewer
"Loudoun County, Virginia",0.0,161.0,32.0,05000US51107,51,107,D,Owner,N/A,Non-family,5 or more
"Loudoun County, Virginia",14115.0,992.0,33.0,05000US51107,51,107,S,Renter,All,All,All
"Loudoun County, Virginia",6215.0,697.0,34.0,05000US51107,51,107,S,Renter,Yes,All,All
"Loudoun County, Virginia",1015.0,263.0,35.0,05000US51107,51,107,S,Renter,Yes,"Family, 1 parent",All
"Loudoun County, Virginia",915.0,246.0,36.0,05000US51107,51,107,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Loudoun County, Virginia",100.0,90.0,37.0,05000US51107,51,107,D,Renter,Yes,"Family, 1 parent",5 or more
"Loudoun County, Virginia",1140.0,304.0,38.0,05000US51107,51,107,S,Renter,Yes,"Family, 2 parents",All
"Loudoun County, Virginia",700.0,213.0,39.0,05000US51107,51,107,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Loudoun County, Virginia",440.0,228.0,40.0,05000US51107,51,107,D,Renter,Yes,"Family, 2 parents",5 or more
"Loudoun County, Virginia",4065.0,636.0,41.0,05000US51107,51,107,S,Renter,Yes,Non-family,All
"Loudoun County, Virginia",4050.0,637.0,42.0,05000US51107,51,107,D,Renter,Yes,Non-family,4 or fewer
"Loudoun County, Virginia",15.0,23.0,43.0,05000US51107,51,107,D,Renter,Yes,Non-family,5 or more
"Loudoun County, Virginia",6785.0,681.0,44.0,05000US51107,51,107,S,Renter,No,All,All
"Loudoun County, Virginia",905.0,296.0,45.0,05000US51107,51,107,S,Renter,No,"Family, 1 parent",All
"Loudoun County, Virginia",830.0,269.0,46.0,05000US51107,51,107,D,Renter,No,"Family, 1 parent",4 or fewer
"Loudoun County, Virginia",75.0,76.0,47.0,05000US51107,51,107,D,Renter,No,"Family, 1 parent",5 or more
"Loudoun County, Virginia",2225.0,331.0,48.0,05000US51107,51,107,S,Renter,No,"Family, 2 parents",All
"Loudoun County, Virginia",2070.0,328.0,49.0,05000US51107,51,107,D,Renter,No,"Family, 2 parents",4 or fewer
"Loudoun County, Virginia",155.0,100.0,50.0,05000US51107,51,107,D,Renter,No,"Family, 2 parents",5 or more
"Loudoun County, Virginia",3650.0,505.0,51.0,05000US51107,51,107,S,Renter,No,Non-family,All
"Loudoun County, Virginia",3650.0,505.0,52.0,05000US51107,51,107,D,Renter,No,Non-family,4 or fewer
"Loudoun County, Virginia",0.0,161.0,53.0,05000US51107,51,107,D,Renter,No,Non-family,5 or more
"Loudoun County, Virginia",1115.0,381.0,54.0,05000US51107,51,107,S,Renter,N/A,All,All
"Loudoun County, Virginia",325.0,254.0,55.0,05000US51107,51,107,S,Renter,N/A,"Family, 1 parent",All
"Loudoun County, Virginia",265.0,244.0,56.0,05000US51107,51,107,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Loudoun County, Virginia",55.0,57.0,57.0,05000US51107,51,107,D,Renter,N/A,"Family, 1 parent",5 or more
"Loudoun County, Virginia",185.0,91.0,58.0,05000US51107,51,107,S,Renter,N/A,"Family, 2 parents",All
"Loudoun County, Virginia",150.0,87.0,59.0,05000US51107,51,107,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Loudoun County, Virginia",35.0,42.0,60.0,05000US51107,51,107,D,Renter,N/A,"Family, 2 parents",5 or more
"Loudoun County, Virginia",605.0,261.0,61.0,05000US51107,51,107,S,Renter,N/A,Non-family,All
"Loudoun County, Virginia",605.0,261.0,62.0,05000US51107,51,107,D,Renter,N/A,Non-family,4 or fewer
"Loudoun County, Virginia",0.0,161.0,63.0,05000US51107,51,107,D,Renter,N/A,Non-family,5 or more
