name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Type,Household_Size
"Pittsylvania County, Virginia",0.0,161.0,32.0,05000US51143,51,143,D,Owner,N/A,Non-family,5 or more
"Pittsylvania County, Virginia",5165.0,717.0,33.0,05000US51143,51,143,S,Renter,All,All,All
"Pittsylvania County, Virginia",1935.0,567.0,34.0,05000US51143,51,143,S,Renter,Yes,All,All
"Pittsylvania County, Virginia",735.0,423.0,35.0,05000US51143,51,143,S,Renter,Yes,"Family, 1 parent",All
"Pittsylvania County, Virginia",675.0,432.0,36.0,05000US51143,51,143,D,Renter,Yes,"Family, 1 parent",4 or fewer
"Pittsylvania County, Virginia",60.0,64.0,37.0,05000US51143,51,143,D,Renter,Yes,"Family, 1 parent",5 or more
"Pittsylvania County, Virginia",430.0,200.0,38.0,05000US51143,51,143,S,Renter,Yes,"Family, 2 parents",All
"Pittsylvania County, Virginia",325.0,167.0,39.0,05000US51143,51,143,D,Renter,Yes,"Family, 2 parents",4 or fewer
"Pittsylvania County, Virginia",105.0,95.0,40.0,05000US51143,51,143,D,Renter,Yes,"Family, 2 parents",5 or more
"Pittsylvania County, Virginia",770.0,263.0,41.0,05000US51143,51,143,S,Renter,Yes,Non-family,All
"Pittsylvania County, Virginia",770.0,263.0,42.0,05000US51143,51,143,D,Renter,Yes,Non-family,4 or fewer
"Pittsylvania County, Virginia",0.0,161.0,43.0,05000US51143,51,143,D,Renter,Yes,Non-family,5 or more
"Pittsylvania County, Virginia",2140.0,443.0,44.0,05000US51143,51,143,S,Renter,No,All,All
"Pittsylvania County, Virginia",400.0,205.0,45.0,05000US51143,51,143,S,Renter,No,"Family, 1 parent",All
"Pittsylvania County, Virginia",380.0,192.0,46.0,05000US51143,51,143,D,Renter,No,"Family, 1 parent",4 or fewer
"Pittsylvania County, Virginia",20.0,38.0,47.0,05000US51143,51,143,D,Renter,No,"Family, 1 parent",5 or more
"Pittsylvania County, Virginia",795.0,315.0,48.0,05000US51143,51,143,S,Renter,No,"Family, 2 parents",All
"Pittsylvania County, Virginia",680.0,290.0,49.0,05000US51143,51,143,D,Renter,No,"Family, 2 parents",4 or fewer
"Pittsylvania County, Virginia",115.0,126.0,50.0,05000US51143,51,143,D,Renter,No,"Family, 2 parents",5 or more
"Pittsylvania County, Virginia",940.0,290.0,51.0,05000US51143,51,143,S,Renter,No,Non-family,All
"Pittsylvania County, Virginia",940.0,290.0,52.0,05000US51143,51,143,D,Renter,No,Non-family,4 or fewer
"Pittsylvania County, Virginia",0.0,161.0,53.0,05000US51143,51,143,D,Renter,No,Non-family,5 or more
"Pittsylvania County, Virginia",1095.0,256.0,54.0,05000US51143,51,143,S,Renter,N/A,All,All
"Pittsylvania County, Virginia",205.0,128.0,55.0,05000US51143,51,143,S,Renter,N/A,"Family, 1 parent",All
"Pittsylvania County, Virginia",205.0,128.0,56.0,05000US51143,51,143,D,Renter,N/A,"Family, 1 parent",4 or fewer
"Pittsylvania County, Virginia",0.0,161.0,57.0,05000US51143,51,143,D,Renter,N/A,"Family, 1 parent",5 or more
"Pittsylvania County, Virginia",415.0,179.0,58.0,05000US51143,51,143,S,Renter,N/A,"Family, 2 parents",All
"Pittsylvania County, Virginia",395.0,170.0,59.0,05000US51143,51,143,D,Renter,N/A,"Family, 2 parents",4 or fewer
"Pittsylvania County, Virginia",25.0,35.0,60.0,05000US51143,51,143,D,Renter,N/A,"Family, 2 parents",5 or more
"Pittsylvania County, Virginia",470.0,159.0,61.0,05000US51143,51,143,S,Renter,N/A,Non-family,All
"Pittsylvania County, Virginia",470.0,159.0,62.0,05000US51143,51,143,D,Renter,N/A,Non-family,4 or fewer
"Pittsylvania County, Virginia",0.0,161.0,63.0,05000US51143,51,143,D,Renter,N/A,Non-family,5 or more
