name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Severe_Housing_Problems,Household_Income,Race
"Norfolk city, Virginia",90.0,99.0,38.0,05000US51710,51,710,D,Owner,Yes,95.1% AMI and above,Black
"Norfolk city, Virginia",25.0,30.0,39.0,05000US51710,51,710,D,Owner,Yes,95.1% AMI and above,Asian
"Norfolk city, Virginia",0.0,161.0,40.0,05000US51710,51,710,D,Owner,Yes,95.1% AMI and above,American Indian
"Norfolk city, Virginia",0.0,161.0,41.0,05000US51710,51,710,D,Owner,Yes,95.1% AMI and above,Pacific Islander
"Norfolk city, Virginia",15.0,26.0,42.0,05000US51710,51,710,D,Owner,Yes,95.1% AMI and above,Hispanic
"Norfolk city, Virginia",25.0,40.0,43.0,05000US51710,51,710,D,Owner,Yes,95.1% AMI and above,Other
"Norfolk city, Virginia",34760.0,917.0,44.0,05000US51710,51,710,S,Owner,No,All,All
"Norfolk city, Virginia",840.0,247.0,45.0,05000US51710,51,710,S,Owner,No,30% AMI or less,All
"Norfolk city, Virginia",450.0,169.0,46.0,05000US51710,51,710,D,Owner,No,30% AMI or less,White
"Norfolk city, Virginia",305.0,121.0,47.0,05000US51710,51,710,D,Owner,No,30% AMI or less,Black
"Norfolk city, Virginia",25.0,31.0,48.0,05000US51710,51,710,D,Owner,No,30% AMI or less,Asian
"Norfolk city, Virginia",15.0,29.0,49.0,05000US51710,51,710,D,Owner,No,30% AMI or less,American Indian
"Norfolk city, Virginia",0.0,161.0,50.0,05000US51710,51,710,D,Owner,No,30% AMI or less,Pacific Islander
"Norfolk city, Virginia",30.0,37.0,51.0,05000US51710,51,710,D,Owner,No,30% AMI or less,Hispanic
"Norfolk city, Virginia",15.0,24.0,52.0,05000US51710,51,710,D,Owner,No,30% AMI or less,Other
"Norfolk city, Virginia",1815.0,297.0,53.0,05000US51710,51,710,S,Owner,No,30.1-50% AMI,All
"Norfolk city, Virginia",1035.0,205.0,54.0,05000US51710,51,710,D,Owner,No,30.1-50% AMI,White
"Norfolk city, Virginia",735.0,238.0,55.0,05000US51710,51,710,D,Owner,No,30.1-50% AMI,Black
"Norfolk city, Virginia",15.0,31.0,56.0,05000US51710,51,710,D,Owner,No,30.1-50% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,57.0,05000US51710,51,710,D,Owner,No,30.1-50% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,58.0,05000US51710,51,710,D,Owner,No,30.1-50% AMI,Pacific Islander
"Norfolk city, Virginia",4.0,10.0,59.0,05000US51710,51,710,D,Owner,No,30.1-50% AMI,Hispanic
"Norfolk city, Virginia",20.0,34.0,60.0,05000US51710,51,710,D,Owner,No,30.1-50% AMI,Other
"Norfolk city, Virginia",6120.0,649.0,61.0,05000US51710,51,710,S,Owner,No,50.1-80% AMI,All
"Norfolk city, Virginia",3585.0,422.0,62.0,05000US51710,51,710,D,Owner,No,50.1-80% AMI,White
"Norfolk city, Virginia",2120.0,421.0,63.0,05000US51710,51,710,D,Owner,No,50.1-80% AMI,Black
"Norfolk city, Virginia",140.0,112.0,64.0,05000US51710,51,710,D,Owner,No,50.1-80% AMI,Asian
"Norfolk city, Virginia",75.0,77.0,65.0,05000US51710,51,710,D,Owner,No,50.1-80% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,66.0,05000US51710,51,710,D,Owner,No,50.1-80% AMI,Pacific Islander
"Norfolk city, Virginia",95.0,59.0,67.0,05000US51710,51,710,D,Owner,No,50.1-80% AMI,Hispanic
"Norfolk city, Virginia",110.0,105.0,68.0,05000US51710,51,710,D,Owner,No,50.1-80% AMI,Other
"Norfolk city, Virginia",3385.0,422.0,69.0,05000US51710,51,710,S,Owner,No,80.1-95% AMI,All
"Norfolk city, Virginia",2180.0,321.0,70.0,05000US51710,51,710,D,Owner,No,80.1-95% AMI,White
"Norfolk city, Virginia",920.0,224.0,71.0,05000US51710,51,710,D,Owner,No,80.1-95% AMI,Black
"Norfolk city, Virginia",75.0,58.0,72.0,05000US51710,51,710,D,Owner,No,80.1-95% AMI,Asian
"Norfolk city, Virginia",30.0,45.0,73.0,05000US51710,51,710,D,Owner,No,80.1-95% AMI,American Indian
"Norfolk city, Virginia",10.0,24.0,74.0,05000US51710,51,710,D,Owner,No,80.1-95% AMI,Pacific Islander
"Norfolk city, Virginia",100.0,78.0,75.0,05000US51710,51,710,D,Owner,No,80.1-95% AMI,Hispanic
"Norfolk city, Virginia",70.0,51.0,76.0,05000US51710,51,710,D,Owner,No,80.1-95% AMI,Other
"Norfolk city, Virginia",22600.0,960.0,77.0,05000US51710,51,710,S,Owner,No,95.1% AMI and above,All
"Norfolk city, Virginia",16805.0,760.0,78.0,05000US51710,51,710,D,Owner,No,95.1% AMI and above,White
"Norfolk city, Virginia",4555.0,548.0,79.0,05000US51710,51,710,D,Owner,No,95.1% AMI and above,Black
"Norfolk city, Virginia",695.0,167.0,80.0,05000US51710,51,710,D,Owner,No,95.1% AMI and above,Asian
"Norfolk city, Virginia",10.0,20.0,81.0,05000US51710,51,710,D,Owner,No,95.1% AMI and above,American Indian
"Norfolk city, Virginia",0.0,161.0,82.0,05000US51710,51,710,D,Owner,No,95.1% AMI and above,Pacific Islander
"Norfolk city, Virginia",320.0,117.0,83.0,05000US51710,51,710,D,Owner,No,95.1% AMI and above,Hispanic
"Norfolk city, Virginia",215.0,98.0,84.0,05000US51710,51,710,D,Owner,No,95.1% AMI and above,Other
"Norfolk city, Virginia",220.0,140.0,85.0,05000US51710,51,710,S,Owner,N/A,All,All
"Norfolk city, Virginia",220.0,140.0,86.0,05000US51710,51,710,S,Owner,N/A,30% AMI or less,All
"Norfolk city, Virginia",125.0,96.0,87.0,05000US51710,51,710,D,Owner,N/A,30% AMI or less,White
"Norfolk city, Virginia",95.0,103.0,88.0,05000US51710,51,710,D,Owner,N/A,30% AMI or less,Black
"Norfolk city, Virginia",0.0,161.0,89.0,05000US51710,51,710,D,Owner,N/A,30% AMI or less,Asian
"Norfolk city, Virginia",0.0,161.0,90.0,05000US51710,51,710,D,Owner,N/A,30% AMI or less,American Indian
"Norfolk city, Virginia",0.0,161.0,91.0,05000US51710,51,710,D,Owner,N/A,30% AMI or less,Pacific Islander
"Norfolk city, Virginia",0.0,161.0,92.0,05000US51710,51,710,D,Owner,N/A,30% AMI or less,Hispanic
"Norfolk city, Virginia",0.0,161.0,93.0,05000US51710,51,710,D,Owner,N/A,30% AMI or less,Other
"Norfolk city, Virginia",0.0,161.0,94.0,05000US51710,51,710,S,Owner,N/A,30.1-50% AMI,All
"Norfolk city, Virginia",0.0,161.0,95.0,05000US51710,51,710,D,Owner,N/A,30.1-50% AMI,White
"Norfolk city, Virginia",0.0,161.0,96.0,05000US51710,51,710,D,Owner,N/A,30.1-50% AMI,Black
"Norfolk city, Virginia",0.0,161.0,97.0,05000US51710,51,710,D,Owner,N/A,30.1-50% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,98.0,05000US51710,51,710,D,Owner,N/A,30.1-50% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,99.0,05000US51710,51,710,D,Owner,N/A,30.1-50% AMI,Pacific Islander
"Norfolk city, Virginia",0.0,161.0,100.0,05000US51710,51,710,D,Owner,N/A,30.1-50% AMI,Hispanic
"Norfolk city, Virginia",0.0,161.0,101.0,05000US51710,51,710,D,Owner,N/A,30.1-50% AMI,Other
"Norfolk city, Virginia",0.0,161.0,102.0,05000US51710,51,710,S,Owner,N/A,50.1-80% AMI,All
"Norfolk city, Virginia",0.0,161.0,103.0,05000US51710,51,710,D,Owner,N/A,50.1-80% AMI,White
"Norfolk city, Virginia",0.0,161.0,104.0,05000US51710,51,710,D,Owner,N/A,50.1-80% AMI,Black
"Norfolk city, Virginia",0.0,161.0,105.0,05000US51710,51,710,D,Owner,N/A,50.1-80% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,106.0,05000US51710,51,710,D,Owner,N/A,50.1-80% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,107.0,05000US51710,51,710,D,Owner,N/A,50.1-80% AMI,Pacific Islander
"Norfolk city, Virginia",0.0,161.0,108.0,05000US51710,51,710,D,Owner,N/A,50.1-80% AMI,Hispanic
"Norfolk city, Virginia",0.0,161.0,109.0,05000US51710,51,710,D,Owner,N/A,50.1-80% AMI,Other
"Norfolk city, Virginia",0.0,161.0,110.0,05000US51710,51,710,S,Owner,N/A,80.1-95% AMI,All
"Norfolk city, Virginia",0.0,161.0,111.0,05000US51710,51,710,D,Owner,N/A,80.1-95% AMI,White
"Norfolk city, Virginia",0.0,161.0,112.0,05000US51710,51,710,D,Owner,N/A,80.1-95% AMI,Black
"Norfolk city, Virginia",0.0,161.0,113.0,05000US51710,51,710,D,Owner,N/A,80.1-95% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,114.0,05000US51710,51,710,D,Owner,N/A,80.1-95% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,115.0,05000US51710,51,710,D,Owner,N/A,80.1-95% AMI,Pacific Islander
"Norfolk city, Virginia",0.0,161.0,116.0,05000US51710,51,710,D,Owner,N/A,80.1-95% AMI,Hispanic
"Norfolk city, Virginia",0.0,161.0,117.0,05000US51710,51,710,D,Owner,N/A,80.1-95% AMI,Other
"Norfolk city, Virginia",0.0,161.0,118.0,05000US51710,51,710,S,Owner,N/A,95.1% AMI and above,All
"Norfolk city, Virginia",0.0,161.0,119.0,05000US51710,51,710,D,Owner,N/A,95.1% AMI and above,White
"Norfolk city, Virginia",0.0,161.0,120.0,05000US51710,51,710,D,Owner,N/A,95.1% AMI and above,Black
"Norfolk city, Virginia",0.0,161.0,121.0,05000US51710,51,710,D,Owner,N/A,95.1% AMI and above,Asian
"Norfolk city, Virginia",0.0,161.0,122.0,05000US51710,51,710,D,Owner,N/A,95.1% AMI and above,American Indian
"Norfolk city, Virginia",0.0,161.0,123.0,05000US51710,51,710,D,Owner,N/A,95.1% AMI and above,Pacific Islander
"Norfolk city, Virginia",0.0,161.0,124.0,05000US51710,51,710,D,Owner,N/A,95.1% AMI and above,Hispanic
"Norfolk city, Virginia",0.0,161.0,125.0,05000US51710,51,710,D,Owner,N/A,95.1% AMI and above,Other
"Norfolk city, Virginia",45125.0,1197.0,126.0,05000US51710,51,710,S,Renter,All,All,All
"Norfolk city, Virginia",9705.0,882.0,127.0,05000US51710,51,710,S,Renter,Yes,All,All
"Norfolk city, Virginia",6920.0,825.0,128.0,05000US51710,51,710,S,Renter,Yes,30% AMI or less,All
"Norfolk city, Virginia",1815.0,328.0,129.0,05000US51710,51,710,D,Renter,Yes,30% AMI or less,White
"Norfolk city, Virginia",4600.0,728.0,130.0,05000US51710,51,710,D,Renter,Yes,30% AMI or less,Black
"Norfolk city, Virginia",35.0,44.0,131.0,05000US51710,51,710,D,Renter,Yes,30% AMI or less,Asian
"Norfolk city, Virginia",20.0,29.0,132.0,05000US51710,51,710,D,Renter,Yes,30% AMI or less,American Indian
"Norfolk city, Virginia",0.0,161.0,133.0,05000US51710,51,710,D,Renter,Yes,30% AMI or less,Pacific Islander
"Norfolk city, Virginia",235.0,162.0,134.0,05000US51710,51,710,D,Renter,Yes,30% AMI or less,Hispanic
"Norfolk city, Virginia",215.0,117.0,135.0,05000US51710,51,710,D,Renter,Yes,30% AMI or less,Other
"Norfolk city, Virginia",2110.0,416.0,136.0,05000US51710,51,710,S,Renter,Yes,30.1-50% AMI,All
"Norfolk city, Virginia",865.0,207.0,137.0,05000US51710,51,710,D,Renter,Yes,30.1-50% AMI,White
"Norfolk city, Virginia",1090.0,316.0,138.0,05000US51710,51,710,D,Renter,Yes,30.1-50% AMI,Black
"Norfolk city, Virginia",0.0,161.0,139.0,05000US51710,51,710,D,Renter,Yes,30.1-50% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,140.0,05000US51710,51,710,D,Renter,Yes,30.1-50% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,141.0,05000US51710,51,710,D,Renter,Yes,30.1-50% AMI,Pacific Islander
"Norfolk city, Virginia",135.0,118.0,142.0,05000US51710,51,710,D,Renter,Yes,30.1-50% AMI,Hispanic
"Norfolk city, Virginia",20.0,38.0,143.0,05000US51710,51,710,D,Renter,Yes,30.1-50% AMI,Other
"Norfolk city, Virginia",540.0,234.0,144.0,05000US51710,51,710,S,Renter,Yes,50.1-80% AMI,All
"Norfolk city, Virginia",370.0,191.0,145.0,05000US51710,51,710,D,Renter,Yes,50.1-80% AMI,White
"Norfolk city, Virginia",150.0,123.0,146.0,05000US51710,51,710,D,Renter,Yes,50.1-80% AMI,Black
"Norfolk city, Virginia",0.0,161.0,147.0,05000US51710,51,710,D,Renter,Yes,50.1-80% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,148.0,05000US51710,51,710,D,Renter,Yes,50.1-80% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,149.0,05000US51710,51,710,D,Renter,Yes,50.1-80% AMI,Pacific Islander
"Norfolk city, Virginia",0.0,161.0,150.0,05000US51710,51,710,D,Renter,Yes,50.1-80% AMI,Hispanic
"Norfolk city, Virginia",20.0,32.0,151.0,05000US51710,51,710,D,Renter,Yes,50.1-80% AMI,Other
"Norfolk city, Virginia",40.0,65.0,152.0,05000US51710,51,710,S,Renter,Yes,80.1-95% AMI,All
"Norfolk city, Virginia",40.0,65.0,153.0,05000US51710,51,710,D,Renter,Yes,80.1-95% AMI,White
"Norfolk city, Virginia",0.0,161.0,154.0,05000US51710,51,710,D,Renter,Yes,80.1-95% AMI,Black
"Norfolk city, Virginia",0.0,161.0,155.0,05000US51710,51,710,D,Renter,Yes,80.1-95% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,156.0,05000US51710,51,710,D,Renter,Yes,80.1-95% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,157.0,05000US51710,51,710,D,Renter,Yes,80.1-95% AMI,Pacific Islander
"Norfolk city, Virginia",0.0,161.0,158.0,05000US51710,51,710,D,Renter,Yes,80.1-95% AMI,Hispanic
"Norfolk city, Virginia",0.0,161.0,159.0,05000US51710,51,710,D,Renter,Yes,80.1-95% AMI,Other
"Norfolk city, Virginia",95.0,88.0,160.0,05000US51710,51,710,S,Renter,Yes,95.1% AMI and above,All
"Norfolk city, Virginia",20.0,39.0,161.0,05000US51710,51,710,D,Renter,Yes,95.1% AMI and above,White
"Norfolk city, Virginia",60.0,74.0,162.0,05000US51710,51,710,D,Renter,Yes,95.1% AMI and above,Black
"Norfolk city, Virginia",0.0,161.0,163.0,05000US51710,51,710,D,Renter,Yes,95.1% AMI and above,Asian
"Norfolk city, Virginia",0.0,161.0,164.0,05000US51710,51,710,D,Renter,Yes,95.1% AMI and above,American Indian
"Norfolk city, Virginia",0.0,161.0,165.0,05000US51710,51,710,D,Renter,Yes,95.1% AMI and above,Pacific Islander
"Norfolk city, Virginia",15.0,24.0,166.0,05000US51710,51,710,D,Renter,Yes,95.1% AMI and above,Hispanic
"Norfolk city, Virginia",0.0,161.0,167.0,05000US51710,51,710,D,Renter,Yes,95.1% AMI and above,Other
"Norfolk city, Virginia",33260.0,1294.0,168.0,05000US51710,51,710,S,Renter,No,All,All
"Norfolk city, Virginia",3555.0,492.0,169.0,05000US51710,51,710,S,Renter,No,30% AMI or less,All
"Norfolk city, Virginia",425.0,178.0,170.0,05000US51710,51,710,D,Renter,No,30% AMI or less,White
"Norfolk city, Virginia",3095.0,473.0,171.0,05000US51710,51,710,D,Renter,No,30% AMI or less,Black
"Norfolk city, Virginia",0.0,161.0,172.0,05000US51710,51,710,D,Renter,No,30% AMI or less,Asian
"Norfolk city, Virginia",0.0,161.0,173.0,05000US51710,51,710,D,Renter,No,30% AMI or less,American Indian
"Norfolk city, Virginia",0.0,161.0,174.0,05000US51710,51,710,D,Renter,No,30% AMI or less,Pacific Islander
"Norfolk city, Virginia",0.0,161.0,175.0,05000US51710,51,710,D,Renter,No,30% AMI or less,Hispanic
"Norfolk city, Virginia",35.0,45.0,176.0,05000US51710,51,710,D,Renter,No,30% AMI or less,Other
"Norfolk city, Virginia",5935.0,814.0,177.0,05000US51710,51,710,S,Renter,No,30.1-50% AMI,All
"Norfolk city, Virginia",1515.0,444.0,178.0,05000US51710,51,710,D,Renter,No,30.1-50% AMI,White
"Norfolk city, Virginia",3930.0,662.0,179.0,05000US51710,51,710,D,Renter,No,30.1-50% AMI,Black
"Norfolk city, Virginia",125.0,75.0,180.0,05000US51710,51,710,D,Renter,No,30.1-50% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,181.0,05000US51710,51,710,D,Renter,No,30.1-50% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,182.0,05000US51710,51,710,D,Renter,No,30.1-50% AMI,Pacific Islander
"Norfolk city, Virginia",210.0,109.0,183.0,05000US51710,51,710,D,Renter,No,30.1-50% AMI,Hispanic
"Norfolk city, Virginia",155.0,100.0,184.0,05000US51710,51,710,D,Renter,No,30.1-50% AMI,Other
"Norfolk city, Virginia",10430.0,824.0,185.0,05000US51710,51,710,S,Renter,No,50.1-80% AMI,All
"Norfolk city, Virginia",3960.0,489.0,186.0,05000US51710,51,710,D,Renter,No,50.1-80% AMI,White
"Norfolk city, Virginia",5760.0,637.0,187.0,05000US51710,51,710,D,Renter,No,50.1-80% AMI,Black
"Norfolk city, Virginia",215.0,114.0,188.0,05000US51710,51,710,D,Renter,No,50.1-80% AMI,Asian
"Norfolk city, Virginia",15.0,26.0,189.0,05000US51710,51,710,D,Renter,No,50.1-80% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,190.0,05000US51710,51,710,D,Renter,No,50.1-80% AMI,Pacific Islander
"Norfolk city, Virginia",290.0,137.0,191.0,05000US51710,51,710,D,Renter,No,50.1-80% AMI,Hispanic
"Norfolk city, Virginia",190.0,142.0,192.0,05000US51710,51,710,D,Renter,No,50.1-80% AMI,Other
"Norfolk city, Virginia",3455.0,619.0,193.0,05000US51710,51,710,S,Renter,No,80.1-95% AMI,All
"Norfolk city, Virginia",1740.0,479.0,194.0,05000US51710,51,710,D,Renter,No,80.1-95% AMI,White
"Norfolk city, Virginia",1245.0,332.0,195.0,05000US51710,51,710,D,Renter,No,80.1-95% AMI,Black
"Norfolk city, Virginia",75.0,93.0,196.0,05000US51710,51,710,D,Renter,No,80.1-95% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,197.0,05000US51710,51,710,D,Renter,No,80.1-95% AMI,American Indian
"Norfolk city, Virginia",35.0,42.0,198.0,05000US51710,51,710,D,Renter,No,80.1-95% AMI,Pacific Islander
"Norfolk city, Virginia",270.0,159.0,199.0,05000US51710,51,710,D,Renter,No,80.1-95% AMI,Hispanic
"Norfolk city, Virginia",95.0,113.0,200.0,05000US51710,51,710,D,Renter,No,80.1-95% AMI,Other
"Norfolk city, Virginia",9885.0,968.0,201.0,05000US51710,51,710,S,Renter,No,95.1% AMI and above,All
"Norfolk city, Virginia",5400.0,652.0,202.0,05000US51710,51,710,D,Renter,No,95.1% AMI and above,White
"Norfolk city, Virginia",3690.0,564.0,203.0,05000US51710,51,710,D,Renter,No,95.1% AMI and above,Black
"Norfolk city, Virginia",175.0,82.0,204.0,05000US51710,51,710,D,Renter,No,95.1% AMI and above,Asian
"Norfolk city, Virginia",25.0,45.0,205.0,05000US51710,51,710,D,Renter,No,95.1% AMI and above,American Indian
"Norfolk city, Virginia",10.0,17.0,206.0,05000US51710,51,710,D,Renter,No,95.1% AMI and above,Pacific Islander
"Norfolk city, Virginia",435.0,176.0,207.0,05000US51710,51,710,D,Renter,No,95.1% AMI and above,Hispanic
"Norfolk city, Virginia",145.0,116.0,208.0,05000US51710,51,710,D,Renter,No,95.1% AMI and above,Other
"Norfolk city, Virginia",2160.0,477.0,209.0,05000US51710,51,710,S,Renter,N/A,All,All
"Norfolk city, Virginia",1280.0,400.0,210.0,05000US51710,51,710,S,Renter,N/A,30% AMI or less,All
"Norfolk city, Virginia",525.0,240.0,211.0,05000US51710,51,710,D,Renter,N/A,30% AMI or less,White
"Norfolk city, Virginia",645.0,255.0,212.0,05000US51710,51,710,D,Renter,N/A,30% AMI or less,Black
"Norfolk city, Virginia",55.0,57.0,213.0,05000US51710,51,710,D,Renter,N/A,30% AMI or less,Asian
"Norfolk city, Virginia",0.0,161.0,214.0,05000US51710,51,710,D,Renter,N/A,30% AMI or less,American Indian
"Norfolk city, Virginia",0.0,161.0,215.0,05000US51710,51,710,D,Renter,N/A,30% AMI or less,Pacific Islander
"Norfolk city, Virginia",35.0,44.0,216.0,05000US51710,51,710,D,Renter,N/A,30% AMI or less,Hispanic
"Norfolk city, Virginia",25.0,30.0,217.0,05000US51710,51,710,D,Renter,N/A,30% AMI or less,Other
"Norfolk city, Virginia",200.0,108.0,218.0,05000US51710,51,710,S,Renter,N/A,30.1-50% AMI,All
"Norfolk city, Virginia",105.0,75.0,219.0,05000US51710,51,710,D,Renter,N/A,30.1-50% AMI,White
"Norfolk city, Virginia",90.0,81.0,220.0,05000US51710,51,710,D,Renter,N/A,30.1-50% AMI,Black
"Norfolk city, Virginia",0.0,161.0,221.0,05000US51710,51,710,D,Renter,N/A,30.1-50% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,222.0,05000US51710,51,710,D,Renter,N/A,30.1-50% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,223.0,05000US51710,51,710,D,Renter,N/A,30.1-50% AMI,Pacific Islander
"Norfolk city, Virginia",0.0,161.0,224.0,05000US51710,51,710,D,Renter,N/A,30.1-50% AMI,Hispanic
"Norfolk city, Virginia",0.0,161.0,225.0,05000US51710,51,710,D,Renter,N/A,30.1-50% AMI,Other
"Norfolk city, Virginia",360.0,207.0,226.0,05000US51710,51,710,S,Renter,N/A,50.1-80% AMI,All
"Norfolk city, Virginia",115.0,107.0,227.0,05000US51710,51,710,D,Renter,N/A,50.1-80% AMI,White
"Norfolk city, Virginia",225.0,177.0,228.0,05000US51710,51,710,D,Renter,N/A,50.1-80% AMI,Black
"Norfolk city, Virginia",0.0,161.0,229.0,05000US51710,51,710,D,Renter,N/A,50.1-80% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,230.0,05000US51710,51,710,D,Renter,N/A,50.1-80% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,231.0,05000US51710,51,710,D,Renter,N/A,50.1-80% AMI,Pacific Islander
"Norfolk city, Virginia",20.0,39.0,232.0,05000US51710,51,710,D,Renter,N/A,50.1-80% AMI,Hispanic
"Norfolk city, Virginia",0.0,161.0,233.0,05000US51710,51,710,D,Renter,N/A,50.1-80% AMI,Other
"Norfolk city, Virginia",60.0,70.0,234.0,05000US51710,51,710,S,Renter,N/A,80.1-95% AMI,All
"Norfolk city, Virginia",25.0,43.0,235.0,05000US51710,51,710,D,Renter,N/A,80.1-95% AMI,White
"Norfolk city, Virginia",35.0,56.0,236.0,05000US51710,51,710,D,Renter,N/A,80.1-95% AMI,Black
"Norfolk city, Virginia",0.0,161.0,237.0,05000US51710,51,710,D,Renter,N/A,80.1-95% AMI,Asian
"Norfolk city, Virginia",0.0,161.0,238.0,05000US51710,51,710,D,Renter,N/A,80.1-95% AMI,American Indian
"Norfolk city, Virginia",0.0,161.0,239.0,05000US51710,51,710,D,Renter,N/A,80.1-95% AMI,Pacific Islander
"Norfolk city, Virginia",0.0,161.0,240.0,05000US51710,51,710,D,Renter,N/A,80.1-95% AMI,Hispanic
