name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"King George County, Virginia",7695.0,321.0,1.0,05000US51099,51,099,T,All,All,All
"King George County, Virginia",5925.0,377.0,2.0,05000US51099,51,099,S,Owner,All,All
"King George County, Virginia",1585.0,283.0,3.0,05000US51099,51,099,S,Owner,2000+,All
"King George County, Virginia",510.0,180.0,4.0,05000US51099,51,099,D,Owner,2000+,Yes
"King George County, Virginia",1075.0,279.0,5.0,05000US51099,51,099,D,Owner,2000+,No
"King George County, Virginia",2745.0,369.0,6.0,05000US51099,51,099,S,Owner,1980 to 1999,All
"King George County, Virginia",325.0,142.0,7.0,05000US51099,51,099,D,Owner,1980 to 1999,Yes
"King George County, Virginia",2420.0,359.0,8.0,05000US51099,51,099,D,Owner,1980 to 1999,No
"King George County, Virginia",990.0,250.0,9.0,05000US51099,51,099,S,Owner,1960 to 1979,All
"King George County, Virginia",80.0,83.0,10.0,05000US51099,51,099,D,Owner,1960 to 1979,Yes
"King George County, Virginia",910.0,245.0,11.0,05000US51099,51,099,D,Owner,1960 to 1979,No
"King George County, Virginia",380.0,137.0,12.0,05000US51099,51,099,S,Owner,1940 to 1959,All
"King George County, Virginia",0.0,161.0,13.0,05000US51099,51,099,D,Owner,1940 to 1959,Yes
"King George County, Virginia",380.0,137.0,14.0,05000US51099,51,099,D,Owner,1940 to 1959,No
"King George County, Virginia",225.0,155.0,15.0,05000US51099,51,099,S,Owner,1939-,All
"King George County, Virginia",0.0,161.0,16.0,05000US51099,51,099,D,Owner,1939-,Yes
"King George County, Virginia",225.0,155.0,17.0,05000US51099,51,099,D,Owner,1939-,No
"King George County, Virginia",1765.0,318.0,18.0,05000US51099,51,099,S,Renter,All,All
"King George County, Virginia",265.0,145.0,19.0,05000US51099,51,099,S,Renter,2000+,All
"King George County, Virginia",45.0,54.0,20.0,05000US51099,51,099,D,Renter,2000+,Yes
"King George County, Virginia",220.0,124.0,21.0,05000US51099,51,099,D,Renter,2000+,No
"King George County, Virginia",570.0,228.0,22.0,05000US51099,51,099,S,Renter,1980 to 1999,All
"King George County, Virginia",260.0,181.0,23.0,05000US51099,51,099,D,Renter,1980 to 1999,Yes
"King George County, Virginia",315.0,168.0,24.0,05000US51099,51,099,D,Renter,1980 to 1999,No
"King George County, Virginia",430.0,146.0,25.0,05000US51099,51,099,S,Renter,1960 to 1979,All
"King George County, Virginia",115.0,58.0,26.0,05000US51099,51,099,D,Renter,1960 to 1979,Yes
"King George County, Virginia",320.0,137.0,27.0,05000US51099,51,099,D,Renter,1960 to 1979,No
"King George County, Virginia",290.0,168.0,28.0,05000US51099,51,099,S,Renter,1940 to 1959,All
"King George County, Virginia",175.0,156.0,29.0,05000US51099,51,099,D,Renter,1940 to 1959,Yes
"King George County, Virginia",115.0,77.0,30.0,05000US51099,51,099,D,Renter,1940 to 1959,No
"King George County, Virginia",205.0,117.0,31.0,05000US51099,51,099,S,Renter,1939-,All
"King George County, Virginia",90.0,78.0,32.0,05000US51099,51,099,D,Renter,1939-,Yes
"King George County, Virginia",115.0,90.0,33.0,05000US51099,51,099,D,Renter,1939-,No
