name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Suffolk city, Virginia",29860.0,431.0,1.0,05000US51800,51,800,T,All,All,All
"Suffolk city, Virginia",21285.0,618.0,2.0,05000US51800,51,800,S,Owner,All,All
"Suffolk city, Virginia",5210.0,447.0,3.0,05000US51800,51,800,S,Owner,2000+,All
"Suffolk city, Virginia",1535.0,348.0,4.0,05000US51800,51,800,D,Owner,2000+,Yes
"Suffolk city, Virginia",3675.0,373.0,5.0,05000US51800,51,800,D,Owner,2000+,No
"Suffolk city, Virginia",7630.0,666.0,6.0,05000US51800,51,800,S,Owner,1980 to 1999,All
"Suffolk city, Virginia",1660.0,477.0,7.0,05000US51800,51,800,D,Owner,1980 to 1999,Yes
"Suffolk city, Virginia",5970.0,516.0,8.0,05000US51800,51,800,D,Owner,1980 to 1999,No
"Suffolk city, Virginia",4890.0,540.0,9.0,05000US51800,51,800,S,Owner,1960 to 1979,All
"Suffolk city, Virginia",435.0,198.0,10.0,05000US51800,51,800,D,Owner,1960 to 1979,Yes
"Suffolk city, Virginia",4455.0,498.0,11.0,05000US51800,51,800,D,Owner,1960 to 1979,No
"Suffolk city, Virginia",2410.0,427.0,12.0,05000US51800,51,800,S,Owner,1940 to 1959,All
"Suffolk city, Virginia",535.0,246.0,13.0,05000US51800,51,800,D,Owner,1940 to 1959,Yes
"Suffolk city, Virginia",1875.0,317.0,14.0,05000US51800,51,800,D,Owner,1940 to 1959,No
"Suffolk city, Virginia",1145.0,303.0,15.0,05000US51800,51,800,S,Owner,1939-,All
"Suffolk city, Virginia",145.0,86.0,16.0,05000US51800,51,800,D,Owner,1939-,Yes
"Suffolk city, Virginia",995.0,266.0,17.0,05000US51800,51,800,D,Owner,1939-,No
"Suffolk city, Virginia",8570.0,698.0,18.0,05000US51800,51,800,S,Renter,All,All
"Suffolk city, Virginia",1440.0,405.0,19.0,05000US51800,51,800,S,Renter,2000+,All
"Suffolk city, Virginia",510.0,281.0,20.0,05000US51800,51,800,D,Renter,2000+,Yes
"Suffolk city, Virginia",930.0,283.0,21.0,05000US51800,51,800,D,Renter,2000+,No
"Suffolk city, Virginia",2555.0,461.0,22.0,05000US51800,51,800,S,Renter,1980 to 1999,All
"Suffolk city, Virginia",1195.0,362.0,23.0,05000US51800,51,800,D,Renter,1980 to 1999,Yes
"Suffolk city, Virginia",1360.0,347.0,24.0,05000US51800,51,800,D,Renter,1980 to 1999,No
"Suffolk city, Virginia",2120.0,469.0,25.0,05000US51800,51,800,S,Renter,1960 to 1979,All
"Suffolk city, Virginia",365.0,166.0,26.0,05000US51800,51,800,D,Renter,1960 to 1979,Yes
"Suffolk city, Virginia",1750.0,431.0,27.0,05000US51800,51,800,D,Renter,1960 to 1979,No
"Suffolk city, Virginia",1455.0,440.0,28.0,05000US51800,51,800,S,Renter,1940 to 1959,All
"Suffolk city, Virginia",525.0,285.0,29.0,05000US51800,51,800,D,Renter,1940 to 1959,Yes
"Suffolk city, Virginia",930.0,282.0,30.0,05000US51800,51,800,D,Renter,1940 to 1959,No
"Suffolk city, Virginia",1000.0,337.0,31.0,05000US51800,51,800,S,Renter,1939-,All
"Suffolk city, Virginia",195.0,118.0,32.0,05000US51800,51,800,D,Renter,1939-,Yes
"Suffolk city, Virginia",810.0,288.0,33.0,05000US51800,51,800,D,Renter,1939-,No
