name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Pulaski County, Virginia",14885.0,484.0,1.0,05000US51155,51,155,T,All,All,All
"Pulaski County, Virginia",10650.0,581.0,2.0,05000US51155,51,155,S,Owner,All,All
"Pulaski County, Virginia",670.0,217.0,3.0,05000US51155,51,155,S,Owner,2000+,All
"Pulaski County, Virginia",245.0,157.0,4.0,05000US51155,51,155,D,Owner,2000+,Yes
"Pulaski County, Virginia",425.0,169.0,5.0,05000US51155,51,155,D,Owner,2000+,No
"Pulaski County, Virginia",2890.0,526.0,6.0,05000US51155,51,155,S,Owner,1980 to 1999,All
"Pulaski County, Virginia",470.0,192.0,7.0,05000US51155,51,155,D,Owner,1980 to 1999,Yes
"Pulaski County, Virginia",2425.0,473.0,8.0,05000US51155,51,155,D,Owner,1980 to 1999,No
"Pulaski County, Virginia",3705.0,453.0,9.0,05000US51155,51,155,S,Owner,1960 to 1979,All
"Pulaski County, Virginia",285.0,126.0,10.0,05000US51155,51,155,D,Owner,1960 to 1979,Yes
"Pulaski County, Virginia",3420.0,457.0,11.0,05000US51155,51,155,D,Owner,1960 to 1979,No
"Pulaski County, Virginia",2200.0,329.0,12.0,05000US51155,51,155,S,Owner,1940 to 1959,All
"Pulaski County, Virginia",175.0,136.0,13.0,05000US51155,51,155,D,Owner,1940 to 1959,Yes
"Pulaski County, Virginia",2025.0,297.0,14.0,05000US51155,51,155,D,Owner,1940 to 1959,No
"Pulaski County, Virginia",1185.0,265.0,15.0,05000US51155,51,155,S,Owner,1939-,All
"Pulaski County, Virginia",85.0,67.0,16.0,05000US51155,51,155,D,Owner,1939-,Yes
"Pulaski County, Virginia",1100.0,261.0,17.0,05000US51155,51,155,D,Owner,1939-,No
"Pulaski County, Virginia",4235.0,635.0,18.0,05000US51155,51,155,S,Renter,All,All
"Pulaski County, Virginia",195.0,123.0,19.0,05000US51155,51,155,S,Renter,2000+,All
"Pulaski County, Virginia",40.0,69.0,20.0,05000US51155,51,155,D,Renter,2000+,Yes
"Pulaski County, Virginia",155.0,104.0,21.0,05000US51155,51,155,D,Renter,2000+,No
"Pulaski County, Virginia",1030.0,315.0,22.0,05000US51155,51,155,S,Renter,1980 to 1999,All
"Pulaski County, Virginia",130.0,112.0,23.0,05000US51155,51,155,D,Renter,1980 to 1999,Yes
"Pulaski County, Virginia",900.0,293.0,24.0,05000US51155,51,155,D,Renter,1980 to 1999,No
"Pulaski County, Virginia",1385.0,342.0,25.0,05000US51155,51,155,S,Renter,1960 to 1979,All
"Pulaski County, Virginia",215.0,143.0,26.0,05000US51155,51,155,D,Renter,1960 to 1979,Yes
"Pulaski County, Virginia",1170.0,315.0,27.0,05000US51155,51,155,D,Renter,1960 to 1979,No
"Pulaski County, Virginia",950.0,333.0,28.0,05000US51155,51,155,S,Renter,1940 to 1959,All
"Pulaski County, Virginia",65.0,78.0,29.0,05000US51155,51,155,D,Renter,1940 to 1959,Yes
"Pulaski County, Virginia",885.0,328.0,30.0,05000US51155,51,155,D,Renter,1940 to 1959,No
"Pulaski County, Virginia",670.0,296.0,31.0,05000US51155,51,155,S,Renter,1939-,All
"Pulaski County, Virginia",0.0,161.0,32.0,05000US51155,51,155,D,Renter,1939-,Yes
"Pulaski County, Virginia",670.0,296.0,33.0,05000US51155,51,155,D,Renter,1939-,No
