name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Augusta County, Virginia",27370.0,424.0,1.0,05000US51015,51,015,T,All,All,All
"Augusta County, Virginia",21725.0,665.0,2.0,05000US51015,51,015,S,Owner,All,All
"Augusta County, Virginia",1125.0,267.0,3.0,05000US51015,51,015,S,Owner,2000+,All
"Augusta County, Virginia",385.0,180.0,4.0,05000US51015,51,015,D,Owner,2000+,Yes
"Augusta County, Virginia",740.0,212.0,5.0,05000US51015,51,015,D,Owner,2000+,No
"Augusta County, Virginia",8995.0,718.0,6.0,05000US51015,51,015,S,Owner,1980 to 1999,All
"Augusta County, Virginia",1350.0,368.0,7.0,05000US51015,51,015,D,Owner,1980 to 1999,Yes
"Augusta County, Virginia",7645.0,699.0,8.0,05000US51015,51,015,D,Owner,1980 to 1999,No
"Augusta County, Virginia",6780.0,655.0,9.0,05000US51015,51,015,S,Owner,1960 to 1979,All
"Augusta County, Virginia",770.0,246.0,10.0,05000US51015,51,015,D,Owner,1960 to 1979,Yes
"Augusta County, Virginia",6005.0,652.0,11.0,05000US51015,51,015,D,Owner,1960 to 1979,No
"Augusta County, Virginia",2255.0,327.0,12.0,05000US51015,51,015,S,Owner,1940 to 1959,All
"Augusta County, Virginia",195.0,135.0,13.0,05000US51015,51,015,D,Owner,1940 to 1959,Yes
"Augusta County, Virginia",2060.0,330.0,14.0,05000US51015,51,015,D,Owner,1940 to 1959,No
"Augusta County, Virginia",2575.0,438.0,15.0,05000US51015,51,015,S,Owner,1939-,All
"Augusta County, Virginia",330.0,211.0,16.0,05000US51015,51,015,D,Owner,1939-,Yes
"Augusta County, Virginia",2245.0,375.0,17.0,05000US51015,51,015,D,Owner,1939-,No
"Augusta County, Virginia",5640.0,669.0,18.0,05000US51015,51,015,S,Renter,All,All
"Augusta County, Virginia",140.0,100.0,19.0,05000US51015,51,015,S,Renter,2000+,All
"Augusta County, Virginia",15.0,31.0,20.0,05000US51015,51,015,D,Renter,2000+,Yes
"Augusta County, Virginia",120.0,96.0,21.0,05000US51015,51,015,D,Renter,2000+,No
"Augusta County, Virginia",1735.0,494.0,22.0,05000US51015,51,015,S,Renter,1980 to 1999,All
"Augusta County, Virginia",610.0,359.0,23.0,05000US51015,51,015,D,Renter,1980 to 1999,Yes
"Augusta County, Virginia",1120.0,338.0,24.0,05000US51015,51,015,D,Renter,1980 to 1999,No
"Augusta County, Virginia",1620.0,375.0,25.0,05000US51015,51,015,S,Renter,1960 to 1979,All
"Augusta County, Virginia",245.0,171.0,26.0,05000US51015,51,015,D,Renter,1960 to 1979,Yes
"Augusta County, Virginia",1370.0,354.0,27.0,05000US51015,51,015,D,Renter,1960 to 1979,No
"Augusta County, Virginia",1090.0,347.0,28.0,05000US51015,51,015,S,Renter,1940 to 1959,All
"Augusta County, Virginia",270.0,224.0,29.0,05000US51015,51,015,D,Renter,1940 to 1959,Yes
"Augusta County, Virginia",820.0,305.0,30.0,05000US51015,51,015,D,Renter,1940 to 1959,No
"Augusta County, Virginia",1060.0,319.0,31.0,05000US51015,51,015,S,Renter,1939-,All
"Augusta County, Virginia",230.0,159.0,32.0,05000US51015,51,015,D,Renter,1939-,Yes
"Augusta County, Virginia",830.0,298.0,33.0,05000US51015,51,015,D,Renter,1939-,No
