name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Hanover County, Virginia",35485.0,484.0,1.0,05000US51085,51,085,T,All,All,All
"Hanover County, Virginia",29775.0,594.0,2.0,05000US51085,51,085,S,Owner,All,All
"Hanover County, Virginia",4180.0,468.0,3.0,05000US51085,51,085,S,Owner,2000+,All
"Hanover County, Virginia",1495.0,338.0,4.0,05000US51085,51,085,D,Owner,2000+,Yes
"Hanover County, Virginia",2690.0,431.0,5.0,05000US51085,51,085,D,Owner,2000+,No
"Hanover County, Virginia",14375.0,761.0,6.0,05000US51085,51,085,S,Owner,1980 to 1999,All
"Hanover County, Virginia",2420.0,373.0,7.0,05000US51085,51,085,D,Owner,1980 to 1999,Yes
"Hanover County, Virginia",11955.0,687.0,8.0,05000US51085,51,085,D,Owner,1980 to 1999,No
"Hanover County, Virginia",7120.0,556.0,9.0,05000US51085,51,085,S,Owner,1960 to 1979,All
"Hanover County, Virginia",490.0,189.0,10.0,05000US51085,51,085,D,Owner,1960 to 1979,Yes
"Hanover County, Virginia",6630.0,537.0,11.0,05000US51085,51,085,D,Owner,1960 to 1979,No
"Hanover County, Virginia",2620.0,438.0,12.0,05000US51085,51,085,S,Owner,1940 to 1959,All
"Hanover County, Virginia",245.0,168.0,13.0,05000US51085,51,085,D,Owner,1940 to 1959,Yes
"Hanover County, Virginia",2370.0,454.0,14.0,05000US51085,51,085,D,Owner,1940 to 1959,No
"Hanover County, Virginia",1480.0,319.0,15.0,05000US51085,51,085,S,Owner,1939-,All
"Hanover County, Virginia",200.0,109.0,16.0,05000US51085,51,085,D,Owner,1939-,Yes
"Hanover County, Virginia",1280.0,303.0,17.0,05000US51085,51,085,D,Owner,1939-,No
"Hanover County, Virginia",5705.0,551.0,18.0,05000US51085,51,085,S,Renter,All,All
"Hanover County, Virginia",460.0,178.0,19.0,05000US51085,51,085,S,Renter,2000+,All
"Hanover County, Virginia",140.0,128.0,20.0,05000US51085,51,085,D,Renter,2000+,Yes
"Hanover County, Virginia",320.0,140.0,21.0,05000US51085,51,085,D,Renter,2000+,No
"Hanover County, Virginia",2395.0,448.0,22.0,05000US51085,51,085,S,Renter,1980 to 1999,All
"Hanover County, Virginia",725.0,279.0,23.0,05000US51085,51,085,D,Renter,1980 to 1999,Yes
"Hanover County, Virginia",1670.0,394.0,24.0,05000US51085,51,085,D,Renter,1980 to 1999,No
"Hanover County, Virginia",1575.0,393.0,25.0,05000US51085,51,085,S,Renter,1960 to 1979,All
"Hanover County, Virginia",190.0,126.0,26.0,05000US51085,51,085,D,Renter,1960 to 1979,Yes
"Hanover County, Virginia",1385.0,361.0,27.0,05000US51085,51,085,D,Renter,1960 to 1979,No
"Hanover County, Virginia",970.0,258.0,28.0,05000US51085,51,085,S,Renter,1940 to 1959,All
"Hanover County, Virginia",150.0,135.0,29.0,05000US51085,51,085,D,Renter,1940 to 1959,Yes
"Hanover County, Virginia",820.0,223.0,30.0,05000US51085,51,085,D,Renter,1940 to 1959,No
"Hanover County, Virginia",310.0,143.0,31.0,05000US51085,51,085,S,Renter,1939-,All
"Hanover County, Virginia",40.0,45.0,32.0,05000US51085,51,085,D,Renter,1939-,Yes
"Hanover County, Virginia",270.0,138.0,33.0,05000US51085,51,085,D,Renter,1939-,No
