name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Henrico County, Virginia",116620.0,1288.0,1.0,05000US51087,51,087,T,All,All,All
"Henrico County, Virginia",78365.0,1269.0,2.0,05000US51087,51,087,S,Owner,All,All
"Henrico County, Virginia",9750.0,660.0,3.0,05000US51087,51,087,S,Owner,2000+,All
"Henrico County, Virginia",2550.0,436.0,4.0,05000US51087,51,087,D,Owner,2000+,Yes
"Henrico County, Virginia",7200.0,590.0,5.0,05000US51087,51,087,D,Owner,2000+,No
"Henrico County, Virginia",30075.0,1087.0,6.0,05000US51087,51,087,S,Owner,1980 to 1999,All
"Henrico County, Virginia",5895.0,611.0,7.0,05000US51087,51,087,D,Owner,1980 to 1999,Yes
"Henrico County, Virginia",24180.0,1017.0,8.0,05000US51087,51,087,D,Owner,1980 to 1999,No
"Henrico County, Virginia",19345.0,911.0,9.0,05000US51087,51,087,S,Owner,1960 to 1979,All
"Henrico County, Virginia",1620.0,416.0,10.0,05000US51087,51,087,D,Owner,1960 to 1979,Yes
"Henrico County, Virginia",17730.0,865.0,11.0,05000US51087,51,087,D,Owner,1960 to 1979,No
"Henrico County, Virginia",16595.0,999.0,12.0,05000US51087,51,087,S,Owner,1940 to 1959,All
"Henrico County, Virginia",1810.0,370.0,13.0,05000US51087,51,087,D,Owner,1940 to 1959,Yes
"Henrico County, Virginia",14785.0,925.0,14.0,05000US51087,51,087,D,Owner,1940 to 1959,No
"Henrico County, Virginia",2600.0,431.0,15.0,05000US51087,51,087,S,Owner,1939-,All
"Henrico County, Virginia",215.0,106.0,16.0,05000US51087,51,087,D,Owner,1939-,Yes
"Henrico County, Virginia",2380.0,419.0,17.0,05000US51087,51,087,D,Owner,1939-,No
"Henrico County, Virginia",38255.0,1520.0,18.0,05000US51087,51,087,S,Renter,All,All
"Henrico County, Virginia",4630.0,510.0,19.0,05000US51087,51,087,S,Renter,2000+,All
"Henrico County, Virginia",935.0,279.0,20.0,05000US51087,51,087,D,Renter,2000+,Yes
"Henrico County, Virginia",3700.0,494.0,21.0,05000US51087,51,087,D,Renter,2000+,No
"Henrico County, Virginia",13555.0,988.0,22.0,05000US51087,51,087,S,Renter,1980 to 1999,All
"Henrico County, Virginia",2340.0,581.0,23.0,05000US51087,51,087,D,Renter,1980 to 1999,Yes
"Henrico County, Virginia",11215.0,857.0,24.0,05000US51087,51,087,D,Renter,1980 to 1999,No
"Henrico County, Virginia",14305.0,1037.0,25.0,05000US51087,51,087,S,Renter,1960 to 1979,All
"Henrico County, Virginia",3255.0,608.0,26.0,05000US51087,51,087,D,Renter,1960 to 1979,Yes
"Henrico County, Virginia",11055.0,847.0,27.0,05000US51087,51,087,D,Renter,1960 to 1979,No
"Henrico County, Virginia",5160.0,702.0,28.0,05000US51087,51,087,S,Renter,1940 to 1959,All
"Henrico County, Virginia",895.0,322.0,29.0,05000US51087,51,087,D,Renter,1940 to 1959,Yes
"Henrico County, Virginia",4260.0,649.0,30.0,05000US51087,51,087,D,Renter,1940 to 1959,No
"Henrico County, Virginia",600.0,278.0,31.0,05000US51087,51,087,S,Renter,1939-,All
"Henrico County, Virginia",180.0,162.0,32.0,05000US51087,51,087,D,Renter,1939-,Yes
"Henrico County, Virginia",425.0,191.0,33.0,05000US51087,51,087,D,Renter,1939-,No
