name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Hampton city, Virginia",54650.0,823.0,1.0,05000US51650,51,650,T,All,All,All
"Hampton city, Virginia",33030.0,1005.0,2.0,05000US51650,51,650,S,Owner,All,All
"Hampton city, Virginia",1520.0,318.0,3.0,05000US51650,51,650,S,Owner,2000+,All
"Hampton city, Virginia",535.0,181.0,4.0,05000US51650,51,650,D,Owner,2000+,Yes
"Hampton city, Virginia",985.0,269.0,5.0,05000US51650,51,650,D,Owner,2000+,No
"Hampton city, Virginia",9275.0,695.0,6.0,05000US51650,51,650,S,Owner,1980 to 1999,All
"Hampton city, Virginia",1315.0,336.0,7.0,05000US51650,51,650,D,Owner,1980 to 1999,Yes
"Hampton city, Virginia",7960.0,648.0,8.0,05000US51650,51,650,D,Owner,1980 to 1999,No
"Hampton city, Virginia",11355.0,680.0,9.0,05000US51650,51,650,S,Owner,1960 to 1979,All
"Hampton city, Virginia",1170.0,334.0,10.0,05000US51650,51,650,D,Owner,1960 to 1979,Yes
"Hampton city, Virginia",10185.0,639.0,11.0,05000US51650,51,650,D,Owner,1960 to 1979,No
"Hampton city, Virginia",8705.0,667.0,12.0,05000US51650,51,650,S,Owner,1940 to 1959,All
"Hampton city, Virginia",1270.0,276.0,13.0,05000US51650,51,650,D,Owner,1940 to 1959,Yes
"Hampton city, Virginia",7430.0,624.0,14.0,05000US51650,51,650,D,Owner,1940 to 1959,No
"Hampton city, Virginia",2180.0,360.0,15.0,05000US51650,51,650,S,Owner,1939-,All
"Hampton city, Virginia",330.0,181.0,16.0,05000US51650,51,650,D,Owner,1939-,Yes
"Hampton city, Virginia",1850.0,329.0,17.0,05000US51650,51,650,D,Owner,1939-,No
"Hampton city, Virginia",21620.0,1063.0,18.0,05000US51650,51,650,S,Renter,All,All
"Hampton city, Virginia",1075.0,337.0,19.0,05000US51650,51,650,S,Renter,2000+,All
"Hampton city, Virginia",35.0,47.0,20.0,05000US51650,51,650,D,Renter,2000+,Yes
"Hampton city, Virginia",1040.0,329.0,21.0,05000US51650,51,650,D,Renter,2000+,No
"Hampton city, Virginia",6260.0,838.0,22.0,05000US51650,51,650,S,Renter,1980 to 1999,All
"Hampton city, Virginia",1230.0,337.0,23.0,05000US51650,51,650,D,Renter,1980 to 1999,Yes
"Hampton city, Virginia",5030.0,744.0,24.0,05000US51650,51,650,D,Renter,1980 to 1999,No
"Hampton city, Virginia",8935.0,887.0,25.0,05000US51650,51,650,S,Renter,1960 to 1979,All
"Hampton city, Virginia",1650.0,376.0,26.0,05000US51650,51,650,D,Renter,1960 to 1979,Yes
"Hampton city, Virginia",7285.0,848.0,27.0,05000US51650,51,650,D,Renter,1960 to 1979,No
"Hampton city, Virginia",4015.0,509.0,28.0,05000US51650,51,650,S,Renter,1940 to 1959,All
"Hampton city, Virginia",595.0,202.0,29.0,05000US51650,51,650,D,Renter,1940 to 1959,Yes
"Hampton city, Virginia",3420.0,487.0,30.0,05000US51650,51,650,D,Renter,1940 to 1959,No
"Hampton city, Virginia",1330.0,371.0,31.0,05000US51650,51,650,S,Renter,1939-,All
"Hampton city, Virginia",260.0,147.0,32.0,05000US51650,51,650,D,Renter,1939-,Yes
"Hampton city, Virginia",1070.0,338.0,33.0,05000US51650,51,650,D,Renter,1939-,No
