name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Carroll County, Virginia",12745.0,543.0,1.0,05000US51035,51,035,T,All,All,All
"Carroll County, Virginia",9410.0,459.0,2.0,05000US51035,51,035,S,Owner,All,All
"Carroll County, Virginia",460.0,216.0,3.0,05000US51035,51,035,S,Owner,2000+,All
"Carroll County, Virginia",155.0,112.0,4.0,05000US51035,51,035,D,Owner,2000+,Yes
"Carroll County, Virginia",300.0,168.0,5.0,05000US51035,51,035,D,Owner,2000+,No
"Carroll County, Virginia",3275.0,517.0,6.0,05000US51035,51,035,S,Owner,1980 to 1999,All
"Carroll County, Virginia",360.0,204.0,7.0,05000US51035,51,035,D,Owner,1980 to 1999,Yes
"Carroll County, Virginia",2915.0,472.0,8.0,05000US51035,51,035,D,Owner,1980 to 1999,No
"Carroll County, Virginia",3320.0,442.0,9.0,05000US51035,51,035,S,Owner,1960 to 1979,All
"Carroll County, Virginia",335.0,188.0,10.0,05000US51035,51,035,D,Owner,1960 to 1979,Yes
"Carroll County, Virginia",2980.0,430.0,11.0,05000US51035,51,035,D,Owner,1960 to 1979,No
"Carroll County, Virginia",1695.0,300.0,12.0,05000US51035,51,035,S,Owner,1940 to 1959,All
"Carroll County, Virginia",45.0,61.0,13.0,05000US51035,51,035,D,Owner,1940 to 1959,Yes
"Carroll County, Virginia",1645.0,297.0,14.0,05000US51035,51,035,D,Owner,1940 to 1959,No
"Carroll County, Virginia",665.0,288.0,15.0,05000US51035,51,035,S,Owner,1939-,All
"Carroll County, Virginia",55.0,103.0,16.0,05000US51035,51,035,D,Owner,1939-,Yes
"Carroll County, Virginia",605.0,259.0,17.0,05000US51035,51,035,D,Owner,1939-,No
"Carroll County, Virginia",3335.0,503.0,18.0,05000US51035,51,035,S,Renter,All,All
"Carroll County, Virginia",0.0,161.0,19.0,05000US51035,51,035,S,Renter,2000+,All
"Carroll County, Virginia",0.0,161.0,20.0,05000US51035,51,035,D,Renter,2000+,Yes
"Carroll County, Virginia",0.0,161.0,21.0,05000US51035,51,035,D,Renter,2000+,No
"Carroll County, Virginia",1070.0,314.0,22.0,05000US51035,51,035,S,Renter,1980 to 1999,All
"Carroll County, Virginia",280.0,212.0,23.0,05000US51035,51,035,D,Renter,1980 to 1999,Yes
"Carroll County, Virginia",795.0,239.0,24.0,05000US51035,51,035,D,Renter,1980 to 1999,No
"Carroll County, Virginia",1180.0,392.0,25.0,05000US51035,51,035,S,Renter,1960 to 1979,All
"Carroll County, Virginia",405.0,309.0,26.0,05000US51035,51,035,D,Renter,1960 to 1979,Yes
"Carroll County, Virginia",770.0,277.0,27.0,05000US51035,51,035,D,Renter,1960 to 1979,No
"Carroll County, Virginia",795.0,329.0,28.0,05000US51035,51,035,S,Renter,1940 to 1959,All
"Carroll County, Virginia",65.0,86.0,29.0,05000US51035,51,035,D,Renter,1940 to 1959,Yes
"Carroll County, Virginia",730.0,327.0,30.0,05000US51035,51,035,D,Renter,1940 to 1959,No
"Carroll County, Virginia",290.0,180.0,31.0,05000US51035,51,035,S,Renter,1939-,All
"Carroll County, Virginia",75.0,122.0,32.0,05000US51035,51,035,D,Renter,1939-,Yes
"Carroll County, Virginia",215.0,128.0,33.0,05000US51035,51,035,D,Renter,1939-,No
