name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Scott County, Virginia",10055.0,307.0,1.0,05000US51169,51,169,T,All,All,All
"Scott County, Virginia",7620.0,353.0,2.0,05000US51169,51,169,S,Owner,All,All
"Scott County, Virginia",350.0,172.0,3.0,05000US51169,51,169,S,Owner,2000+,All
"Scott County, Virginia",100.0,103.0,4.0,05000US51169,51,169,D,Owner,2000+,Yes
"Scott County, Virginia",250.0,122.0,5.0,05000US51169,51,169,D,Owner,2000+,No
"Scott County, Virginia",2250.0,359.0,6.0,05000US51169,51,169,S,Owner,1980 to 1999,All
"Scott County, Virginia",245.0,132.0,7.0,05000US51169,51,169,D,Owner,1980 to 1999,Yes
"Scott County, Virginia",2005.0,357.0,8.0,05000US51169,51,169,D,Owner,1980 to 1999,No
"Scott County, Virginia",2350.0,294.0,9.0,05000US51169,51,169,S,Owner,1960 to 1979,All
"Scott County, Virginia",205.0,157.0,10.0,05000US51169,51,169,D,Owner,1960 to 1979,Yes
"Scott County, Virginia",2145.0,269.0,11.0,05000US51169,51,169,D,Owner,1960 to 1979,No
"Scott County, Virginia",1535.0,307.0,12.0,05000US51169,51,169,S,Owner,1940 to 1959,All
"Scott County, Virginia",170.0,128.0,13.0,05000US51169,51,169,D,Owner,1940 to 1959,Yes
"Scott County, Virginia",1365.0,274.0,14.0,05000US51169,51,169,D,Owner,1940 to 1959,No
"Scott County, Virginia",1130.0,238.0,15.0,05000US51169,51,169,S,Owner,1939-,All
"Scott County, Virginia",170.0,138.0,16.0,05000US51169,51,169,D,Owner,1939-,Yes
"Scott County, Virginia",965.0,217.0,17.0,05000US51169,51,169,D,Owner,1939-,No
"Scott County, Virginia",2435.0,402.0,18.0,05000US51169,51,169,S,Renter,All,All
"Scott County, Virginia",40.0,53.0,19.0,05000US51169,51,169,S,Renter,2000+,All
"Scott County, Virginia",10.0,15.0,20.0,05000US51169,51,169,D,Renter,2000+,Yes
"Scott County, Virginia",30.0,50.0,21.0,05000US51169,51,169,D,Renter,2000+,No
"Scott County, Virginia",990.0,287.0,22.0,05000US51169,51,169,S,Renter,1980 to 1999,All
"Scott County, Virginia",355.0,177.0,23.0,05000US51169,51,169,D,Renter,1980 to 1999,Yes
"Scott County, Virginia",635.0,279.0,24.0,05000US51169,51,169,D,Renter,1980 to 1999,No
"Scott County, Virginia",695.0,221.0,25.0,05000US51169,51,169,S,Renter,1960 to 1979,All
"Scott County, Virginia",175.0,124.0,26.0,05000US51169,51,169,D,Renter,1960 to 1979,Yes
"Scott County, Virginia",520.0,175.0,27.0,05000US51169,51,169,D,Renter,1960 to 1979,No
"Scott County, Virginia",425.0,164.0,28.0,05000US51169,51,169,S,Renter,1940 to 1959,All
"Scott County, Virginia",130.0,115.0,29.0,05000US51169,51,169,D,Renter,1940 to 1959,Yes
"Scott County, Virginia",295.0,119.0,30.0,05000US51169,51,169,D,Renter,1940 to 1959,No
"Scott County, Virginia",285.0,189.0,31.0,05000US51169,51,169,S,Renter,1939-,All
"Scott County, Virginia",150.0,166.0,32.0,05000US51169,51,169,D,Renter,1939-,Yes
"Scott County, Virginia",130.0,97.0,33.0,05000US51169,51,169,D,Renter,1939-,No
