name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Powhatan County, Virginia",8075.0,327.0,1.0,05000US51145,51,145,T,All,All,All
"Powhatan County, Virginia",7290.0,406.0,2.0,05000US51145,51,145,S,Owner,All,All
"Powhatan County, Virginia",1665.0,337.0,3.0,05000US51145,51,145,S,Owner,2000+,All
"Powhatan County, Virginia",270.0,133.0,4.0,05000US51145,51,145,D,Owner,2000+,Yes
"Powhatan County, Virginia",1395.0,313.0,5.0,05000US51145,51,145,D,Owner,2000+,No
"Powhatan County, Virginia",3265.0,415.0,6.0,05000US51145,51,145,S,Owner,1980 to 1999,All
"Powhatan County, Virginia",675.0,224.0,7.0,05000US51145,51,145,D,Owner,1980 to 1999,Yes
"Powhatan County, Virginia",2590.0,360.0,8.0,05000US51145,51,145,D,Owner,1980 to 1999,No
"Powhatan County, Virginia",1925.0,385.0,9.0,05000US51145,51,145,S,Owner,1960 to 1979,All
"Powhatan County, Virginia",360.0,234.0,10.0,05000US51145,51,145,D,Owner,1960 to 1979,Yes
"Powhatan County, Virginia",1565.0,333.0,11.0,05000US51145,51,145,D,Owner,1960 to 1979,No
"Powhatan County, Virginia",400.0,180.0,12.0,05000US51145,51,145,S,Owner,1940 to 1959,All
"Powhatan County, Virginia",30.0,34.0,13.0,05000US51145,51,145,D,Owner,1940 to 1959,Yes
"Powhatan County, Virginia",375.0,183.0,14.0,05000US51145,51,145,D,Owner,1940 to 1959,No
"Powhatan County, Virginia",35.0,43.0,15.0,05000US51145,51,145,S,Owner,1939-,All
"Powhatan County, Virginia",4.0,9.0,16.0,05000US51145,51,145,D,Owner,1939-,Yes
"Powhatan County, Virginia",35.0,39.0,17.0,05000US51145,51,145,D,Owner,1939-,No
"Powhatan County, Virginia",785.0,287.0,18.0,05000US51145,51,145,S,Renter,All,All
"Powhatan County, Virginia",65.0,89.0,19.0,05000US51145,51,145,S,Renter,2000+,All
"Powhatan County, Virginia",10.0,17.0,20.0,05000US51145,51,145,D,Renter,2000+,Yes
"Powhatan County, Virginia",55.0,86.0,21.0,05000US51145,51,145,D,Renter,2000+,No
"Powhatan County, Virginia",220.0,145.0,22.0,05000US51145,51,145,S,Renter,1980 to 1999,All
"Powhatan County, Virginia",195.0,139.0,23.0,05000US51145,51,145,D,Renter,1980 to 1999,Yes
"Powhatan County, Virginia",25.0,38.0,24.0,05000US51145,51,145,D,Renter,1980 to 1999,No
"Powhatan County, Virginia",385.0,214.0,25.0,05000US51145,51,145,S,Renter,1960 to 1979,All
"Powhatan County, Virginia",235.0,192.0,26.0,05000US51145,51,145,D,Renter,1960 to 1979,Yes
"Powhatan County, Virginia",145.0,116.0,27.0,05000US51145,51,145,D,Renter,1960 to 1979,No
"Powhatan County, Virginia",60.0,60.0,28.0,05000US51145,51,145,S,Renter,1940 to 1959,All
"Powhatan County, Virginia",0.0,161.0,29.0,05000US51145,51,145,D,Renter,1940 to 1959,Yes
"Powhatan County, Virginia",60.0,60.0,30.0,05000US51145,51,145,D,Renter,1940 to 1959,No
"Powhatan County, Virginia",55.0,65.0,31.0,05000US51145,51,145,S,Renter,1939-,All
"Powhatan County, Virginia",30.0,51.0,32.0,05000US51145,51,145,D,Renter,1939-,Yes
"Powhatan County, Virginia",25.0,38.0,33.0,05000US51145,51,145,D,Renter,1939-,No
