name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Frederick County, Virginia",26545.0,470.0,1.0,05000US51069,51,069,T,All,All,All
"Frederick County, Virginia",20985.0,674.0,2.0,05000US51069,51,069,S,Owner,All,All
"Frederick County, Virginia",4330.0,477.0,3.0,05000US51069,51,069,S,Owner,2000+,All
"Frederick County, Virginia",1200.0,228.0,4.0,05000US51069,51,069,D,Owner,2000+,Yes
"Frederick County, Virginia",3130.0,458.0,5.0,05000US51069,51,069,D,Owner,2000+,No
"Frederick County, Virginia",9475.0,621.0,6.0,05000US51069,51,069,S,Owner,1980 to 1999,All
"Frederick County, Virginia",1905.0,392.0,7.0,05000US51069,51,069,D,Owner,1980 to 1999,Yes
"Frederick County, Virginia",7570.0,533.0,8.0,05000US51069,51,069,D,Owner,1980 to 1999,No
"Frederick County, Virginia",4565.0,446.0,9.0,05000US51069,51,069,S,Owner,1960 to 1979,All
"Frederick County, Virginia",480.0,158.0,10.0,05000US51069,51,069,D,Owner,1960 to 1979,Yes
"Frederick County, Virginia",4085.0,439.0,11.0,05000US51069,51,069,D,Owner,1960 to 1979,No
"Frederick County, Virginia",1345.0,316.0,12.0,05000US51069,51,069,S,Owner,1940 to 1959,All
"Frederick County, Virginia",55.0,51.0,13.0,05000US51069,51,069,D,Owner,1940 to 1959,Yes
"Frederick County, Virginia",1295.0,308.0,14.0,05000US51069,51,069,D,Owner,1940 to 1959,No
"Frederick County, Virginia",1270.0,278.0,15.0,05000US51069,51,069,S,Owner,1939-,All
"Frederick County, Virginia",55.0,47.0,16.0,05000US51069,51,069,D,Owner,1939-,Yes
"Frederick County, Virginia",1215.0,277.0,17.0,05000US51069,51,069,D,Owner,1939-,No
"Frederick County, Virginia",5560.0,667.0,18.0,05000US51069,51,069,S,Renter,All,All
"Frederick County, Virginia",1065.0,370.0,19.0,05000US51069,51,069,S,Renter,2000+,All
"Frederick County, Virginia",290.0,187.0,20.0,05000US51069,51,069,D,Renter,2000+,Yes
"Frederick County, Virginia",775.0,310.0,21.0,05000US51069,51,069,D,Renter,2000+,No
"Frederick County, Virginia",2400.0,518.0,22.0,05000US51069,51,069,S,Renter,1980 to 1999,All
"Frederick County, Virginia",725.0,340.0,23.0,05000US51069,51,069,D,Renter,1980 to 1999,Yes
"Frederick County, Virginia",1675.0,392.0,24.0,05000US51069,51,069,D,Renter,1980 to 1999,No
"Frederick County, Virginia",1075.0,304.0,25.0,05000US51069,51,069,S,Renter,1960 to 1979,All
"Frederick County, Virginia",185.0,91.0,26.0,05000US51069,51,069,D,Renter,1960 to 1979,Yes
"Frederick County, Virginia",890.0,282.0,27.0,05000US51069,51,069,D,Renter,1960 to 1979,No
"Frederick County, Virginia",510.0,230.0,28.0,05000US51069,51,069,S,Renter,1940 to 1959,All
"Frederick County, Virginia",140.0,137.0,29.0,05000US51069,51,069,D,Renter,1940 to 1959,Yes
"Frederick County, Virginia",365.0,191.0,30.0,05000US51069,51,069,D,Renter,1940 to 1959,No
"Frederick County, Virginia",510.0,210.0,31.0,05000US51069,51,069,S,Renter,1939-,All
"Frederick County, Virginia",45.0,59.0,32.0,05000US51069,51,069,D,Renter,1939-,Yes
"Frederick County, Virginia",465.0,197.0,33.0,05000US51069,51,069,D,Renter,1939-,No
