name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Newport News city, Virginia",73275.0,721.0,1.0,05000US51700,51,700,T,All,All,All
"Newport News city, Virginia",38530.0,1070.0,2.0,05000US51700,51,700,S,Owner,All,All
"Newport News city, Virginia",1965.0,424.0,3.0,05000US51700,51,700,S,Owner,2000+,All
"Newport News city, Virginia",470.0,186.0,4.0,05000US51700,51,700,D,Owner,2000+,Yes
"Newport News city, Virginia",1490.0,369.0,5.0,05000US51700,51,700,D,Owner,2000+,No
"Newport News city, Virginia",13005.0,770.0,6.0,05000US51700,51,700,S,Owner,1980 to 1999,All
"Newport News city, Virginia",2300.0,443.0,7.0,05000US51700,51,700,D,Owner,1980 to 1999,Yes
"Newport News city, Virginia",10705.0,742.0,8.0,05000US51700,51,700,D,Owner,1980 to 1999,No
"Newport News city, Virginia",13050.0,863.0,9.0,05000US51700,51,700,S,Owner,1960 to 1979,All
"Newport News city, Virginia",1850.0,422.0,10.0,05000US51700,51,700,D,Owner,1960 to 1979,Yes
"Newport News city, Virginia",11195.0,744.0,11.0,05000US51700,51,700,D,Owner,1960 to 1979,No
"Newport News city, Virginia",8285.0,879.0,12.0,05000US51700,51,700,S,Owner,1940 to 1959,All
"Newport News city, Virginia",560.0,179.0,13.0,05000US51700,51,700,D,Owner,1940 to 1959,Yes
"Newport News city, Virginia",7725.0,836.0,14.0,05000US51700,51,700,D,Owner,1940 to 1959,No
"Newport News city, Virginia",2225.0,373.0,15.0,05000US51700,51,700,S,Owner,1939-,All
"Newport News city, Virginia",235.0,115.0,16.0,05000US51700,51,700,D,Owner,1939-,Yes
"Newport News city, Virginia",1990.0,354.0,17.0,05000US51700,51,700,D,Owner,1939-,No
"Newport News city, Virginia",34745.0,1133.0,18.0,05000US51700,51,700,S,Renter,All,All
"Newport News city, Virginia",1840.0,449.0,19.0,05000US51700,51,700,S,Renter,2000+,All
"Newport News city, Virginia",300.0,163.0,20.0,05000US51700,51,700,D,Renter,2000+,Yes
"Newport News city, Virginia",1540.0,427.0,21.0,05000US51700,51,700,D,Renter,2000+,No
"Newport News city, Virginia",10895.0,917.0,22.0,05000US51700,51,700,S,Renter,1980 to 1999,All
"Newport News city, Virginia",2165.0,483.0,23.0,05000US51700,51,700,D,Renter,1980 to 1999,Yes
"Newport News city, Virginia",8725.0,813.0,24.0,05000US51700,51,700,D,Renter,1980 to 1999,No
"Newport News city, Virginia",13875.0,1120.0,25.0,05000US51700,51,700,S,Renter,1960 to 1979,All
"Newport News city, Virginia",3665.0,644.0,26.0,05000US51700,51,700,D,Renter,1960 to 1979,Yes
"Newport News city, Virginia",10210.0,920.0,27.0,05000US51700,51,700,D,Renter,1960 to 1979,No
"Newport News city, Virginia",6735.0,758.0,28.0,05000US51700,51,700,S,Renter,1940 to 1959,All
"Newport News city, Virginia",1465.0,382.0,29.0,05000US51700,51,700,D,Renter,1940 to 1959,Yes
"Newport News city, Virginia",5265.0,728.0,30.0,05000US51700,51,700,D,Renter,1940 to 1959,No
"Newport News city, Virginia",1405.0,410.0,31.0,05000US51700,51,700,S,Renter,1939-,All
"Newport News city, Virginia",375.0,200.0,32.0,05000US51700,51,700,D,Renter,1939-,Yes
"Newport News city, Virginia",1030.0,325.0,33.0,05000US51700,51,700,D,Renter,1939-,No
