name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Montgomery County, Virginia",32105.0,637.0,1.0,05000US51121,51,121,T,All,All,All
"Montgomery County, Virginia",18305.0,666.0,2.0,05000US51121,51,121,S,Owner,All,All
"Montgomery County, Virginia",2515.0,312.0,3.0,05000US51121,51,121,S,Owner,2000+,All
"Montgomery County, Virginia",700.0,197.0,4.0,05000US51121,51,121,D,Owner,2000+,Yes
"Montgomery County, Virginia",1815.0,282.0,5.0,05000US51121,51,121,D,Owner,2000+,No
"Montgomery County, Virginia",7425.0,672.0,6.0,05000US51121,51,121,S,Owner,1980 to 1999,All
"Montgomery County, Virginia",950.0,271.0,7.0,05000US51121,51,121,D,Owner,1980 to 1999,Yes
"Montgomery County, Virginia",6480.0,625.0,8.0,05000US51121,51,121,D,Owner,1980 to 1999,No
"Montgomery County, Virginia",5105.0,503.0,9.0,05000US51121,51,121,S,Owner,1960 to 1979,All
"Montgomery County, Virginia",565.0,200.0,10.0,05000US51121,51,121,D,Owner,1960 to 1979,Yes
"Montgomery County, Virginia",4540.0,499.0,11.0,05000US51121,51,121,D,Owner,1960 to 1979,No
"Montgomery County, Virginia",2090.0,356.0,12.0,05000US51121,51,121,S,Owner,1940 to 1959,All
"Montgomery County, Virginia",375.0,190.0,13.0,05000US51121,51,121,D,Owner,1940 to 1959,Yes
"Montgomery County, Virginia",1715.0,298.0,14.0,05000US51121,51,121,D,Owner,1940 to 1959,No
"Montgomery County, Virginia",1170.0,281.0,15.0,05000US51121,51,121,S,Owner,1939-,All
"Montgomery County, Virginia",120.0,104.0,16.0,05000US51121,51,121,D,Owner,1939-,Yes
"Montgomery County, Virginia",1050.0,268.0,17.0,05000US51121,51,121,D,Owner,1939-,No
"Montgomery County, Virginia",13800.0,846.0,18.0,05000US51121,51,121,S,Renter,All,All
"Montgomery County, Virginia",1165.0,322.0,19.0,05000US51121,51,121,S,Renter,2000+,All
"Montgomery County, Virginia",235.0,117.0,20.0,05000US51121,51,121,D,Renter,2000+,Yes
"Montgomery County, Virginia",930.0,285.0,21.0,05000US51121,51,121,D,Renter,2000+,No
"Montgomery County, Virginia",4755.0,670.0,22.0,05000US51121,51,121,S,Renter,1980 to 1999,All
"Montgomery County, Virginia",670.0,304.0,23.0,05000US51121,51,121,D,Renter,1980 to 1999,Yes
"Montgomery County, Virginia",4085.0,623.0,24.0,05000US51121,51,121,D,Renter,1980 to 1999,No
"Montgomery County, Virginia",5485.0,565.0,25.0,05000US51121,51,121,S,Renter,1960 to 1979,All
"Montgomery County, Virginia",510.0,212.0,26.0,05000US51121,51,121,D,Renter,1960 to 1979,Yes
"Montgomery County, Virginia",4970.0,537.0,27.0,05000US51121,51,121,D,Renter,1960 to 1979,No
"Montgomery County, Virginia",1500.0,359.0,28.0,05000US51121,51,121,S,Renter,1940 to 1959,All
"Montgomery County, Virginia",195.0,152.0,29.0,05000US51121,51,121,D,Renter,1940 to 1959,Yes
"Montgomery County, Virginia",1305.0,326.0,30.0,05000US51121,51,121,D,Renter,1940 to 1959,No
"Montgomery County, Virginia",895.0,322.0,31.0,05000US51121,51,121,S,Renter,1939-,All
"Montgomery County, Virginia",45.0,58.0,32.0,05000US51121,51,121,D,Renter,1939-,Yes
"Montgomery County, Virginia",845.0,316.0,33.0,05000US51121,51,121,D,Renter,1939-,No
