name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Prince William County, Virginia",121995.0,1161.0,1.0,05000US51153,51,153,T,All,All,All
"Prince William County, Virginia",91665.0,1514.0,2.0,05000US51153,51,153,S,Owner,All,All
"Prince William County, Virginia",23580.0,1141.0,3.0,05000US51153,51,153,S,Owner,2000+,All
"Prince William County, Virginia",7090.0,712.0,4.0,05000US51153,51,153,D,Owner,2000+,Yes
"Prince William County, Virginia",16485.0,1058.0,5.0,05000US51153,51,153,D,Owner,2000+,No
"Prince William County, Virginia",37445.0,1167.0,6.0,05000US51153,51,153,S,Owner,1980 to 1999,All
"Prince William County, Virginia",8110.0,797.0,7.0,05000US51153,51,153,D,Owner,1980 to 1999,Yes
"Prince William County, Virginia",29335.0,1069.0,8.0,05000US51153,51,153,D,Owner,1980 to 1999,No
"Prince William County, Virginia",26425.0,1325.0,9.0,05000US51153,51,153,S,Owner,1960 to 1979,All
"Prince William County, Virginia",5775.0,826.0,10.0,05000US51153,51,153,D,Owner,1960 to 1979,Yes
"Prince William County, Virginia",20650.0,1204.0,11.0,05000US51153,51,153,D,Owner,1960 to 1979,No
"Prince William County, Virginia",3665.0,553.0,12.0,05000US51153,51,153,S,Owner,1940 to 1959,All
"Prince William County, Virginia",695.0,259.0,13.0,05000US51153,51,153,D,Owner,1940 to 1959,Yes
"Prince William County, Virginia",2965.0,473.0,14.0,05000US51153,51,153,D,Owner,1940 to 1959,No
"Prince William County, Virginia",555.0,367.0,15.0,05000US51153,51,153,S,Owner,1939-,All
"Prince William County, Virginia",60.0,55.0,16.0,05000US51153,51,153,D,Owner,1939-,Yes
"Prince William County, Virginia",490.0,365.0,17.0,05000US51153,51,153,D,Owner,1939-,No
"Prince William County, Virginia",30325.0,1453.0,18.0,05000US51153,51,153,S,Renter,All,All
"Prince William County, Virginia",5860.0,761.0,19.0,05000US51153,51,153,S,Renter,2000+,All
"Prince William County, Virginia",1865.0,535.0,20.0,05000US51153,51,153,D,Renter,2000+,Yes
"Prince William County, Virginia",4000.0,639.0,21.0,05000US51153,51,153,D,Renter,2000+,No
"Prince William County, Virginia",12610.0,1078.0,22.0,05000US51153,51,153,S,Renter,1980 to 1999,All
"Prince William County, Virginia",3440.0,722.0,23.0,05000US51153,51,153,D,Renter,1980 to 1999,Yes
"Prince William County, Virginia",9165.0,924.0,24.0,05000US51153,51,153,D,Renter,1980 to 1999,No
"Prince William County, Virginia",9230.0,1131.0,25.0,05000US51153,51,153,S,Renter,1960 to 1979,All
"Prince William County, Virginia",3335.0,735.0,26.0,05000US51153,51,153,D,Renter,1960 to 1979,Yes
"Prince William County, Virginia",5895.0,928.0,27.0,05000US51153,51,153,D,Renter,1960 to 1979,No
"Prince William County, Virginia",2150.0,520.0,28.0,05000US51153,51,153,S,Renter,1940 to 1959,All
"Prince William County, Virginia",585.0,281.0,29.0,05000US51153,51,153,D,Renter,1940 to 1959,Yes
"Prince William County, Virginia",1560.0,549.0,30.0,05000US51153,51,153,D,Renter,1940 to 1959,No
"Prince William County, Virginia",480.0,251.0,31.0,05000US51153,51,153,S,Renter,1939-,All
"Prince William County, Virginia",155.0,163.0,32.0,05000US51153,51,153,D,Renter,1939-,Yes
"Prince William County, Virginia",320.0,185.0,33.0,05000US51153,51,153,D,Renter,1939-,No
