name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Prince Edward County, Virginia",6720.0,372.0,1.0,05000US51147,51,147,T,All,All,All
"Prince Edward County, Virginia",4340.0,363.0,2.0,05000US51147,51,147,S,Owner,All,All
"Prince Edward County, Virginia",400.0,181.0,3.0,05000US51147,51,147,S,Owner,2000+,All
"Prince Edward County, Virginia",50.0,79.0,4.0,05000US51147,51,147,D,Owner,2000+,Yes
"Prince Edward County, Virginia",350.0,157.0,5.0,05000US51147,51,147,D,Owner,2000+,No
"Prince Edward County, Virginia",1685.0,334.0,6.0,05000US51147,51,147,S,Owner,1980 to 1999,All
"Prince Edward County, Virginia",285.0,178.0,7.0,05000US51147,51,147,D,Owner,1980 to 1999,Yes
"Prince Edward County, Virginia",1405.0,322.0,8.0,05000US51147,51,147,D,Owner,1980 to 1999,No
"Prince Edward County, Virginia",865.0,274.0,9.0,05000US51147,51,147,S,Owner,1960 to 1979,All
"Prince Edward County, Virginia",0.0,161.0,10.0,05000US51147,51,147,D,Owner,1960 to 1979,Yes
"Prince Edward County, Virginia",865.0,274.0,11.0,05000US51147,51,147,D,Owner,1960 to 1979,No
"Prince Edward County, Virginia",810.0,272.0,12.0,05000US51147,51,147,S,Owner,1940 to 1959,All
"Prince Edward County, Virginia",130.0,122.0,13.0,05000US51147,51,147,D,Owner,1940 to 1959,Yes
"Prince Edward County, Virginia",680.0,261.0,14.0,05000US51147,51,147,D,Owner,1940 to 1959,No
"Prince Edward County, Virginia",580.0,201.0,15.0,05000US51147,51,147,S,Owner,1939-,All
"Prince Edward County, Virginia",40.0,74.0,16.0,05000US51147,51,147,D,Owner,1939-,Yes
"Prince Edward County, Virginia",535.0,189.0,17.0,05000US51147,51,147,D,Owner,1939-,No
"Prince Edward County, Virginia",2380.0,390.0,18.0,05000US51147,51,147,S,Renter,All,All
"Prince Edward County, Virginia",515.0,206.0,19.0,05000US51147,51,147,S,Renter,2000+,All
"Prince Edward County, Virginia",35.0,44.0,20.0,05000US51147,51,147,D,Renter,2000+,Yes
"Prince Edward County, Virginia",480.0,210.0,21.0,05000US51147,51,147,D,Renter,2000+,No
"Prince Edward County, Virginia",525.0,238.0,22.0,05000US51147,51,147,S,Renter,1980 to 1999,All
"Prince Edward County, Virginia",125.0,124.0,23.0,05000US51147,51,147,D,Renter,1980 to 1999,Yes
"Prince Edward County, Virginia",400.0,200.0,24.0,05000US51147,51,147,D,Renter,1980 to 1999,No
"Prince Edward County, Virginia",665.0,231.0,25.0,05000US51147,51,147,S,Renter,1960 to 1979,All
"Prince Edward County, Virginia",0.0,161.0,26.0,05000US51147,51,147,D,Renter,1960 to 1979,Yes
"Prince Edward County, Virginia",665.0,231.0,27.0,05000US51147,51,147,D,Renter,1960 to 1979,No
"Prince Edward County, Virginia",245.0,168.0,28.0,05000US51147,51,147,S,Renter,1940 to 1959,All
"Prince Edward County, Virginia",50.0,76.0,29.0,05000US51147,51,147,D,Renter,1940 to 1959,Yes
"Prince Edward County, Virginia",195.0,146.0,30.0,05000US51147,51,147,D,Renter,1940 to 1959,No
"Prince Edward County, Virginia",430.0,237.0,31.0,05000US51147,51,147,S,Renter,1939-,All
"Prince Edward County, Virginia",30.0,52.0,32.0,05000US51147,51,147,D,Renter,1939-,Yes
"Prince Edward County, Virginia",400.0,230.0,33.0,05000US51147,51,147,D,Renter,1939-,No
