name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Fluvanna County, Virginia",9330.0,251.0,1.0,05000US51065,51,065,T,All,All,All
"Fluvanna County, Virginia",7440.0,473.0,2.0,05000US51065,51,065,S,Owner,All,All
"Fluvanna County, Virginia",1440.0,332.0,3.0,05000US51065,51,065,S,Owner,2000+,All
"Fluvanna County, Virginia",410.0,207.0,4.0,05000US51065,51,065,D,Owner,2000+,Yes
"Fluvanna County, Virginia",1030.0,281.0,5.0,05000US51065,51,065,D,Owner,2000+,No
"Fluvanna County, Virginia",4145.0,506.0,6.0,05000US51065,51,065,S,Owner,1980 to 1999,All
"Fluvanna County, Virginia",525.0,236.0,7.0,05000US51065,51,065,D,Owner,1980 to 1999,Yes
"Fluvanna County, Virginia",3620.0,508.0,8.0,05000US51065,51,065,D,Owner,1980 to 1999,No
"Fluvanna County, Virginia",905.0,244.0,9.0,05000US51065,51,065,S,Owner,1960 to 1979,All
"Fluvanna County, Virginia",60.0,85.0,10.0,05000US51065,51,065,D,Owner,1960 to 1979,Yes
"Fluvanna County, Virginia",840.0,224.0,11.0,05000US51065,51,065,D,Owner,1960 to 1979,No
"Fluvanna County, Virginia",340.0,165.0,12.0,05000US51065,51,065,S,Owner,1940 to 1959,All
"Fluvanna County, Virginia",105.0,110.0,13.0,05000US51065,51,065,D,Owner,1940 to 1959,Yes
"Fluvanna County, Virginia",240.0,100.0,14.0,05000US51065,51,065,D,Owner,1940 to 1959,No
"Fluvanna County, Virginia",610.0,217.0,15.0,05000US51065,51,065,S,Owner,1939-,All
"Fluvanna County, Virginia",0.0,161.0,16.0,05000US51065,51,065,D,Owner,1939-,Yes
"Fluvanna County, Virginia",610.0,217.0,17.0,05000US51065,51,065,D,Owner,1939-,No
"Fluvanna County, Virginia",1890.0,427.0,18.0,05000US51065,51,065,S,Renter,All,All
"Fluvanna County, Virginia",130.0,110.0,19.0,05000US51065,51,065,S,Renter,2000+,All
"Fluvanna County, Virginia",0.0,161.0,20.0,05000US51065,51,065,D,Renter,2000+,Yes
"Fluvanna County, Virginia",130.0,110.0,21.0,05000US51065,51,065,D,Renter,2000+,No
"Fluvanna County, Virginia",700.0,335.0,22.0,05000US51065,51,065,S,Renter,1980 to 1999,All
"Fluvanna County, Virginia",210.0,190.0,23.0,05000US51065,51,065,D,Renter,1980 to 1999,Yes
"Fluvanna County, Virginia",495.0,269.0,24.0,05000US51065,51,065,D,Renter,1980 to 1999,No
"Fluvanna County, Virginia",635.0,292.0,25.0,05000US51065,51,065,S,Renter,1960 to 1979,All
"Fluvanna County, Virginia",145.0,122.0,26.0,05000US51065,51,065,D,Renter,1960 to 1979,Yes
"Fluvanna County, Virginia",490.0,261.0,27.0,05000US51065,51,065,D,Renter,1960 to 1979,No
"Fluvanna County, Virginia",75.0,85.0,28.0,05000US51065,51,065,S,Renter,1940 to 1959,All
"Fluvanna County, Virginia",15.0,32.0,29.0,05000US51065,51,065,D,Renter,1940 to 1959,Yes
"Fluvanna County, Virginia",60.0,78.0,30.0,05000US51065,51,065,D,Renter,1940 to 1959,No
"Fluvanna County, Virginia",350.0,179.0,31.0,05000US51065,51,065,S,Renter,1939-,All
"Fluvanna County, Virginia",60.0,75.0,32.0,05000US51065,51,065,D,Renter,1939-,Yes
"Fluvanna County, Virginia",285.0,173.0,33.0,05000US51065,51,065,D,Renter,1939-,No
