name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Winchester city, Virginia",10025.0,385.0,1.0,05000US51840,51,840,T,All,All,All
"Winchester city, Virginia",5095.0,416.0,2.0,05000US51840,51,840,S,Owner,All,All
"Winchester city, Virginia",555.0,166.0,3.0,05000US51840,51,840,S,Owner,2000+,All
"Winchester city, Virginia",105.0,100.0,4.0,05000US51840,51,840,D,Owner,2000+,Yes
"Winchester city, Virginia",450.0,146.0,5.0,05000US51840,51,840,D,Owner,2000+,No
"Winchester city, Virginia",910.0,260.0,6.0,05000US51840,51,840,S,Owner,1980 to 1999,All
"Winchester city, Virginia",120.0,88.0,7.0,05000US51840,51,840,D,Owner,1980 to 1999,Yes
"Winchester city, Virginia",790.0,258.0,8.0,05000US51840,51,840,D,Owner,1980 to 1999,No
"Winchester city, Virginia",1240.0,257.0,9.0,05000US51840,51,840,S,Owner,1960 to 1979,All
"Winchester city, Virginia",85.0,71.0,10.0,05000US51840,51,840,D,Owner,1960 to 1979,Yes
"Winchester city, Virginia",1155.0,247.0,11.0,05000US51840,51,840,D,Owner,1960 to 1979,No
"Winchester city, Virginia",1490.0,281.0,12.0,05000US51840,51,840,S,Owner,1940 to 1959,All
"Winchester city, Virginia",75.0,73.0,13.0,05000US51840,51,840,D,Owner,1940 to 1959,Yes
"Winchester city, Virginia",1415.0,272.0,14.0,05000US51840,51,840,D,Owner,1940 to 1959,No
"Winchester city, Virginia",895.0,216.0,15.0,05000US51840,51,840,S,Owner,1939-,All
"Winchester city, Virginia",125.0,75.0,16.0,05000US51840,51,840,D,Owner,1939-,Yes
"Winchester city, Virginia",765.0,199.0,17.0,05000US51840,51,840,D,Owner,1939-,No
"Winchester city, Virginia",4935.0,459.0,18.0,05000US51840,51,840,S,Renter,All,All
"Winchester city, Virginia",425.0,177.0,19.0,05000US51840,51,840,S,Renter,2000+,All
"Winchester city, Virginia",105.0,108.0,20.0,05000US51840,51,840,D,Renter,2000+,Yes
"Winchester city, Virginia",320.0,155.0,21.0,05000US51840,51,840,D,Renter,2000+,No
"Winchester city, Virginia",1415.0,357.0,22.0,05000US51840,51,840,S,Renter,1980 to 1999,All
"Winchester city, Virginia",270.0,179.0,23.0,05000US51840,51,840,D,Renter,1980 to 1999,Yes
"Winchester city, Virginia",1145.0,312.0,24.0,05000US51840,51,840,D,Renter,1980 to 1999,No
"Winchester city, Virginia",895.0,269.0,25.0,05000US51840,51,840,S,Renter,1960 to 1979,All
"Winchester city, Virginia",75.0,75.0,26.0,05000US51840,51,840,D,Renter,1960 to 1979,Yes
"Winchester city, Virginia",820.0,248.0,27.0,05000US51840,51,840,D,Renter,1960 to 1979,No
"Winchester city, Virginia",1005.0,307.0,28.0,05000US51840,51,840,S,Renter,1940 to 1959,All
"Winchester city, Virginia",70.0,69.0,29.0,05000US51840,51,840,D,Renter,1940 to 1959,Yes
"Winchester city, Virginia",935.0,293.0,30.0,05000US51840,51,840,D,Renter,1940 to 1959,No
"Winchester city, Virginia",1195.0,339.0,31.0,05000US51840,51,840,S,Renter,1939-,All
"Winchester city, Virginia",290.0,217.0,32.0,05000US51840,51,840,D,Renter,1939-,Yes
"Winchester city, Virginia",905.0,270.0,33.0,05000US51840,51,840,D,Renter,1939-,No
