name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Arlington County, Virginia",89525.0,1296.0,1.0,05000US51013,51,013,T,All,All,All
"Arlington County, Virginia",45710.0,1326.0,2.0,05000US51013,51,013,S,Owner,All,All
"Arlington County, Virginia",2245.0,390.0,3.0,05000US51013,51,013,S,Owner,2000+,All
"Arlington County, Virginia",495.0,209.0,4.0,05000US51013,51,013,D,Owner,2000+,Yes
"Arlington County, Virginia",1745.0,325.0,5.0,05000US51013,51,013,D,Owner,2000+,No
"Arlington County, Virginia",8445.0,596.0,6.0,05000US51013,51,013,S,Owner,1980 to 1999,All
"Arlington County, Virginia",820.0,256.0,7.0,05000US51013,51,013,D,Owner,1980 to 1999,Yes
"Arlington County, Virginia",7625.0,567.0,8.0,05000US51013,51,013,D,Owner,1980 to 1999,No
"Arlington County, Virginia",7280.0,734.0,9.0,05000US51013,51,013,S,Owner,1960 to 1979,All
"Arlington County, Virginia",615.0,219.0,10.0,05000US51013,51,013,D,Owner,1960 to 1979,Yes
"Arlington County, Virginia",6660.0,701.0,11.0,05000US51013,51,013,D,Owner,1960 to 1979,No
"Arlington County, Virginia",20290.0,1081.0,12.0,05000US51013,51,013,S,Owner,1940 to 1959,All
"Arlington County, Virginia",3160.0,504.0,13.0,05000US51013,51,013,D,Owner,1940 to 1959,Yes
"Arlington County, Virginia",17135.0,1152.0,14.0,05000US51013,51,013,D,Owner,1940 to 1959,No
"Arlington County, Virginia",7455.0,728.0,15.0,05000US51013,51,013,S,Owner,1939-,All
"Arlington County, Virginia",1475.0,385.0,16.0,05000US51013,51,013,D,Owner,1939-,Yes
"Arlington County, Virginia",5985.0,586.0,17.0,05000US51013,51,013,D,Owner,1939-,No
"Arlington County, Virginia",43815.0,1535.0,18.0,05000US51013,51,013,S,Renter,All,All
"Arlington County, Virginia",3815.0,450.0,19.0,05000US51013,51,013,S,Renter,2000+,All
"Arlington County, Virginia",265.0,141.0,20.0,05000US51013,51,013,D,Renter,2000+,Yes
"Arlington County, Virginia",3550.0,439.0,21.0,05000US51013,51,013,D,Renter,2000+,No
"Arlington County, Virginia",9800.0,827.0,22.0,05000US51013,51,013,S,Renter,1980 to 1999,All
"Arlington County, Virginia",390.0,199.0,23.0,05000US51013,51,013,D,Renter,1980 to 1999,Yes
"Arlington County, Virginia",9410.0,848.0,24.0,05000US51013,51,013,D,Renter,1980 to 1999,No
"Arlington County, Virginia",14125.0,1151.0,25.0,05000US51013,51,013,S,Renter,1960 to 1979,All
"Arlington County, Virginia",1120.0,404.0,26.0,05000US51013,51,013,D,Renter,1960 to 1979,Yes
"Arlington County, Virginia",13005.0,1024.0,27.0,05000US51013,51,013,D,Renter,1960 to 1979,No
"Arlington County, Virginia",14215.0,1271.0,28.0,05000US51013,51,013,S,Renter,1940 to 1959,All
"Arlington County, Virginia",1525.0,513.0,29.0,05000US51013,51,013,D,Renter,1940 to 1959,Yes
"Arlington County, Virginia",12695.0,1114.0,30.0,05000US51013,51,013,D,Renter,1940 to 1959,No
"Arlington County, Virginia",1855.0,473.0,31.0,05000US51013,51,013,S,Renter,1939-,All
"Arlington County, Virginia",235.0,147.0,32.0,05000US51013,51,013,D,Renter,1939-,Yes
"Arlington County, Virginia",1625.0,431.0,33.0,05000US51013,51,013,D,Renter,1939-,No
