name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Fredericksburg city, Virginia",8560.0,381.0,1.0,05000US51630,51,630,T,All,All,All
"Fredericksburg city, Virginia",3215.0,371.0,2.0,05000US51630,51,630,S,Owner,All,All
"Fredericksburg city, Virginia",335.0,126.0,3.0,05000US51630,51,630,S,Owner,2000+,All
"Fredericksburg city, Virginia",25.0,29.0,4.0,05000US51630,51,630,D,Owner,2000+,Yes
"Fredericksburg city, Virginia",310.0,125.0,5.0,05000US51630,51,630,D,Owner,2000+,No
"Fredericksburg city, Virginia",295.0,135.0,6.0,05000US51630,51,630,S,Owner,1980 to 1999,All
"Fredericksburg city, Virginia",30.0,59.0,7.0,05000US51630,51,630,D,Owner,1980 to 1999,Yes
"Fredericksburg city, Virginia",265.0,127.0,8.0,05000US51630,51,630,D,Owner,1980 to 1999,No
"Fredericksburg city, Virginia",930.0,237.0,9.0,05000US51630,51,630,S,Owner,1960 to 1979,All
"Fredericksburg city, Virginia",65.0,62.0,10.0,05000US51630,51,630,D,Owner,1960 to 1979,Yes
"Fredericksburg city, Virginia",865.0,219.0,11.0,05000US51630,51,630,D,Owner,1960 to 1979,No
"Fredericksburg city, Virginia",835.0,220.0,12.0,05000US51630,51,630,S,Owner,1940 to 1959,All
"Fredericksburg city, Virginia",90.0,136.0,13.0,05000US51630,51,630,D,Owner,1940 to 1959,Yes
"Fredericksburg city, Virginia",745.0,201.0,14.0,05000US51630,51,630,D,Owner,1940 to 1959,No
"Fredericksburg city, Virginia",815.0,224.0,15.0,05000US51630,51,630,S,Owner,1939-,All
"Fredericksburg city, Virginia",185.0,123.0,16.0,05000US51630,51,630,D,Owner,1939-,Yes
"Fredericksburg city, Virginia",630.0,201.0,17.0,05000US51630,51,630,D,Owner,1939-,No
"Fredericksburg city, Virginia",5345.0,523.0,18.0,05000US51630,51,630,S,Renter,All,All
"Fredericksburg city, Virginia",550.0,193.0,19.0,05000US51630,51,630,S,Renter,2000+,All
"Fredericksburg city, Virginia",45.0,44.0,20.0,05000US51630,51,630,D,Renter,2000+,Yes
"Fredericksburg city, Virginia",505.0,202.0,21.0,05000US51630,51,630,D,Renter,2000+,No
"Fredericksburg city, Virginia",1315.0,358.0,22.0,05000US51630,51,630,S,Renter,1980 to 1999,All
"Fredericksburg city, Virginia",315.0,200.0,23.0,05000US51630,51,630,D,Renter,1980 to 1999,Yes
"Fredericksburg city, Virginia",1000.0,318.0,24.0,05000US51630,51,630,D,Renter,1980 to 1999,No
"Fredericksburg city, Virginia",2025.0,467.0,25.0,05000US51630,51,630,S,Renter,1960 to 1979,All
"Fredericksburg city, Virginia",345.0,258.0,26.0,05000US51630,51,630,D,Renter,1960 to 1979,Yes
"Fredericksburg city, Virginia",1680.0,394.0,27.0,05000US51630,51,630,D,Renter,1960 to 1979,No
"Fredericksburg city, Virginia",920.0,279.0,28.0,05000US51630,51,630,S,Renter,1940 to 1959,All
"Fredericksburg city, Virginia",145.0,107.0,29.0,05000US51630,51,630,D,Renter,1940 to 1959,Yes
"Fredericksburg city, Virginia",775.0,267.0,30.0,05000US51630,51,630,D,Renter,1940 to 1959,No
"Fredericksburg city, Virginia",535.0,215.0,31.0,05000US51630,51,630,S,Renter,1939-,All
"Fredericksburg city, Virginia",75.0,83.0,32.0,05000US51630,51,630,D,Renter,1939-,Yes
"Fredericksburg city, Virginia",455.0,192.0,33.0,05000US51630,51,630,D,Renter,1939-,No
