name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Harrisonburg city, Virginia",13920.0,452.0,1.0,05000US51660,51,660,T,All,All,All
"Harrisonburg city, Virginia",5460.0,439.0,2.0,05000US51660,51,660,S,Owner,All,All
"Harrisonburg city, Virginia",635.0,182.0,3.0,05000US51660,51,660,S,Owner,2000+,All
"Harrisonburg city, Virginia",160.0,93.0,4.0,05000US51660,51,660,D,Owner,2000+,Yes
"Harrisonburg city, Virginia",480.0,173.0,5.0,05000US51660,51,660,D,Owner,2000+,No
"Harrisonburg city, Virginia",1710.0,321.0,6.0,05000US51660,51,660,S,Owner,1980 to 1999,All
"Harrisonburg city, Virginia",140.0,93.0,7.0,05000US51660,51,660,D,Owner,1980 to 1999,Yes
"Harrisonburg city, Virginia",1570.0,317.0,8.0,05000US51660,51,660,D,Owner,1980 to 1999,No
"Harrisonburg city, Virginia",1545.0,324.0,9.0,05000US51660,51,660,S,Owner,1960 to 1979,All
"Harrisonburg city, Virginia",175.0,113.0,10.0,05000US51660,51,660,D,Owner,1960 to 1979,Yes
"Harrisonburg city, Virginia",1370.0,297.0,11.0,05000US51660,51,660,D,Owner,1960 to 1979,No
"Harrisonburg city, Virginia",1165.0,251.0,12.0,05000US51660,51,660,S,Owner,1940 to 1959,All
"Harrisonburg city, Virginia",105.0,93.0,13.0,05000US51660,51,660,D,Owner,1940 to 1959,Yes
"Harrisonburg city, Virginia",1060.0,238.0,14.0,05000US51660,51,660,D,Owner,1940 to 1959,No
"Harrisonburg city, Virginia",400.0,160.0,15.0,05000US51660,51,660,S,Owner,1939-,All
"Harrisonburg city, Virginia",15.0,29.0,16.0,05000US51660,51,660,D,Owner,1939-,Yes
"Harrisonburg city, Virginia",385.0,162.0,17.0,05000US51660,51,660,D,Owner,1939-,No
"Harrisonburg city, Virginia",8460.0,630.0,18.0,05000US51660,51,660,S,Renter,All,All
"Harrisonburg city, Virginia",895.0,301.0,19.0,05000US51660,51,660,S,Renter,2000+,All
"Harrisonburg city, Virginia",115.0,101.0,20.0,05000US51660,51,660,D,Renter,2000+,Yes
"Harrisonburg city, Virginia",785.0,292.0,21.0,05000US51660,51,660,D,Renter,2000+,No
"Harrisonburg city, Virginia",3450.0,508.0,22.0,05000US51660,51,660,S,Renter,1980 to 1999,All
"Harrisonburg city, Virginia",410.0,233.0,23.0,05000US51660,51,660,D,Renter,1980 to 1999,Yes
"Harrisonburg city, Virginia",3040.0,497.0,24.0,05000US51660,51,660,D,Renter,1980 to 1999,No
"Harrisonburg city, Virginia",2765.0,496.0,25.0,05000US51660,51,660,S,Renter,1960 to 1979,All
"Harrisonburg city, Virginia",280.0,147.0,26.0,05000US51660,51,660,D,Renter,1960 to 1979,Yes
"Harrisonburg city, Virginia",2485.0,493.0,27.0,05000US51660,51,660,D,Renter,1960 to 1979,No
"Harrisonburg city, Virginia",485.0,199.0,28.0,05000US51660,51,660,S,Renter,1940 to 1959,All
"Harrisonburg city, Virginia",120.0,98.0,29.0,05000US51660,51,660,D,Renter,1940 to 1959,Yes
"Harrisonburg city, Virginia",365.0,164.0,30.0,05000US51660,51,660,D,Renter,1940 to 1959,No
"Harrisonburg city, Virginia",860.0,366.0,31.0,05000US51660,51,660,S,Renter,1939-,All
"Harrisonburg city, Virginia",35.0,71.0,32.0,05000US51660,51,660,D,Renter,1939-,Yes
"Harrisonburg city, Virginia",825.0,347.0,33.0,05000US51660,51,660,D,Renter,1939-,No
