name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Danville city, Virginia",19970.0,546.0,1.0,05000US51590,51,590,T,All,All,All
"Danville city, Virginia",11100.0,546.0,2.0,05000US51590,51,590,S,Owner,All,All
"Danville city, Virginia",170.0,95.0,3.0,05000US51590,51,590,S,Owner,2000+,All
"Danville city, Virginia",40.0,75.0,4.0,05000US51590,51,590,D,Owner,2000+,Yes
"Danville city, Virginia",130.0,68.0,5.0,05000US51590,51,590,D,Owner,2000+,No
"Danville city, Virginia",1145.0,256.0,6.0,05000US51590,51,590,S,Owner,1980 to 1999,All
"Danville city, Virginia",120.0,88.0,7.0,05000US51590,51,590,D,Owner,1980 to 1999,Yes
"Danville city, Virginia",1025.0,226.0,8.0,05000US51590,51,590,D,Owner,1980 to 1999,No
"Danville city, Virginia",3960.0,420.0,9.0,05000US51590,51,590,S,Owner,1960 to 1979,All
"Danville city, Virginia",380.0,214.0,10.0,05000US51590,51,590,D,Owner,1960 to 1979,Yes
"Danville city, Virginia",3585.0,407.0,11.0,05000US51590,51,590,D,Owner,1960 to 1979,No
"Danville city, Virginia",4140.0,397.0,12.0,05000US51590,51,590,S,Owner,1940 to 1959,All
"Danville city, Virginia",300.0,138.0,13.0,05000US51590,51,590,D,Owner,1940 to 1959,Yes
"Danville city, Virginia",3845.0,382.0,14.0,05000US51590,51,590,D,Owner,1940 to 1959,No
"Danville city, Virginia",1680.0,256.0,15.0,05000US51590,51,590,S,Owner,1939-,All
"Danville city, Virginia",45.0,44.0,16.0,05000US51590,51,590,D,Owner,1939-,Yes
"Danville city, Virginia",1635.0,254.0,17.0,05000US51590,51,590,D,Owner,1939-,No
"Danville city, Virginia",8870.0,658.0,18.0,05000US51590,51,590,S,Renter,All,All
"Danville city, Virginia",305.0,145.0,19.0,05000US51590,51,590,S,Renter,2000+,All
"Danville city, Virginia",45.0,68.0,20.0,05000US51590,51,590,D,Renter,2000+,Yes
"Danville city, Virginia",260.0,144.0,21.0,05000US51590,51,590,D,Renter,2000+,No
"Danville city, Virginia",1255.0,336.0,22.0,05000US51590,51,590,S,Renter,1980 to 1999,All
"Danville city, Virginia",445.0,251.0,23.0,05000US51590,51,590,D,Renter,1980 to 1999,Yes
"Danville city, Virginia",805.0,249.0,24.0,05000US51590,51,590,D,Renter,1980 to 1999,No
"Danville city, Virginia",3170.0,410.0,25.0,05000US51590,51,590,S,Renter,1960 to 1979,All
"Danville city, Virginia",785.0,210.0,26.0,05000US51590,51,590,D,Renter,1960 to 1979,Yes
"Danville city, Virginia",2385.0,398.0,27.0,05000US51590,51,590,D,Renter,1960 to 1979,No
"Danville city, Virginia",2180.0,389.0,28.0,05000US51590,51,590,S,Renter,1940 to 1959,All
"Danville city, Virginia",650.0,270.0,29.0,05000US51590,51,590,D,Renter,1940 to 1959,Yes
"Danville city, Virginia",1530.0,330.0,30.0,05000US51590,51,590,D,Renter,1940 to 1959,No
"Danville city, Virginia",1965.0,365.0,31.0,05000US51590,51,590,S,Renter,1939-,All
"Danville city, Virginia",395.0,193.0,32.0,05000US51590,51,590,D,Renter,1939-,Yes
"Danville city, Virginia",1570.0,376.0,33.0,05000US51590,51,590,D,Renter,1939-,No
