name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Franklin County, Virginia",20700.0,645.0,1.0,05000US51067,51,067,T,All,All,All
"Franklin County, Virginia",16825.0,623.0,2.0,05000US51067,51,067,S,Owner,All,All
"Franklin County, Virginia",1045.0,316.0,3.0,05000US51067,51,067,S,Owner,2000+,All
"Franklin County, Virginia",200.0,126.0,4.0,05000US51067,51,067,D,Owner,2000+,Yes
"Franklin County, Virginia",845.0,292.0,5.0,05000US51067,51,067,D,Owner,2000+,No
"Franklin County, Virginia",7910.0,578.0,6.0,05000US51067,51,067,S,Owner,1980 to 1999,All
"Franklin County, Virginia",845.0,262.0,7.0,05000US51067,51,067,D,Owner,1980 to 1999,Yes
"Franklin County, Virginia",7065.0,599.0,8.0,05000US51067,51,067,D,Owner,1980 to 1999,No
"Franklin County, Virginia",4365.0,522.0,9.0,05000US51067,51,067,S,Owner,1960 to 1979,All
"Franklin County, Virginia",260.0,185.0,10.0,05000US51067,51,067,D,Owner,1960 to 1979,Yes
"Franklin County, Virginia",4105.0,525.0,11.0,05000US51067,51,067,D,Owner,1960 to 1979,No
"Franklin County, Virginia",2435.0,461.0,12.0,05000US51067,51,067,S,Owner,1940 to 1959,All
"Franklin County, Virginia",475.0,207.0,13.0,05000US51067,51,067,D,Owner,1940 to 1959,Yes
"Franklin County, Virginia",1960.0,406.0,14.0,05000US51067,51,067,D,Owner,1940 to 1959,No
"Franklin County, Virginia",1070.0,282.0,15.0,05000US51067,51,067,S,Owner,1939-,All
"Franklin County, Virginia",40.0,48.0,16.0,05000US51067,51,067,D,Owner,1939-,Yes
"Franklin County, Virginia",1030.0,275.0,17.0,05000US51067,51,067,D,Owner,1939-,No
"Franklin County, Virginia",3875.0,538.0,18.0,05000US51067,51,067,S,Renter,All,All
"Franklin County, Virginia",90.0,70.0,19.0,05000US51067,51,067,S,Renter,2000+,All
"Franklin County, Virginia",0.0,161.0,20.0,05000US51067,51,067,D,Renter,2000+,Yes
"Franklin County, Virginia",90.0,70.0,21.0,05000US51067,51,067,D,Renter,2000+,No
"Franklin County, Virginia",1685.0,362.0,22.0,05000US51067,51,067,S,Renter,1980 to 1999,All
"Franklin County, Virginia",535.0,237.0,23.0,05000US51067,51,067,D,Renter,1980 to 1999,Yes
"Franklin County, Virginia",1150.0,278.0,24.0,05000US51067,51,067,D,Renter,1980 to 1999,No
"Franklin County, Virginia",885.0,328.0,25.0,05000US51067,51,067,S,Renter,1960 to 1979,All
"Franklin County, Virginia",175.0,151.0,26.0,05000US51067,51,067,D,Renter,1960 to 1979,Yes
"Franklin County, Virginia",710.0,267.0,27.0,05000US51067,51,067,D,Renter,1960 to 1979,No
"Franklin County, Virginia",795.0,300.0,28.0,05000US51067,51,067,S,Renter,1940 to 1959,All
"Franklin County, Virginia",70.0,76.0,29.0,05000US51067,51,067,D,Renter,1940 to 1959,Yes
"Franklin County, Virginia",730.0,286.0,30.0,05000US51067,51,067,D,Renter,1940 to 1959,No
"Franklin County, Virginia",420.0,230.0,31.0,05000US51067,51,067,S,Renter,1939-,All
"Franklin County, Virginia",170.0,154.0,32.0,05000US51067,51,067,D,Renter,1939-,Yes
"Franklin County, Virginia",250.0,169.0,33.0,05000US51067,51,067,D,Renter,1939-,No
