name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Lynchburg city, Virginia",25905.0,614.0,1.0,05000US51680,51,680,T,All,All,All
"Lynchburg city, Virginia",15395.0,685.0,2.0,05000US51680,51,680,S,Owner,All,All
"Lynchburg city, Virginia",980.0,177.0,3.0,05000US51680,51,680,S,Owner,2000+,All
"Lynchburg city, Virginia",255.0,151.0,4.0,05000US51680,51,680,D,Owner,2000+,Yes
"Lynchburg city, Virginia",720.0,153.0,5.0,05000US51680,51,680,D,Owner,2000+,No
"Lynchburg city, Virginia",2545.0,437.0,6.0,05000US51680,51,680,S,Owner,1980 to 1999,All
"Lynchburg city, Virginia",255.0,120.0,7.0,05000US51680,51,680,D,Owner,1980 to 1999,Yes
"Lynchburg city, Virginia",2290.0,421.0,8.0,05000US51680,51,680,D,Owner,1980 to 1999,No
"Lynchburg city, Virginia",4315.0,468.0,9.0,05000US51680,51,680,S,Owner,1960 to 1979,All
"Lynchburg city, Virginia",530.0,200.0,10.0,05000US51680,51,680,D,Owner,1960 to 1979,Yes
"Lynchburg city, Virginia",3785.0,413.0,11.0,05000US51680,51,680,D,Owner,1960 to 1979,No
"Lynchburg city, Virginia",4705.0,429.0,12.0,05000US51680,51,680,S,Owner,1940 to 1959,All
"Lynchburg city, Virginia",445.0,157.0,13.0,05000US51680,51,680,D,Owner,1940 to 1959,Yes
"Lynchburg city, Virginia",4260.0,435.0,14.0,05000US51680,51,680,D,Owner,1940 to 1959,No
"Lynchburg city, Virginia",2855.0,366.0,15.0,05000US51680,51,680,S,Owner,1939-,All
"Lynchburg city, Virginia",205.0,101.0,16.0,05000US51680,51,680,D,Owner,1939-,Yes
"Lynchburg city, Virginia",2650.0,355.0,17.0,05000US51680,51,680,D,Owner,1939-,No
"Lynchburg city, Virginia",10505.0,739.0,18.0,05000US51680,51,680,S,Renter,All,All
"Lynchburg city, Virginia",955.0,261.0,19.0,05000US51680,51,680,S,Renter,2000+,All
"Lynchburg city, Virginia",70.0,77.0,20.0,05000US51680,51,680,D,Renter,2000+,Yes
"Lynchburg city, Virginia",885.0,258.0,21.0,05000US51680,51,680,D,Renter,2000+,No
"Lynchburg city, Virginia",2325.0,464.0,22.0,05000US51680,51,680,S,Renter,1980 to 1999,All
"Lynchburg city, Virginia",340.0,189.0,23.0,05000US51680,51,680,D,Renter,1980 to 1999,Yes
"Lynchburg city, Virginia",1985.0,447.0,24.0,05000US51680,51,680,D,Renter,1980 to 1999,No
"Lynchburg city, Virginia",3435.0,505.0,25.0,05000US51680,51,680,S,Renter,1960 to 1979,All
"Lynchburg city, Virginia",805.0,262.0,26.0,05000US51680,51,680,D,Renter,1960 to 1979,Yes
"Lynchburg city, Virginia",2630.0,428.0,27.0,05000US51680,51,680,D,Renter,1960 to 1979,No
"Lynchburg city, Virginia",2290.0,482.0,28.0,05000US51680,51,680,S,Renter,1940 to 1959,All
"Lynchburg city, Virginia",560.0,288.0,29.0,05000US51680,51,680,D,Renter,1940 to 1959,Yes
"Lynchburg city, Virginia",1735.0,379.0,30.0,05000US51680,51,680,D,Renter,1940 to 1959,No
"Lynchburg city, Virginia",1500.0,305.0,31.0,05000US51680,51,680,S,Renter,1939-,All
"Lynchburg city, Virginia",135.0,123.0,32.0,05000US51680,51,680,D,Renter,1939-,Yes
"Lynchburg city, Virginia",1365.0,313.0,33.0,05000US51680,51,680,D,Renter,1939-,No
