name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Orange County, Virginia",12115.0,426.0,1.0,05000US51137,51,137,T,All,All,All
"Orange County, Virginia",9185.0,458.0,2.0,05000US51137,51,137,S,Owner,All,All
"Orange County, Virginia",1355.0,385.0,3.0,05000US51137,51,137,S,Owner,2000+,All
"Orange County, Virginia",170.0,119.0,4.0,05000US51137,51,137,D,Owner,2000+,Yes
"Orange County, Virginia",1185.0,362.0,5.0,05000US51137,51,137,D,Owner,2000+,No
"Orange County, Virginia",3650.0,392.0,6.0,05000US51137,51,137,S,Owner,1980 to 1999,All
"Orange County, Virginia",295.0,125.0,7.0,05000US51137,51,137,D,Owner,1980 to 1999,Yes
"Orange County, Virginia",3355.0,388.0,8.0,05000US51137,51,137,D,Owner,1980 to 1999,No
"Orange County, Virginia",2270.0,374.0,9.0,05000US51137,51,137,S,Owner,1960 to 1979,All
"Orange County, Virginia",255.0,129.0,10.0,05000US51137,51,137,D,Owner,1960 to 1979,Yes
"Orange County, Virginia",2015.0,356.0,11.0,05000US51137,51,137,D,Owner,1960 to 1979,No
"Orange County, Virginia",1055.0,231.0,12.0,05000US51137,51,137,S,Owner,1940 to 1959,All
"Orange County, Virginia",135.0,102.0,13.0,05000US51137,51,137,D,Owner,1940 to 1959,Yes
"Orange County, Virginia",920.0,219.0,14.0,05000US51137,51,137,D,Owner,1940 to 1959,No
"Orange County, Virginia",855.0,277.0,15.0,05000US51137,51,137,S,Owner,1939-,All
"Orange County, Virginia",95.0,101.0,16.0,05000US51137,51,137,D,Owner,1939-,Yes
"Orange County, Virginia",760.0,260.0,17.0,05000US51137,51,137,D,Owner,1939-,No
"Orange County, Virginia",2930.0,436.0,18.0,05000US51137,51,137,S,Renter,All,All
"Orange County, Virginia",85.0,100.0,19.0,05000US51137,51,137,S,Renter,2000+,All
"Orange County, Virginia",0.0,161.0,20.0,05000US51137,51,137,D,Renter,2000+,Yes
"Orange County, Virginia",85.0,100.0,21.0,05000US51137,51,137,D,Renter,2000+,No
"Orange County, Virginia",1155.0,297.0,22.0,05000US51137,51,137,S,Renter,1980 to 1999,All
"Orange County, Virginia",265.0,188.0,23.0,05000US51137,51,137,D,Renter,1980 to 1999,Yes
"Orange County, Virginia",895.0,255.0,24.0,05000US51137,51,137,D,Renter,1980 to 1999,No
"Orange County, Virginia",745.0,253.0,25.0,05000US51137,51,137,S,Renter,1960 to 1979,All
"Orange County, Virginia",260.0,141.0,26.0,05000US51137,51,137,D,Renter,1960 to 1979,Yes
"Orange County, Virginia",490.0,225.0,27.0,05000US51137,51,137,D,Renter,1960 to 1979,No
"Orange County, Virginia",310.0,163.0,28.0,05000US51137,51,137,S,Renter,1940 to 1959,All
"Orange County, Virginia",105.0,73.0,29.0,05000US51137,51,137,D,Renter,1940 to 1959,Yes
"Orange County, Virginia",210.0,141.0,30.0,05000US51137,51,137,D,Renter,1940 to 1959,No
"Orange County, Virginia",630.0,261.0,31.0,05000US51137,51,137,S,Renter,1939-,All
"Orange County, Virginia",225.0,189.0,32.0,05000US51137,51,137,D,Renter,1939-,Yes
"Orange County, Virginia",410.0,186.0,33.0,05000US51137,51,137,D,Renter,1939-,No
