name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Portsmouth city, Virginia",38850.0,754.0,1.0,05000US51740,51,740,T,All,All,All
"Portsmouth city, Virginia",24145.0,837.0,2.0,05000US51740,51,740,S,Owner,All,All
"Portsmouth city, Virginia",1230.0,300.0,3.0,05000US51740,51,740,S,Owner,2000+,All
"Portsmouth city, Virginia",365.0,185.0,4.0,05000US51740,51,740,D,Owner,2000+,Yes
"Portsmouth city, Virginia",865.0,282.0,5.0,05000US51740,51,740,D,Owner,2000+,No
"Portsmouth city, Virginia",3615.0,529.0,6.0,05000US51740,51,740,S,Owner,1980 to 1999,All
"Portsmouth city, Virginia",605.0,207.0,7.0,05000US51740,51,740,D,Owner,1980 to 1999,Yes
"Portsmouth city, Virginia",3010.0,479.0,8.0,05000US51740,51,740,D,Owner,1980 to 1999,No
"Portsmouth city, Virginia",7690.0,654.0,9.0,05000US51740,51,740,S,Owner,1960 to 1979,All
"Portsmouth city, Virginia",765.0,232.0,10.0,05000US51740,51,740,D,Owner,1960 to 1979,Yes
"Portsmouth city, Virginia",6925.0,670.0,11.0,05000US51740,51,740,D,Owner,1960 to 1979,No
"Portsmouth city, Virginia",8950.0,634.0,12.0,05000US51740,51,740,S,Owner,1940 to 1959,All
"Portsmouth city, Virginia",960.0,282.0,13.0,05000US51740,51,740,D,Owner,1940 to 1959,Yes
"Portsmouth city, Virginia",7995.0,598.0,14.0,05000US51740,51,740,D,Owner,1940 to 1959,No
"Portsmouth city, Virginia",2660.0,387.0,15.0,05000US51740,51,740,S,Owner,1939-,All
"Portsmouth city, Virginia",355.0,155.0,16.0,05000US51740,51,740,D,Owner,1939-,Yes
"Portsmouth city, Virginia",2300.0,365.0,17.0,05000US51740,51,740,D,Owner,1939-,No
"Portsmouth city, Virginia",14700.0,906.0,18.0,05000US51740,51,740,S,Renter,All,All
"Portsmouth city, Virginia",400.0,167.0,19.0,05000US51740,51,740,S,Renter,2000+,All
"Portsmouth city, Virginia",65.0,73.0,20.0,05000US51740,51,740,D,Renter,2000+,Yes
"Portsmouth city, Virginia",340.0,153.0,21.0,05000US51740,51,740,D,Renter,2000+,No
"Portsmouth city, Virginia",2955.0,538.0,22.0,05000US51740,51,740,S,Renter,1980 to 1999,All
"Portsmouth city, Virginia",680.0,254.0,23.0,05000US51740,51,740,D,Renter,1980 to 1999,Yes
"Portsmouth city, Virginia",2275.0,473.0,24.0,05000US51740,51,740,D,Renter,1980 to 1999,No
"Portsmouth city, Virginia",5120.0,661.0,25.0,05000US51740,51,740,S,Renter,1960 to 1979,All
"Portsmouth city, Virginia",1205.0,381.0,26.0,05000US51740,51,740,D,Renter,1960 to 1979,Yes
"Portsmouth city, Virginia",3915.0,600.0,27.0,05000US51740,51,740,D,Renter,1960 to 1979,No
"Portsmouth city, Virginia",3900.0,520.0,28.0,05000US51740,51,740,S,Renter,1940 to 1959,All
"Portsmouth city, Virginia",995.0,340.0,29.0,05000US51740,51,740,D,Renter,1940 to 1959,Yes
"Portsmouth city, Virginia",2905.0,457.0,30.0,05000US51740,51,740,D,Renter,1940 to 1959,No
"Portsmouth city, Virginia",2325.0,476.0,31.0,05000US51740,51,740,S,Renter,1939-,All
"Portsmouth city, Virginia",630.0,275.0,32.0,05000US51740,51,740,D,Renter,1939-,Yes
"Portsmouth city, Virginia",1690.0,428.0,33.0,05000US51740,51,740,D,Renter,1939-,No
