name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Year_Structure_Built,Young_Children
"Wythe County, Virginia",11985.0,343.0,1.0,05000US51197,51,197,T,All,All,All
"Wythe County, Virginia",8840.0,448.0,2.0,05000US51197,51,197,S,Owner,All,All
"Wythe County, Virginia",365.0,161.0,3.0,05000US51197,51,197,S,Owner,2000+,All
"Wythe County, Virginia",75.0,70.0,4.0,05000US51197,51,197,D,Owner,2000+,Yes
"Wythe County, Virginia",290.0,150.0,5.0,05000US51197,51,197,D,Owner,2000+,No
"Wythe County, Virginia",3690.0,495.0,6.0,05000US51197,51,197,S,Owner,1980 to 1999,All
"Wythe County, Virginia",630.0,241.0,7.0,05000US51197,51,197,D,Owner,1980 to 1999,Yes
"Wythe County, Virginia",3055.0,459.0,8.0,05000US51197,51,197,D,Owner,1980 to 1999,No
"Wythe County, Virginia",2595.0,442.0,9.0,05000US51197,51,197,S,Owner,1960 to 1979,All
"Wythe County, Virginia",180.0,116.0,10.0,05000US51197,51,197,D,Owner,1960 to 1979,Yes
"Wythe County, Virginia",2415.0,436.0,11.0,05000US51197,51,197,D,Owner,1960 to 1979,No
"Wythe County, Virginia",1420.0,323.0,12.0,05000US51197,51,197,S,Owner,1940 to 1959,All
"Wythe County, Virginia",4.0,10.0,13.0,05000US51197,51,197,D,Owner,1940 to 1959,Yes
"Wythe County, Virginia",1415.0,322.0,14.0,05000US51197,51,197,D,Owner,1940 to 1959,No
"Wythe County, Virginia",770.0,242.0,15.0,05000US51197,51,197,S,Owner,1939-,All
"Wythe County, Virginia",70.0,49.0,16.0,05000US51197,51,197,D,Owner,1939-,Yes
"Wythe County, Virginia",700.0,234.0,17.0,05000US51197,51,197,D,Owner,1939-,No
"Wythe County, Virginia",3150.0,468.0,18.0,05000US51197,51,197,S,Renter,All,All
"Wythe County, Virginia",20.0,34.0,19.0,05000US51197,51,197,S,Renter,2000+,All
"Wythe County, Virginia",20.0,34.0,20.0,05000US51197,51,197,D,Renter,2000+,Yes
"Wythe County, Virginia",0.0,161.0,21.0,05000US51197,51,197,D,Renter,2000+,No
"Wythe County, Virginia",1265.0,356.0,22.0,05000US51197,51,197,S,Renter,1980 to 1999,All
"Wythe County, Virginia",265.0,195.0,23.0,05000US51197,51,197,D,Renter,1980 to 1999,Yes
"Wythe County, Virginia",1000.0,326.0,24.0,05000US51197,51,197,D,Renter,1980 to 1999,No
"Wythe County, Virginia",865.0,306.0,25.0,05000US51197,51,197,S,Renter,1960 to 1979,All
"Wythe County, Virginia",150.0,151.0,26.0,05000US51197,51,197,D,Renter,1960 to 1979,Yes
"Wythe County, Virginia",715.0,278.0,27.0,05000US51197,51,197,D,Renter,1960 to 1979,No
"Wythe County, Virginia",755.0,303.0,28.0,05000US51197,51,197,S,Renter,1940 to 1959,All
"Wythe County, Virginia",305.0,234.0,29.0,05000US51197,51,197,D,Renter,1940 to 1959,Yes
"Wythe County, Virginia",445.0,280.0,30.0,05000US51197,51,197,D,Renter,1940 to 1959,No
"Wythe County, Virginia",245.0,139.0,31.0,05000US51197,51,197,S,Renter,1939-,All
"Wythe County, Virginia",70.0,63.0,32.0,05000US51197,51,197,D,Renter,1939-,Yes
"Wythe County, Virginia",175.0,112.0,33.0,05000US51197,51,197,D,Renter,1939-,No
