name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Harrisonburg city, Virginia",15.0,24.0,21.0,05000US51660,51,660,D,Owner,No,30.1-50% AMI,Disabled
"Harrisonburg city, Virginia",185.0,133.0,22.0,05000US51660,51,660,D,Owner,No,30.1-50% AMI,Not disabled
"Harrisonburg city, Virginia",815.0,272.0,23.0,05000US51660,51,660,S,Owner,No,50.1-80% AMI,All
"Harrisonburg city, Virginia",105.0,85.0,24.0,05000US51660,51,660,D,Owner,No,50.1-80% AMI,Disabled
"Harrisonburg city, Virginia",715.0,283.0,25.0,05000US51660,51,660,D,Owner,No,50.1-80% AMI,Not disabled
"Harrisonburg city, Virginia",3435.0,369.0,26.0,05000US51660,51,660,S,Owner,No,80.1% AMI and above,All
"Harrisonburg city, Virginia",170.0,101.0,27.0,05000US51660,51,660,D,Owner,No,80.1% AMI and above,Disabled
"Harrisonburg city, Virginia",3265.0,353.0,28.0,05000US51660,51,660,D,Owner,No,80.1% AMI and above,Not disabled
"Harrisonburg city, Virginia",0.0,161.0,29.0,05000US51660,51,660,S,Owner,N/A,All,All
"Harrisonburg city, Virginia",0.0,161.0,30.0,05000US51660,51,660,S,Owner,N/A,30% AMI or less,All
"Harrisonburg city, Virginia",0.0,161.0,31.0,05000US51660,51,660,D,Owner,N/A,30% AMI or less,Disabled
"Harrisonburg city, Virginia",0.0,161.0,32.0,05000US51660,51,660,D,Owner,N/A,30% AMI or less,Not disabled
"Harrisonburg city, Virginia",0.0,161.0,33.0,05000US51660,51,660,S,Owner,N/A,30.1-50% AMI,All
"Harrisonburg city, Virginia",0.0,161.0,34.0,05000US51660,51,660,D,Owner,N/A,30.1-50% AMI,Disabled
"Harrisonburg city, Virginia",0.0,161.0,35.0,05000US51660,51,660,D,Owner,N/A,30.1-50% AMI,Not disabled
"Harrisonburg city, Virginia",0.0,161.0,36.0,05000US51660,51,660,S,Owner,N/A,50.1-80% AMI,All
"Harrisonburg city, Virginia",0.0,161.0,37.0,05000US51660,51,660,D,Owner,N/A,50.1-80% AMI,Disabled
"Harrisonburg city, Virginia",0.0,161.0,38.0,05000US51660,51,660,D,Owner,N/A,50.1-80% AMI,Not disabled
"Harrisonburg city, Virginia",0.0,161.0,39.0,05000US51660,51,660,S,Owner,N/A,80.1% AMI and above,All
"Harrisonburg city, Virginia",0.0,161.0,40.0,05000US51660,51,660,D,Owner,N/A,80.1% AMI and above,Disabled
"Harrisonburg city, Virginia",0.0,161.0,41.0,05000US51660,51,660,D,Owner,N/A,80.1% AMI and above,Not disabled
"Harrisonburg city, Virginia",8460.0,630.0,42.0,05000US51660,51,660,S,Renter,All,All,All
"Harrisonburg city, Virginia",4270.0,590.0,43.0,05000US51660,51,660,S,Renter,Yes,All,All
"Harrisonburg city, Virginia",2125.0,428.0,44.0,05000US51660,51,660,S,Renter,Yes,30% AMI or less,All
"Harrisonburg city, Virginia",140.0,127.0,45.0,05000US51660,51,660,D,Renter,Yes,30% AMI or less,Disabled
"Harrisonburg city, Virginia",1985.0,403.0,46.0,05000US51660,51,660,D,Renter,Yes,30% AMI or less,Not disabled
"Harrisonburg city, Virginia",1255.0,377.0,47.0,05000US51660,51,660,S,Renter,Yes,30.1-50% AMI,All
"Harrisonburg city, Virginia",90.0,113.0,48.0,05000US51660,51,660,D,Renter,Yes,30.1-50% AMI,Disabled
"Harrisonburg city, Virginia",1165.0,370.0,49.0,05000US51660,51,660,D,Renter,Yes,30.1-50% AMI,Not disabled
"Harrisonburg city, Virginia",715.0,304.0,50.0,05000US51660,51,660,S,Renter,Yes,50.1-80% AMI,All
"Harrisonburg city, Virginia",45.0,82.0,51.0,05000US51660,51,660,D,Renter,Yes,50.1-80% AMI,Disabled
"Harrisonburg city, Virginia",670.0,281.0,52.0,05000US51660,51,660,D,Renter,Yes,50.1-80% AMI,Not disabled
"Harrisonburg city, Virginia",170.0,169.0,53.0,05000US51660,51,660,S,Renter,Yes,80.1% AMI and above,All
"Harrisonburg city, Virginia",0.0,161.0,54.0,05000US51660,51,660,D,Renter,Yes,80.1% AMI and above,Disabled
"Harrisonburg city, Virginia",170.0,169.0,55.0,05000US51660,51,660,D,Renter,Yes,80.1% AMI and above,Not disabled
"Harrisonburg city, Virginia",3965.0,560.0,56.0,05000US51660,51,660,S,Renter,No,All,All
"Harrisonburg city, Virginia",250.0,163.0,57.0,05000US51660,51,660,S,Renter,No,30% AMI or less,All
"Harrisonburg city, Virginia",0.0,161.0,58.0,05000US51660,51,660,D,Renter,No,30% AMI or less,Disabled
"Harrisonburg city, Virginia",250.0,163.0,59.0,05000US51660,51,660,D,Renter,No,30% AMI or less,Not disabled
"Harrisonburg city, Virginia",420.0,247.0,60.0,05000US51660,51,660,S,Renter,No,30.1-50% AMI,All
"Harrisonburg city, Virginia",40.0,46.0,61.0,05000US51660,51,660,D,Renter,No,30.1-50% AMI,Disabled
"Harrisonburg city, Virginia",380.0,236.0,62.0,05000US51660,51,660,D,Renter,No,30.1-50% AMI,Not disabled
"Harrisonburg city, Virginia",960.0,356.0,63.0,05000US51660,51,660,S,Renter,No,50.1-80% AMI,All
"Harrisonburg city, Virginia",25.0,45.0,64.0,05000US51660,51,660,D,Renter,No,50.1-80% AMI,Disabled
"Harrisonburg city, Virginia",935.0,351.0,65.0,05000US51660,51,660,D,Renter,No,50.1-80% AMI,Not disabled
"Harrisonburg city, Virginia",2335.0,427.0,66.0,05000US51660,51,660,S,Renter,No,80.1% AMI and above,All
"Harrisonburg city, Virginia",65.0,64.0,67.0,05000US51660,51,660,D,Renter,No,80.1% AMI and above,Disabled
"Harrisonburg city, Virginia",2270.0,411.0,68.0,05000US51660,51,660,D,Renter,No,80.1% AMI and above,Not disabled
"Harrisonburg city, Virginia",220.0,133.0,69.0,05000US51660,51,660,S,Renter,N/A,All,All
"Harrisonburg city, Virginia",110.0,100.0,70.0,05000US51660,51,660,S,Renter,N/A,30% AMI or less,All
"Harrisonburg city, Virginia",15.0,31.0,71.0,05000US51660,51,660,D,Renter,N/A,30% AMI or less,Disabled
"Harrisonburg city, Virginia",95.0,98.0,72.0,05000US51660,51,660,D,Renter,N/A,30% AMI or less,Not disabled
"Harrisonburg city, Virginia",35.0,56.0,73.0,05000US51660,51,660,S,Renter,N/A,30.1-50% AMI,All
"Harrisonburg city, Virginia",0.0,161.0,74.0,05000US51660,51,660,D,Renter,N/A,30.1-50% AMI,Disabled
"Harrisonburg city, Virginia",35.0,56.0,75.0,05000US51660,51,660,D,Renter,N/A,30.1-50% AMI,Not disabled
"Harrisonburg city, Virginia",30.0,47.0,76.0,05000US51660,51,660,S,Renter,N/A,50.1-80% AMI,All
"Harrisonburg city, Virginia",0.0,161.0,77.0,05000US51660,51,660,D,Renter,N/A,50.1-80% AMI,Disabled
"Harrisonburg city, Virginia",30.0,47.0,78.0,05000US51660,51,660,D,Renter,N/A,50.1-80% AMI,Not disabled
"Harrisonburg city, Virginia",50.0,49.0,79.0,05000US51660,51,660,S,Renter,N/A,80.1% AMI and above,All
"Harrisonburg city, Virginia",0.0,161.0,80.0,05000US51660,51,660,D,Renter,N/A,80.1% AMI and above,Disabled
"Harrisonburg city, Virginia",50.0,49.0,81.0,05000US51660,51,660,D,Renter,N/A,80.1% AMI and above,Not disabled
