name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income,Disability_Status
"Fairfax city, Virginia",0.0,161.0,37.0,05000US51600,51,600,D,Owner,N/A,50.1-80% AMI,Disabled
"Fairfax city, Virginia",0.0,161.0,38.0,05000US51600,51,600,D,Owner,N/A,50.1-80% AMI,Not disabled
"Fairfax city, Virginia",0.0,161.0,39.0,05000US51600,51,600,S,Owner,N/A,80.1% AMI and above,All
"Fairfax city, Virginia",0.0,161.0,40.0,05000US51600,51,600,D,Owner,N/A,80.1% AMI and above,Disabled
"Fairfax city, Virginia",0.0,161.0,41.0,05000US51600,51,600,D,Owner,N/A,80.1% AMI and above,Not disabled
"Fairfax city, Virginia",1945.0,241.0,42.0,05000US51600,51,600,S,Renter,All,All,All
"Fairfax city, Virginia",850.0,241.0,43.0,05000US51600,51,600,S,Renter,Yes,All,All
"Fairfax city, Virginia",240.0,120.0,44.0,05000US51600,51,600,S,Renter,Yes,30% AMI or less,All
"Fairfax city, Virginia",0.0,161.0,45.0,05000US51600,51,600,D,Renter,Yes,30% AMI or less,Disabled
"Fairfax city, Virginia",240.0,120.0,46.0,05000US51600,51,600,D,Renter,Yes,30% AMI or less,Not disabled
"Fairfax city, Virginia",185.0,104.0,47.0,05000US51600,51,600,S,Renter,Yes,30.1-50% AMI,All
"Fairfax city, Virginia",10.0,18.0,48.0,05000US51600,51,600,D,Renter,Yes,30.1-50% AMI,Disabled
"Fairfax city, Virginia",175.0,103.0,49.0,05000US51600,51,600,D,Renter,Yes,30.1-50% AMI,Not disabled
"Fairfax city, Virginia",310.0,162.0,50.0,05000US51600,51,600,S,Renter,Yes,50.1-80% AMI,All
"Fairfax city, Virginia",0.0,161.0,51.0,05000US51600,51,600,D,Renter,Yes,50.1-80% AMI,Disabled
"Fairfax city, Virginia",310.0,162.0,52.0,05000US51600,51,600,D,Renter,Yes,50.1-80% AMI,Not disabled
"Fairfax city, Virginia",115.0,98.0,53.0,05000US51600,51,600,S,Renter,Yes,80.1% AMI and above,All
"Fairfax city, Virginia",0.0,161.0,54.0,05000US51600,51,600,D,Renter,Yes,80.1% AMI and above,Disabled
"Fairfax city, Virginia",115.0,98.0,55.0,05000US51600,51,600,D,Renter,Yes,80.1% AMI and above,Not disabled
"Fairfax city, Virginia",1075.0,243.0,56.0,05000US51600,51,600,S,Renter,No,All,All
"Fairfax city, Virginia",4.0,18.0,57.0,05000US51600,51,600,S,Renter,No,30% AMI or less,All
"Fairfax city, Virginia",0.0,161.0,58.0,05000US51600,51,600,D,Renter,No,30% AMI or less,Disabled
"Fairfax city, Virginia",4.0,18.0,59.0,05000US51600,51,600,D,Renter,No,30% AMI or less,Not disabled
"Fairfax city, Virginia",25.0,36.0,60.0,05000US51600,51,600,S,Renter,No,30.1-50% AMI,All
"Fairfax city, Virginia",0.0,161.0,61.0,05000US51600,51,600,D,Renter,No,30.1-50% AMI,Disabled
"Fairfax city, Virginia",25.0,36.0,62.0,05000US51600,51,600,D,Renter,No,30.1-50% AMI,Not disabled
"Fairfax city, Virginia",180.0,125.0,63.0,05000US51600,51,600,S,Renter,No,50.1-80% AMI,All
"Fairfax city, Virginia",0.0,161.0,64.0,05000US51600,51,600,D,Renter,No,50.1-80% AMI,Disabled
"Fairfax city, Virginia",180.0,125.0,65.0,05000US51600,51,600,D,Renter,No,50.1-80% AMI,Not disabled
"Fairfax city, Virginia",865.0,236.0,66.0,05000US51600,51,600,S,Renter,No,80.1% AMI and above,All
"Fairfax city, Virginia",0.0,161.0,67.0,05000US51600,51,600,D,Renter,No,80.1% AMI and above,Disabled
"Fairfax city, Virginia",865.0,236.0,68.0,05000US51600,51,600,D,Renter,No,80.1% AMI and above,Not disabled
"Fairfax city, Virginia",15.0,29.0,69.0,05000US51600,51,600,S,Renter,N/A,All,All
"Fairfax city, Virginia",0.0,161.0,70.0,05000US51600,51,600,S,Renter,N/A,30% AMI or less,All
"Fairfax city, Virginia",0.0,161.0,71.0,05000US51600,51,600,D,Renter,N/A,30% AMI or less,Disabled
"Fairfax city, Virginia",0.0,161.0,72.0,05000US51600,51,600,D,Renter,N/A,30% AMI or less,Not disabled
"Fairfax city, Virginia",10.0,23.0,73.0,05000US51600,51,600,S,Renter,N/A,30.1-50% AMI,All
"Fairfax city, Virginia",0.0,161.0,74.0,05000US51600,51,600,D,Renter,N/A,30.1-50% AMI,Disabled
"Fairfax city, Virginia",10.0,23.0,75.0,05000US51600,51,600,D,Renter,N/A,30.1-50% AMI,Not disabled
"Fairfax city, Virginia",4.0,11.0,76.0,05000US51600,51,600,S,Renter,N/A,50.1-80% AMI,All
"Fairfax city, Virginia",0.0,161.0,77.0,05000US51600,51,600,D,Renter,N/A,50.1-80% AMI,Disabled
"Fairfax city, Virginia",4.0,11.0,78.0,05000US51600,51,600,D,Renter,N/A,50.1-80% AMI,Not disabled
"Fairfax city, Virginia",0.0,161.0,79.0,05000US51600,51,600,S,Renter,N/A,80.1% AMI and above,All
"Fairfax city, Virginia",0.0,161.0,80.0,05000US51600,51,600,D,Renter,N/A,80.1% AMI and above,Disabled
"Fairfax city, Virginia",0.0,161.0,81.0,05000US51600,51,600,D,Renter,N/A,80.1% AMI and above,Not disabled
