name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Household_Income,Cost_Burden,Substandard
"Virginia Beach city, Virginia",5305.0,771.0,33.0,05000US51810,51,810,S,Owner,50.1-80% AMI,Moderate cost burden,All
"Virginia Beach city, Virginia",95.0,97.0,34.0,05000US51810,51,810,D,Owner,50.1-80% AMI,Moderate cost burden,substandard
"Virginia Beach city, Virginia",5205.0,755.0,35.0,05000US51810,51,810,D,Owner,50.1-80% AMI,Moderate cost burden,standard
"Virginia Beach city, Virginia",3225.0,498.0,36.0,05000US51810,51,810,S,Owner,50.1-80% AMI,Severe cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,37.0,05000US51810,51,810,D,Owner,50.1-80% AMI,Severe cost burden,substandard
"Virginia Beach city, Virginia",3225.0,498.0,38.0,05000US51810,51,810,D,Owner,50.1-80% AMI,Severe cost burden,standard
"Virginia Beach city, Virginia",0.0,161.0,39.0,05000US51810,51,810,S,Owner,50.1-80% AMI,N/A,All
"Virginia Beach city, Virginia",0.0,161.0,40.0,05000US51810,51,810,D,Owner,50.1-80% AMI,N/A,substandard
"Virginia Beach city, Virginia",0.0,161.0,41.0,05000US51810,51,810,D,Owner,50.1-80% AMI,N/A,standard
"Virginia Beach city, Virginia",9510.0,885.0,42.0,05000US51810,51,810,S,Owner,80.1-95% AMI,All,All
"Virginia Beach city, Virginia",4960.0,626.0,43.0,05000US51810,51,810,S,Owner,80.1-95% AMI,No cost burden,All
"Virginia Beach city, Virginia",15.0,28.0,44.0,05000US51810,51,810,D,Owner,80.1-95% AMI,No cost burden,substandard
"Virginia Beach city, Virginia",4945.0,625.0,45.0,05000US51810,51,810,D,Owner,80.1-95% AMI,No cost burden,standard
"Virginia Beach city, Virginia",3730.0,546.0,46.0,05000US51810,51,810,S,Owner,80.1-95% AMI,Moderate cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,47.0,05000US51810,51,810,D,Owner,80.1-95% AMI,Moderate cost burden,substandard
"Virginia Beach city, Virginia",3730.0,546.0,48.0,05000US51810,51,810,D,Owner,80.1-95% AMI,Moderate cost burden,standard
"Virginia Beach city, Virginia",815.0,259.0,49.0,05000US51810,51,810,S,Owner,80.1-95% AMI,Severe cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,50.0,05000US51810,51,810,D,Owner,80.1-95% AMI,Severe cost burden,substandard
"Virginia Beach city, Virginia",815.0,259.0,51.0,05000US51810,51,810,D,Owner,80.1-95% AMI,Severe cost burden,standard
"Virginia Beach city, Virginia",0.0,161.0,52.0,05000US51810,51,810,S,Owner,80.1-95% AMI,N/A,All
"Virginia Beach city, Virginia",0.0,161.0,53.0,05000US51810,51,810,D,Owner,80.1-95% AMI,N/A,substandard
"Virginia Beach city, Virginia",0.0,161.0,54.0,05000US51810,51,810,D,Owner,80.1-95% AMI,N/A,standard
"Virginia Beach city, Virginia",78690.0,1655.0,55.0,05000US51810,51,810,S,Owner,95.1% AMI and above,All,All
"Virginia Beach city, Virginia",64470.0,1713.0,56.0,05000US51810,51,810,S,Owner,95.1% AMI and above,No cost burden,All
"Virginia Beach city, Virginia",120.0,73.0,57.0,05000US51810,51,810,D,Owner,95.1% AMI and above,No cost burden,substandard
"Virginia Beach city, Virginia",64350.0,1708.0,58.0,05000US51810,51,810,D,Owner,95.1% AMI and above,No cost burden,standard
"Virginia Beach city, Virginia",12375.0,1050.0,59.0,05000US51810,51,810,S,Owner,95.1% AMI and above,Moderate cost burden,All
"Virginia Beach city, Virginia",35.0,42.0,60.0,05000US51810,51,810,D,Owner,95.1% AMI and above,Moderate cost burden,substandard
"Virginia Beach city, Virginia",12340.0,1049.0,61.0,05000US51810,51,810,D,Owner,95.1% AMI and above,Moderate cost burden,standard
"Virginia Beach city, Virginia",1850.0,492.0,62.0,05000US51810,51,810,S,Owner,95.1% AMI and above,Severe cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,63.0,05000US51810,51,810,D,Owner,95.1% AMI and above,Severe cost burden,substandard
"Virginia Beach city, Virginia",1850.0,492.0,64.0,05000US51810,51,810,D,Owner,95.1% AMI and above,Severe cost burden,standard
"Virginia Beach city, Virginia",0.0,161.0,65.0,05000US51810,51,810,S,Owner,95.1% AMI and above,N/A,All
"Virginia Beach city, Virginia",0.0,161.0,66.0,05000US51810,51,810,D,Owner,95.1% AMI and above,N/A,substandard
"Virginia Beach city, Virginia",0.0,161.0,67.0,05000US51810,51,810,D,Owner,95.1% AMI and above,N/A,standard
"Virginia Beach city, Virginia",50760.0,1583.0,68.0,05000US51810,51,810,S,Renter,All,All,All
"Virginia Beach city, Virginia",6085.0,712.0,69.0,05000US51810,51,810,S,Renter,30% AMI or less,All,All
"Virginia Beach city, Virginia",585.0,288.0,70.0,05000US51810,51,810,S,Renter,30% AMI or less,No cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,71.0,05000US51810,51,810,D,Renter,30% AMI or less,No cost burden,substandard
"Virginia Beach city, Virginia",585.0,288.0,72.0,05000US51810,51,810,D,Renter,30% AMI or less,No cost burden,standard
"Virginia Beach city, Virginia",365.0,183.0,73.0,05000US51810,51,810,S,Renter,30% AMI or less,Moderate cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,74.0,05000US51810,51,810,D,Renter,30% AMI or less,Moderate cost burden,substandard
"Virginia Beach city, Virginia",365.0,183.0,75.0,05000US51810,51,810,D,Renter,30% AMI or less,Moderate cost burden,standard
"Virginia Beach city, Virginia",4390.0,633.0,76.0,05000US51810,51,810,S,Renter,30% AMI or less,Severe cost burden,All
"Virginia Beach city, Virginia",90.0,116.0,77.0,05000US51810,51,810,D,Renter,30% AMI or less,Severe cost burden,substandard
"Virginia Beach city, Virginia",4300.0,623.0,78.0,05000US51810,51,810,D,Renter,30% AMI or less,Severe cost burden,standard
"Virginia Beach city, Virginia",740.0,249.0,79.0,05000US51810,51,810,S,Renter,30% AMI or less,N/A,All
"Virginia Beach city, Virginia",20.0,33.0,80.0,05000US51810,51,810,D,Renter,30% AMI or less,N/A,substandard
"Virginia Beach city, Virginia",720.0,247.0,81.0,05000US51810,51,810,D,Renter,30% AMI or less,N/A,standard
"Virginia Beach city, Virginia",6905.0,869.0,82.0,05000US51810,51,810,S,Renter,30.1-50% AMI,All,All
"Virginia Beach city, Virginia",820.0,270.0,83.0,05000US51810,51,810,S,Renter,30.1-50% AMI,No cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,84.0,05000US51810,51,810,D,Renter,30.1-50% AMI,No cost burden,substandard
"Virginia Beach city, Virginia",820.0,270.0,85.0,05000US51810,51,810,D,Renter,30.1-50% AMI,No cost burden,standard
"Virginia Beach city, Virginia",2245.0,609.0,86.0,05000US51810,51,810,S,Renter,30.1-50% AMI,Moderate cost burden,All
"Virginia Beach city, Virginia",25.0,35.0,87.0,05000US51810,51,810,D,Renter,30.1-50% AMI,Moderate cost burden,substandard
"Virginia Beach city, Virginia",2220.0,603.0,88.0,05000US51810,51,810,D,Renter,30.1-50% AMI,Moderate cost burden,standard
"Virginia Beach city, Virginia",3835.0,590.0,89.0,05000US51810,51,810,S,Renter,30.1-50% AMI,Severe cost burden,All
"Virginia Beach city, Virginia",220.0,147.0,90.0,05000US51810,51,810,D,Renter,30.1-50% AMI,Severe cost burden,substandard
"Virginia Beach city, Virginia",3620.0,603.0,91.0,05000US51810,51,810,D,Renter,30.1-50% AMI,Severe cost burden,standard
"Virginia Beach city, Virginia",0.0,161.0,92.0,05000US51810,51,810,S,Renter,30.1-50% AMI,N/A,All
"Virginia Beach city, Virginia",0.0,161.0,93.0,05000US51810,51,810,D,Renter,30.1-50% AMI,N/A,substandard
"Virginia Beach city, Virginia",0.0,161.0,94.0,05000US51810,51,810,D,Renter,30.1-50% AMI,N/A,standard
"Virginia Beach city, Virginia",11990.0,1096.0,95.0,05000US51810,51,810,S,Renter,50.1-80% AMI,All,All
"Virginia Beach city, Virginia",3305.0,546.0,96.0,05000US51810,51,810,S,Renter,50.1-80% AMI,No cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,97.0,05000US51810,51,810,D,Renter,50.1-80% AMI,No cost burden,substandard
"Virginia Beach city, Virginia",3305.0,546.0,98.0,05000US51810,51,810,D,Renter,50.1-80% AMI,No cost burden,standard
"Virginia Beach city, Virginia",7410.0,838.0,99.0,05000US51810,51,810,S,Renter,50.1-80% AMI,Moderate cost burden,All
"Virginia Beach city, Virginia",40.0,50.0,100.0,05000US51810,51,810,D,Renter,50.1-80% AMI,Moderate cost burden,substandard
"Virginia Beach city, Virginia",7370.0,841.0,101.0,05000US51810,51,810,D,Renter,50.1-80% AMI,Moderate cost burden,standard
"Virginia Beach city, Virginia",1275.0,340.0,102.0,05000US51810,51,810,S,Renter,50.1-80% AMI,Severe cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,103.0,05000US51810,51,810,D,Renter,50.1-80% AMI,Severe cost burden,substandard
"Virginia Beach city, Virginia",1275.0,340.0,104.0,05000US51810,51,810,D,Renter,50.1-80% AMI,Severe cost burden,standard
"Virginia Beach city, Virginia",0.0,161.0,105.0,05000US51810,51,810,S,Renter,50.1-80% AMI,N/A,All
"Virginia Beach city, Virginia",0.0,161.0,106.0,05000US51810,51,810,D,Renter,50.1-80% AMI,N/A,substandard
"Virginia Beach city, Virginia",0.0,161.0,107.0,05000US51810,51,810,D,Renter,50.1-80% AMI,N/A,standard
"Virginia Beach city, Virginia",5665.0,784.0,108.0,05000US51810,51,810,S,Renter,80.1-95% AMI,All,All
"Virginia Beach city, Virginia",3955.0,658.0,109.0,05000US51810,51,810,S,Renter,80.1-95% AMI,No cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,110.0,05000US51810,51,810,D,Renter,80.1-95% AMI,No cost burden,substandard
"Virginia Beach city, Virginia",3955.0,658.0,111.0,05000US51810,51,810,D,Renter,80.1-95% AMI,No cost burden,standard
"Virginia Beach city, Virginia",1685.0,390.0,112.0,05000US51810,51,810,S,Renter,80.1-95% AMI,Moderate cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,113.0,05000US51810,51,810,D,Renter,80.1-95% AMI,Moderate cost burden,substandard
"Virginia Beach city, Virginia",1685.0,390.0,114.0,05000US51810,51,810,D,Renter,80.1-95% AMI,Moderate cost burden,standard
"Virginia Beach city, Virginia",25.0,43.0,115.0,05000US51810,51,810,S,Renter,80.1-95% AMI,Severe cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,116.0,05000US51810,51,810,D,Renter,80.1-95% AMI,Severe cost burden,substandard
"Virginia Beach city, Virginia",25.0,43.0,117.0,05000US51810,51,810,D,Renter,80.1-95% AMI,Severe cost burden,standard
"Virginia Beach city, Virginia",0.0,161.0,118.0,05000US51810,51,810,S,Renter,80.1-95% AMI,N/A,All
"Virginia Beach city, Virginia",0.0,161.0,119.0,05000US51810,51,810,D,Renter,80.1-95% AMI,N/A,substandard
"Virginia Beach city, Virginia",0.0,161.0,120.0,05000US51810,51,810,D,Renter,80.1-95% AMI,N/A,standard
"Virginia Beach city, Virginia",20120.0,1338.0,121.0,05000US51810,51,810,S,Renter,95.1% AMI and above,All,All
"Virginia Beach city, Virginia",18505.0,1300.0,122.0,05000US51810,51,810,S,Renter,95.1% AMI and above,No cost burden,All
"Virginia Beach city, Virginia",60.0,75.0,123.0,05000US51810,51,810,D,Renter,95.1% AMI and above,No cost burden,substandard
"Virginia Beach city, Virginia",18450.0,1291.0,124.0,05000US51810,51,810,D,Renter,95.1% AMI and above,No cost burden,standard
"Virginia Beach city, Virginia",1575.0,468.0,125.0,05000US51810,51,810,S,Renter,95.1% AMI and above,Moderate cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,126.0,05000US51810,51,810,D,Renter,95.1% AMI and above,Moderate cost burden,substandard
"Virginia Beach city, Virginia",1575.0,468.0,127.0,05000US51810,51,810,D,Renter,95.1% AMI and above,Moderate cost burden,standard
"Virginia Beach city, Virginia",40.0,48.0,128.0,05000US51810,51,810,S,Renter,95.1% AMI and above,Severe cost burden,All
"Virginia Beach city, Virginia",0.0,161.0,129.0,05000US51810,51,810,D,Renter,95.1% AMI and above,Severe cost burden,substandard
"Virginia Beach city, Virginia",40.0,48.0,130.0,05000US51810,51,810,D,Renter,95.1% AMI and above,Severe cost burden,standard
"Virginia Beach city, Virginia",0.0,161.0,131.0,05000US51810,51,810,S,Renter,95.1% AMI and above,N/A,All
"Virginia Beach city, Virginia",0.0,161.0,132.0,05000US51810,51,810,D,Renter,95.1% AMI and above,N/A,substandard
"Virginia Beach city, Virginia",0.0,161.0,133.0,05000US51810,51,810,D,Renter,95.1% AMI and above,N/A,standard
