name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Roanoke city, Virginia",41820.0,717.0,1.0,05000US51770,51,770,T,All,All,All
"Roanoke city, Virginia",24765.0,983.0,2.0,05000US51770,51,770,S,Owner,All,All
"Roanoke city, Virginia",6065.0,699.0,3.0,05000US51770,51,770,S,Owner,Yes,All
"Roanoke city, Virginia",740.0,202.0,4.0,05000US51770,51,770,D,Owner,Yes,<=20% AMI
"Roanoke city, Virginia",635.0,205.0,5.0,05000US51770,51,770,D,Owner,Yes,20.1-30% AMI
"Roanoke city, Virginia",805.0,254.0,6.0,05000US51770,51,770,D,Owner,Yes,30.1-40% AMI
"Roanoke city, Virginia",515.0,158.0,7.0,05000US51770,51,770,D,Owner,Yes,40.1-50% AMI
"Roanoke city, Virginia",785.0,291.0,8.0,05000US51770,51,770,D,Owner,Yes,50.1-60% AMI
"Roanoke city, Virginia",405.0,130.0,9.0,05000US51770,51,770,D,Owner,Yes,60.1-65% AMI
"Roanoke city, Virginia",770.0,322.0,10.0,05000US51770,51,770,D,Owner,Yes,65.1-80% AMI
"Roanoke city, Virginia",550.0,209.0,11.0,05000US51770,51,770,D,Owner,Yes,80.1-95% AMI
"Roanoke city, Virginia",80.0,75.0,12.0,05000US51770,51,770,D,Owner,Yes,95.1-100% AMI
"Roanoke city, Virginia",370.0,203.0,13.0,05000US51770,51,770,D,Owner,Yes,100.1-115% AMI
"Roanoke city, Virginia",45.0,44.0,14.0,05000US51770,51,770,D,Owner,Yes,115.1-120% AMI
"Roanoke city, Virginia",105.0,81.0,15.0,05000US51770,51,770,D,Owner,Yes,120.1-140% AMI
"Roanoke city, Virginia",260.0,120.0,16.0,05000US51770,51,770,D,Owner,Yes,>140% AMI
"Roanoke city, Virginia",18570.0,896.0,17.0,05000US51770,51,770,S,Owner,No,All
"Roanoke city, Virginia",60.0,58.0,18.0,05000US51770,51,770,D,Owner,No,<=20% AMI
"Roanoke city, Virginia",500.0,219.0,19.0,05000US51770,51,770,D,Owner,No,20.1-30% AMI
"Roanoke city, Virginia",760.0,238.0,20.0,05000US51770,51,770,D,Owner,No,30.1-40% AMI
"Roanoke city, Virginia",600.0,219.0,21.0,05000US51770,51,770,D,Owner,No,40.1-50% AMI
"Roanoke city, Virginia",765.0,272.0,22.0,05000US51770,51,770,D,Owner,No,50.1-60% AMI
"Roanoke city, Virginia",530.0,172.0,23.0,05000US51770,51,770,D,Owner,No,60.1-65% AMI
"Roanoke city, Virginia",1700.0,343.0,24.0,05000US51770,51,770,D,Owner,No,65.1-80% AMI
"Roanoke city, Virginia",1710.0,369.0,25.0,05000US51770,51,770,D,Owner,No,80.1-95% AMI
"Roanoke city, Virginia",490.0,182.0,26.0,05000US51770,51,770,D,Owner,No,95.1-100% AMI
"Roanoke city, Virginia",2400.0,454.0,27.0,05000US51770,51,770,D,Owner,No,100.1-115% AMI
"Roanoke city, Virginia",425.0,171.0,28.0,05000US51770,51,770,D,Owner,No,115.1-120% AMI
