name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Winchester city, Virginia",10025.0,385.0,1.0,05000US51840,51,840,T,All,All,All
"Winchester city, Virginia",5095.0,416.0,2.0,05000US51840,51,840,S,Owner,All,All
"Winchester city, Virginia",1150.0,274.0,3.0,05000US51840,51,840,S,Owner,Yes,All
"Winchester city, Virginia",70.0,79.0,4.0,05000US51840,51,840,D,Owner,Yes,<=20% AMI
"Winchester city, Virginia",265.0,145.0,5.0,05000US51840,51,840,D,Owner,Yes,20.1-30% AMI
"Winchester city, Virginia",120.0,104.0,6.0,05000US51840,51,840,D,Owner,Yes,30.1-40% AMI
"Winchester city, Virginia",70.0,71.0,7.0,05000US51840,51,840,D,Owner,Yes,40.1-50% AMI
"Winchester city, Virginia",85.0,80.0,8.0,05000US51840,51,840,D,Owner,Yes,50.1-60% AMI
"Winchester city, Virginia",15.0,34.0,9.0,05000US51840,51,840,D,Owner,Yes,60.1-65% AMI
"Winchester city, Virginia",50.0,66.0,10.0,05000US51840,51,840,D,Owner,Yes,65.1-80% AMI
"Winchester city, Virginia",125.0,90.0,11.0,05000US51840,51,840,D,Owner,Yes,80.1-95% AMI
"Winchester city, Virginia",0.0,161.0,12.0,05000US51840,51,840,D,Owner,Yes,95.1-100% AMI
"Winchester city, Virginia",80.0,85.0,13.0,05000US51840,51,840,D,Owner,Yes,100.1-115% AMI
"Winchester city, Virginia",35.0,29.0,14.0,05000US51840,51,840,D,Owner,Yes,115.1-120% AMI
"Winchester city, Virginia",90.0,75.0,15.0,05000US51840,51,840,D,Owner,Yes,120.1-140% AMI
"Winchester city, Virginia",140.0,96.0,16.0,05000US51840,51,840,D,Owner,Yes,>140% AMI
"Winchester city, Virginia",3925.0,394.0,17.0,05000US51840,51,840,S,Owner,No,All
"Winchester city, Virginia",0.0,161.0,18.0,05000US51840,51,840,D,Owner,No,<=20% AMI
"Winchester city, Virginia",0.0,161.0,19.0,05000US51840,51,840,D,Owner,No,20.1-30% AMI
"Winchester city, Virginia",75.0,75.0,20.0,05000US51840,51,840,D,Owner,No,30.1-40% AMI
"Winchester city, Virginia",85.0,72.0,21.0,05000US51840,51,840,D,Owner,No,40.1-50% AMI
"Winchester city, Virginia",205.0,130.0,22.0,05000US51840,51,840,D,Owner,No,50.1-60% AMI
"Winchester city, Virginia",155.0,105.0,23.0,05000US51840,51,840,D,Owner,No,60.1-65% AMI
"Winchester city, Virginia",360.0,163.0,24.0,05000US51840,51,840,D,Owner,No,65.1-80% AMI
"Winchester city, Virginia",410.0,172.0,25.0,05000US51840,51,840,D,Owner,No,80.1-95% AMI
"Winchester city, Virginia",40.0,49.0,26.0,05000US51840,51,840,D,Owner,No,95.1-100% AMI
"Winchester city, Virginia",140.0,83.0,27.0,05000US51840,51,840,D,Owner,No,100.1-115% AMI
"Winchester city, Virginia",100.0,77.0,28.0,05000US51840,51,840,D,Owner,No,115.1-120% AMI
"Winchester city, Virginia",190.0,101.0,29.0,05000US51840,51,840,D,Owner,No,120.1-140% AMI
"Winchester city, Virginia",2165.0,356.0,30.0,05000US51840,51,840,D,Owner,No,>140% AMI
"Winchester city, Virginia",15.0,32.0,31.0,05000US51840,51,840,S,Owner,N/A,All
"Winchester city, Virginia",15.0,32.0,32.0,05000US51840,51,840,D,Owner,N/A,<=20% AMI
"Winchester city, Virginia",0.0,161.0,33.0,05000US51840,51,840,D,Owner,N/A,20.1-30% AMI
"Winchester city, Virginia",0.0,161.0,34.0,05000US51840,51,840,D,Owner,N/A,30.1-40% AMI
"Winchester city, Virginia",0.0,161.0,35.0,05000US51840,51,840,D,Owner,N/A,40.1-50% AMI
"Winchester city, Virginia",0.0,161.0,36.0,05000US51840,51,840,D,Owner,N/A,50.1-60% AMI
"Winchester city, Virginia",0.0,161.0,37.0,05000US51840,51,840,D,Owner,N/A,60.1-65% AMI
"Winchester city, Virginia",0.0,161.0,38.0,05000US51840,51,840,D,Owner,N/A,65.1-80% AMI
"Winchester city, Virginia",0.0,161.0,39.0,05000US51840,51,840,D,Owner,N/A,80.1-95% AMI
"Winchester city, Virginia",0.0,161.0,40.0,05000US51840,51,840,D,Owner,N/A,95.1-100% AMI
"Winchester city, Virginia",0.0,161.0,41.0,05000US51840,51,840,D,Owner,N/A,100.1-115% AMI
"Winchester city, Virginia",0.0,161.0,42.0,05000US51840,51,840,D,Owner,N/A,115.1-120% AMI
"Winchester city, Virginia",0.0,161.0,43.0,05000US51840,51,840,D,Owner,N/A,120.1-140% AMI
"Winchester city, Virginia",0.0,161.0,44.0,05000US51840,51,840,D,Owner,N/A,>140% AMI
"Winchester city, Virginia",4935.0,459.0,45.0,05000US51840,51,840,S,Renter,All,All
"Winchester city, Virginia",2165.0,403.0,46.0,05000US51840,51,840,S,Renter,Yes,All
"Winchester city, Virginia",445.0,192.0,47.0,05000US51840,51,840,D,Renter,Yes,<=20% AMI
"Winchester city, Virginia",255.0,149.0,48.0,05000US51840,51,840,D,Renter,Yes,20.1-30% AMI
"Winchester city, Virginia",250.0,130.0,49.0,05000US51840,51,840,D,Renter,Yes,30.1-40% AMI
"Winchester city, Virginia",345.0,228.0,50.0,05000US51840,51,840,D,Renter,Yes,40.1-50% AMI
"Winchester city, Virginia",510.0,269.0,51.0,05000US51840,51,840,D,Renter,Yes,50.1-60% AMI
"Winchester city, Virginia",90.0,97.0,52.0,05000US51840,51,840,D,Renter,Yes,60.1-65% AMI
"Winchester city, Virginia",170.0,103.0,53.0,05000US51840,51,840,D,Renter,Yes,65.1-80% AMI
"Winchester city, Virginia",0.0,161.0,54.0,05000US51840,51,840,D,Renter,Yes,80.1-95% AMI
"Winchester city, Virginia",70.0,75.0,55.0,05000US51840,51,840,D,Renter,Yes,95.1-100% AMI
"Winchester city, Virginia",25.0,41.0,56.0,05000US51840,51,840,D,Renter,Yes,100.1-115% AMI
"Winchester city, Virginia",0.0,161.0,57.0,05000US51840,51,840,D,Renter,Yes,115.1-120% AMI
"Winchester city, Virginia",0.0,161.0,58.0,05000US51840,51,840,D,Renter,Yes,120.1-140% AMI
"Winchester city, Virginia",0.0,161.0,59.0,05000US51840,51,840,D,Renter,Yes,>140% AMI
"Winchester city, Virginia",2435.0,408.0,60.0,05000US51840,51,840,S,Renter,No,All
"Winchester city, Virginia",0.0,161.0,61.0,05000US51840,51,840,D,Renter,No,<=20% AMI
"Winchester city, Virginia",70.0,78.0,62.0,05000US51840,51,840,D,Renter,No,20.1-30% AMI
"Winchester city, Virginia",0.0,161.0,63.0,05000US51840,51,840,D,Renter,No,30.1-40% AMI
"Winchester city, Virginia",45.0,62.0,64.0,05000US51840,51,840,D,Renter,No,40.1-50% AMI
