name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Norfolk city, Virginia",245.0,107.0,63.0,05000US51710,51,710,D,Renter,No,30.1-40% AMI
"Norfolk city, Virginia",710.0,269.0,64.0,05000US51710,51,710,D,Renter,No,40.1-50% AMI
"Norfolk city, Virginia",1220.0,353.0,65.0,05000US51710,51,710,D,Renter,No,50.1-60% AMI
"Norfolk city, Virginia",1215.0,361.0,66.0,05000US51710,51,710,D,Renter,No,60.1-65% AMI
"Norfolk city, Virginia",3345.0,584.0,67.0,05000US51710,51,710,D,Renter,No,65.1-80% AMI
"Norfolk city, Virginia",2990.0,590.0,68.0,05000US51710,51,710,D,Renter,No,80.1-95% AMI
"Norfolk city, Virginia",675.0,218.0,69.0,05000US51710,51,710,D,Renter,No,95.1-100% AMI
"Norfolk city, Virginia",2030.0,409.0,70.0,05000US51710,51,710,D,Renter,No,100.1-115% AMI
"Norfolk city, Virginia",790.0,301.0,71.0,05000US51710,51,710,D,Renter,No,115.1-120% AMI
"Norfolk city, Virginia",2290.0,474.0,72.0,05000US51710,51,710,D,Renter,No,120.1-140% AMI
"Norfolk city, Virginia",3405.0,588.0,73.0,05000US51710,51,710,D,Renter,No,>140% AMI
"Norfolk city, Virginia",2150.0,471.0,74.0,05000US51710,51,710,S,Renter,N/A,All
"Norfolk city, Virginia",1200.0,391.0,75.0,05000US51710,51,710,D,Renter,N/A,<=20% AMI
"Norfolk city, Virginia",80.0,64.0,76.0,05000US51710,51,710,D,Renter,N/A,20.1-30% AMI
"Norfolk city, Virginia",120.0,76.0,77.0,05000US51710,51,710,D,Renter,N/A,30.1-40% AMI
"Norfolk city, Virginia",65.0,56.0,78.0,05000US51710,51,710,D,Renter,N/A,40.1-50% AMI
"Norfolk city, Virginia",125.0,110.0,79.0,05000US51710,51,710,D,Renter,N/A,50.1-60% AMI
"Norfolk city, Virginia",65.0,81.0,80.0,05000US51710,51,710,D,Renter,N/A,60.1-65% AMI
"Norfolk city, Virginia",170.0,157.0,81.0,05000US51710,51,710,D,Renter,N/A,65.1-80% AMI
"Norfolk city, Virginia",60.0,70.0,82.0,05000US51710,51,710,D,Renter,N/A,80.1-95% AMI
"Norfolk city, Virginia",15.0,26.0,83.0,05000US51710,51,710,D,Renter,N/A,95.1-100% AMI
"Norfolk city, Virginia",90.0,91.0,84.0,05000US51710,51,710,D,Renter,N/A,100.1-115% AMI
"Norfolk city, Virginia",15.0,29.0,85.0,05000US51710,51,710,D,Renter,N/A,115.1-120% AMI
"Norfolk city, Virginia",30.0,34.0,86.0,05000US51710,51,710,D,Renter,N/A,120.1-140% AMI
"Norfolk city, Virginia",110.0,94.0,87.0,05000US51710,51,710,D,Renter,N/A,>140% AMI
