name,estimate,margin_of_error,order,geoid,st,cnty,Line_Type,Tenure,Housing_Problems,Household_Income
"Roanoke County, Virginia",36830.0,553.0,1.0,05000US51161,51,161,T,All,All,All
"Roanoke County, Virginia",29200.0,731.0,2.0,05000US51161,51,161,S,Owner,All,All
"Roanoke County, Virginia",5140.0,640.0,3.0,05000US51161,51,161,S,Owner,Yes,All
"Roanoke County, Virginia",370.0,141.0,4.0,05000US51161,51,161,D,Owner,Yes,<=20% AMI
"Roanoke County, Virginia",520.0,212.0,5.0,05000US51161,51,161,D,Owner,Yes,20.1-30% AMI
"Roanoke County, Virginia",515.0,176.0,6.0,05000US51161,51,161,D,Owner,Yes,30.1-40% AMI
"Roanoke County, Virginia",405.0,200.0,7.0,05000US51161,51,161,D,Owner,Yes,40.1-50% AMI
"Roanoke County, Virginia",535.0,211.0,8.0,05000US51161,51,161,D,Owner,Yes,50.1-60% AMI
"Roanoke County, Virginia",305.0,188.0,9.0,05000US51161,51,161,D,Owner,Yes,60.1-65% AMI
"Roanoke County, Virginia",530.0,230.0,10.0,05000US51161,51,161,D,Owner,Yes,65.1-80% AMI
"Roanoke County, Virginia",650.0,245.0,11.0,05000US51161,51,161,D,Owner,Yes,80.1-95% AMI
"Roanoke County, Virginia",190.0,139.0,12.0,05000US51161,51,161,D,Owner,Yes,95.1-100% AMI
"Roanoke County, Virginia",310.0,134.0,13.0,05000US51161,51,161,D,Owner,Yes,100.1-115% AMI
"Roanoke County, Virginia",110.0,102.0,14.0,05000US51161,51,161,D,Owner,Yes,115.1-120% AMI
"Roanoke County, Virginia",335.0,144.0,15.0,05000US51161,51,161,D,Owner,Yes,120.1-140% AMI
"Roanoke County, Virginia",365.0,131.0,16.0,05000US51161,51,161,D,Owner,Yes,>140% AMI
"Roanoke County, Virginia",23990.0,832.0,17.0,05000US51161,51,161,S,Owner,No,All
"Roanoke County, Virginia",85.0,71.0,18.0,05000US51161,51,161,D,Owner,No,<=20% AMI
"Roanoke County, Virginia",285.0,153.0,19.0,05000US51161,51,161,D,Owner,No,20.1-30% AMI
"Roanoke County, Virginia",365.0,147.0,20.0,05000US51161,51,161,D,Owner,No,30.1-40% AMI
"Roanoke County, Virginia",705.0,224.0,21.0,05000US51161,51,161,D,Owner,No,40.1-50% AMI
"Roanoke County, Virginia",685.0,185.0,22.0,05000US51161,51,161,D,Owner,No,50.1-60% AMI
"Roanoke County, Virginia",395.0,165.0,23.0,05000US51161,51,161,D,Owner,No,60.1-65% AMI
"Roanoke County, Virginia",1455.0,265.0,24.0,05000US51161,51,161,D,Owner,No,65.1-80% AMI
"Roanoke County, Virginia",1660.0,348.0,25.0,05000US51161,51,161,D,Owner,No,80.1-95% AMI
"Roanoke County, Virginia",635.0,280.0,26.0,05000US51161,51,161,D,Owner,No,95.1-100% AMI
"Roanoke County, Virginia",1765.0,303.0,27.0,05000US51161,51,161,D,Owner,No,100.1-115% AMI
"Roanoke County, Virginia",530.0,206.0,28.0,05000US51161,51,161,D,Owner,No,115.1-120% AMI
"Roanoke County, Virginia",2405.0,409.0,29.0,05000US51161,51,161,D,Owner,No,120.1-140% AMI
"Roanoke County, Virginia",13025.0,694.0,30.0,05000US51161,51,161,D,Owner,No,>140% AMI
"Roanoke County, Virginia",70.0,66.0,31.0,05000US51161,51,161,S,Owner,N/A,All
"Roanoke County, Virginia",70.0,66.0,32.0,05000US51161,51,161,D,Owner,N/A,<=20% AMI
"Roanoke County, Virginia",0.0,161.0,33.0,05000US51161,51,161,D,Owner,N/A,20.1-30% AMI
"Roanoke County, Virginia",0.0,161.0,34.0,05000US51161,51,161,D,Owner,N/A,30.1-40% AMI
"Roanoke County, Virginia",0.0,161.0,35.0,05000US51161,51,161,D,Owner,N/A,40.1-50% AMI
"Roanoke County, Virginia",0.0,161.0,36.0,05000US51161,51,161,D,Owner,N/A,50.1-60% AMI
"Roanoke County, Virginia",0.0,161.0,37.0,05000US51161,51,161,D,Owner,N/A,60.1-65% AMI
